,foil,isotope,fit,cov
0,Ni01,52FE,0,0
1,Ni02,52FE,0,0
2,Ni03,52FE,0,0
3,Ni04,52FE,0,0
4,Ni05,52FE,0,0
5,Ni06,52FE,0,0
6,Ni07,52FE,0,0
7,Ni08,52FE,0,0
8,Ni09,52FE,0,0
9,Ni10,52FE,0,0
10,Ni11,52FE,0,0
11,Ni12,52FE,0,0
12,Ni13,52FE,0,0
13,Ni14,52FE,0,0
