,foil,isotope,fit,cov
0,Ni01,52MN,15392.908134010071,2183741.1231222
1,Ni02,52MN,5329.454070398029,10755.84315940261
2,Ni03,52MN,756.5055662321781,1935.8057835773407
3,Ni04,52MN,152.77719044939806,18.36917472682484
4,Ni05,52MN,36.576350776744015,53.02034731299167
5,Ni06,52MN,0.0,0.0
6,Ni07,52MN,0.0,0.0
7,Ni08,52MN,0.0,0.0
8,Ni09,52MN,0.0,0.0
9,Ni10,52MN,0.0,0.0
10,Ni11,52MN,0.0,0.0
11,Ni12,52MN,0.0,0.0
12,Ni13,52MN,0.0,0.0
13,Ni14,52MN,0.0,0.0
