,foil,isotope,fit,cov
0,Cu01,63NI,0,0
1,Cu02,63NI,0,0
2,Cu03,63NI,0,0
3,Cu04,63NI,0,0
4,Cu05,63NI,0,0
5,Cu06,63NI,0,0
6,Cu07,63NI,0,0
7,Cu08,63NI,0,0
8,Cu09,63NI,0,0
9,Cu10,63NI,0,0
10,Cu11,63NI,0,0
11,Cu12,63NI,0,0
12,Cu13,63NI,0,0
13,Cu14,63NI,0,0
