,foil,isotope,fit,cov
0,Ta01,178HFm1,0,0
1,Ta02,178HFm1,0,0
2,Ta03,178HFm1,0,0
3,Ta04,178HFm1,0,0
4,Ta05,178HFm1,0,0
5,Ta06,178HFm1,0,0
6,Ta07,178HFm1,0,0
7,Ta08,178HFm1,0,0
8,Ta09,178HFm1,0,0
9,Ta10,178HFm1,0,0
10,Ta11,178HFm1,0,0
11,Ta12,178HFm1,0,0
12,Ta13,178HFm1,0,0
13,Ta14,178HFm1,0,0
