,foil,isotope,fit,cov
0,Cu01,62CU,0.0,0.0
1,Cu02,62CU,0.0,0.0
2,Cu03,62CU,0.0,0.0
3,Cu04,62CU,0.0,0.0
4,Cu05,62CU,0.0,0.0
5,Cu06,62CU,0.0,0.0
6,Cu07,62CU,0.0,0.0
7,Cu08,62CU,26903656.026538346,1933014.9323796956
8,Cu09,62CU,87017631.76103412,5702778.736886182
9,Cu10,62CU,147783922.32684284,12441619.436431555
10,Cu11,62CU,177677753.4677945,17336341.11639367
11,Cu12,62CU,0.0,0.0
12,Cu13,62CU,0.0,0.0
13,Cu14,62CU,0.0,0.0
