,foil,isotope,fit,cov
0,Ni01,49CR,0,0
1,Ni02,49CR,0,0
2,Ni03,49CR,0,0
3,Ni04,49CR,0,0
4,Ni05,49CR,0,0
5,Ni06,49CR,0,0
6,Ni07,49CR,0,0
7,Ni08,49CR,0,0
8,Ni09,49CR,0,0
9,Ni10,49CR,0,0
10,Ni11,49CR,0,0
11,Ni12,49CR,0,0
12,Ni13,49CR,0,0
13,Ni14,49CR,0,0
