,foil,isotope,fit,cov
0,Ni01,55FE,0,0
1,Ni02,55FE,0,0
2,Ni03,55FE,0,0
3,Ni04,55FE,0,0
4,Ni05,55FE,0,0
5,Ni06,55FE,0,0
6,Ni07,55FE,0,0
7,Ni08,55FE,0,0
8,Ni09,55FE,0,0
9,Ni10,55FE,0,0
10,Ni11,55FE,0,0
11,Ni12,55FE,0,0
12,Ni13,55FE,0,0
13,Ni14,55FE,0,0
