,foil,isotope,fit,cov
0,Ni01,64NI,0,0
1,Ni02,64NI,0,0
2,Ni03,64NI,0,0
3,Ni04,64NI,0,0
4,Ni05,64NI,0,0
5,Ni06,64NI,0,0
6,Ni07,64NI,0,0
7,Ni08,64NI,0,0
8,Ni09,64NI,0,0
9,Ni10,64NI,0,0
10,Ni11,64NI,0,0
11,Ni12,64NI,0,0
12,Ni13,64NI,0,0
13,Ni14,64NI,0,0
