,foil,isotope,fit,cov
0,Ni01,51CR,328.2452909163098,11.840044027901069
1,Ni02,51CR,82.33032476171797,7.097174940217525
2,Ni03,51CR,126.67361690448985,11.779504452078152
3,Ni04,51CR,0.0,0.0
4,Ni05,51CR,0.0,0.0
5,Ni06,51CR,0.0,0.0
6,Ni07,51CR,0.0,0.0
7,Ni08,51CR,0.0,0.0
8,Ni09,51CR,0.0,0.0
9,Ni10,51CR,0.0,0.0
10,Ni11,51CR,0.0,0.0
11,Ni12,51CR,0.0,0.0
12,Ni13,51CR,0.0,0.0
13,Ni14,51CR,0.0,0.0
