,foil,isotope,fit,cov
0,Ni01,49V,0,0
1,Ni02,49V,0,0
2,Ni03,49V,0,0
3,Ni04,49V,0,0
4,Ni05,49V,0,0
5,Ni06,49V,0,0
6,Ni07,49V,0,0
7,Ni08,49V,0,0
8,Ni09,49V,0,0
9,Ni10,49V,0,0
10,Ni11,49V,0,0
11,Ni12,49V,0,0
12,Ni13,49V,0,0
13,Ni14,49V,0,0
