,foil,isotope,fit,cov
0,Ta01,174LUg,0,0
1,Ta02,174LUg,0,0
2,Ta03,174LUg,0,0
3,Ta04,174LUg,0,0
4,Ta05,174LUg,0,0
5,Ta06,174LUg,0,0
6,Ta07,174LUg,0,0
7,Ta08,174LUg,0,0
8,Ta09,174LUg,0,0
9,Ta10,174LUg,0,0
10,Ta11,174LUg,0,0
11,Ta12,174LUg,0,0
12,Ta13,174LUg,0,0
13,Ta14,174LUg,0,0
