,foil,isotope,fit,cov
0,Cu01,59FE,35.02687974323028,1.100533995069856
1,Cu02,59FE,7.413405473958583,0.8186762683302691
2,Cu03,59FE,3614.529784003798,3923.1488981458433
3,Cu04,59FE,0.0,0.0
4,Cu05,59FE,0.0,0.0
5,Cu06,59FE,0.0,0.0
6,Cu07,59FE,0.0,0.0
7,Cu08,59FE,0.0,0.0
8,Cu09,59FE,0.0,0.0
9,Cu10,59FE,0.0,0.0
10,Cu11,59FE,0.0,0.0
11,Cu12,59FE,0.0,0.0
12,Cu13,59FE,0.0,0.0
13,Cu14,59FE,0.0,0.0
