,foil,isotope,fit,cov
0,Ni01,52MNm,0,0
1,Ni02,52MNm,0,0
2,Ni03,52MNm,0,0
3,Ni04,52MNm,0,0
4,Ni05,52MNm,0,0
5,Ni06,52MNm,0,0
6,Ni07,52MNm,0,0
7,Ni08,52MNm,0,0
8,Ni09,52MNm,0,0
9,Ni10,52MNm,0,0
10,Ni11,52MNm,0,0
11,Ni12,52MNm,0,0
12,Ni13,52MNm,0,0
13,Ni14,52MNm,0,0
