,foil,isotope,fit,cov
0,Ni01,45TI,0,0
1,Ni02,45TI,0,0
2,Ni03,45TI,0,0
3,Ni04,45TI,0,0
4,Ni05,45TI,0,0
5,Ni06,45TI,0,0
6,Ni07,45TI,0,0
7,Ni08,45TI,0,0
8,Ni09,45TI,0,0
9,Ni10,45TI,0,0
10,Ni11,45TI,0,0
11,Ni12,45TI,0,0
12,Ni13,45TI,0,0
13,Ni14,45TI,0,0
