,foil,isotope,fit,cov
0,Ta01,179LU,778253.0372971864,6019899.904737108
1,Ta02,179LU,1107534.3996247044,278762.40256876335
2,Ta03,179LU,698355.6027220917,134778.00555302494
3,Ta04,179LU,510268.53072803083,129018.15516531831
4,Ta05,179LU,0.0,0.0
5,Ta06,179LU,0.0,0.0
6,Ta07,179LU,0.0,0.0
7,Ta08,179LU,0.0,0.0
8,Ta09,179LU,0.0,0.0
9,Ta10,179LU,0.0,0.0
10,Ta11,179LU,0.0,0.0
11,Ta12,179LU,0.0,0.0
12,Ta13,179LU,0.0,0.0
13,Ta14,179LU,0.0,0.0
