,foil,isotope,fit,cov
0,Ni01,51MN,0,0
1,Ni02,51MN,0,0
2,Ni03,51MN,0,0
3,Ni04,51MN,0,0
4,Ni05,51MN,0,0
5,Ni06,51MN,0,0
6,Ni07,51MN,0,0
7,Ni08,51MN,0,0
8,Ni09,51MN,0,0
9,Ni10,51MN,0,0
10,Ni11,51MN,0,0
11,Ni12,51MN,0,0
12,Ni13,51MN,0,0
13,Ni14,51MN,0,0
