,foil,isotope,fit,cov
0,Ni01,48V,0,0
1,Ni02,48V,0,0
2,Ni03,48V,0,0
3,Ni04,48V,0,0
4,Ni05,48V,0,0
5,Ni06,48V,0,0
6,Ni07,48V,0,0
7,Ni08,48V,0,0
8,Ni09,48V,0,0
9,Ni10,48V,0,0
10,Ni11,48V,0,0
11,Ni12,48V,0,0
12,Ni13,48V,0,0
13,Ni14,48V,0,0
