,foil,isotope,fit,cov
0,Cu01,51CR,0,0
1,Cu02,51CR,0,0
2,Cu03,51CR,0,0
3,Cu04,51CR,0,0
4,Cu05,51CR,0,0
5,Cu06,51CR,0,0
6,Cu07,51CR,0,0
7,Cu08,51CR,0,0
8,Cu09,51CR,0,0
9,Cu10,51CR,0,0
10,Cu11,51CR,0,0
11,Cu12,51CR,0,0
12,Cu13,51CR,0,0
13,Cu14,51CR,0,0
