,beam current (nA),unc beam current (nA),unc beam current (%)
0,97.70809472677229,2.104399175888682,2.1537613457445417
1,96.14380772209711,2.1073343211292914,2.1918565231164178
2,98.06945556753004,2.1085984289569293,2.1501072038734437
3,96.66117562583582,2.090348996739217,2.1625528379984895
4,96.9757773576346,2.0953740685555915,2.1607190224710573
5,97.23779716040957,2.134443509005919,2.1950759594901217
6,97.42158049287684,2.2133098092304433,2.2718886288159466
