,filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
225,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/FT09302025_Det2_Sn02_10cm_000.Spe,115INm,336.241,5341.259804753068,233.10968017809657,0.459,0.001,0.0080530232509003,0.000115022760713,1499413.0185353963,71920.36561996858,16.38523678871595,0.7859290309252386,1.2499742284175126,09/30/2025 16:16:44,88190.0,91510.0
427,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/FC09282025_Sn02_10cm_DET2.Spe,115INm,336.241,909.996564472348,67.8856448767733,0.459,0.001,0.0080530232509003,0.000115022760713,260511.47892610848,21597.021787440284,50.97074524087429,4.22559612354535,0.927137807123455,09/28/2025 08:43:37,4830.0,5111.0
541,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/CQ09242025_Sn02_60cm_DET2.Spe,115INm,336.241,903.7127490140806,54.8310297352009,0.459,0.001,0.0002911438376542,4.630158708796058e-06,7255781.665666669,515386.84751430986,6489.965711687539,460.99002461029505,1.089669035075315,09/24/2025 22:43:59,1042.0,1118.0
665,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/DE09252025_Sn02_40cm_DET2.Spe,115INm,336.241,1186.7295012410002,53.45600524955893,0.459,0.001,0.0006314846133186,9.49424956054876e-06,4297951.669340156,239395.47940786343,2288.579163652905,127.47363120759502,0.8391630990077585,09/25/2025 05:29:15,1789.0,1878.0
745,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/CA09242025_Sn02_80cm_DET2.Spe,115INm,336.241,506.1410484216683,69.70124116847074,0.459,0.001,0.0001720484092369,3.4156468914485572e-06,7411712.179297662,1082692.6664515138,10664.334070931887,1557.8311747503794,1.228564362578216,09/24/2025 18:08:29,601.0,695.0
