,filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
2,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/IDM/HB11042025_IDM_Ta02_10cm.Spe,178LUg,93.179,17461.853704655023,84440.28962966445,0.06,0.03,0.0192562977286238,0.0011604618031714,15239047.630062891,74090120.62771402,510.1790301326713,2480.419170663342,4.0982229321163635,11/04/2025 08:08:55,29624.0,29870.0
5,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/IDM/HB11042025_IDM_Ta02_10cm.Spe,178LUg,203.8,223.78971043262536,131.47154097430013,0.0031,0.0017,0.0162060502553618,0.0003714859063645,4491514.05200372,3623549.0736839822,150.36873290939806,121.31064860006636,0.8260273690712752,11/04/2025 08:08:55,29624.0,29870.0
11,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/IDM/HB11042025_IDM_Ta02_10cm.Spe,178LUg,1269.2,60.15060876111712,29.320888720331578,0.009,0.005,0.0025689600861417,7.722601715911906e-05,2623201.6960068806,1969648.560859199,87.82061252115436,65.94069504048204,1.2748228400170627,11/04/2025 08:08:55,29624.0,29870.0
12,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/IDM/HB11042025_IDM_Ta02_10cm.Spe,178LUg,1309.9,173.30890182583605,28.055357716892292,0.011,0.006,0.0024867903542725,8.732447158326635e-05,6388229.862255297,3673810.603094303,213.8677556831368,122.9933245093506,1.060834144601087,11/04/2025 08:08:55,29624.0,29870.0
13,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/IDM/HB11042025_IDM_Ta02_10cm.Spe,178LUg,1340.8,341.7651937964647,1757.881161523854,0.034,0.017,0.0024276432613884,0.0001003259299478,4174991.247773718,21577307.98123894,139.772053825702,722.3738862148958,3.8012618784041607,11/04/2025 08:08:55,29624.0,29870.0
17,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/IDM/HB11042025_IDM_Ta02_10cm.Spe,178LUg,1403.2,832.2324599836842,948.9023707267902,0.005,0.003,0.0023160360559966,0.0001420215933158,72463758.14274497,93503326.34560348,2425.9711463925332,3130.3423617543845,2.4435717664376715,11/04/2025 08:08:55,29624.0,29870.0
21,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/CC09242025_Ta02_80cm_DET2.Spe,178LUg,93.179,9760.62335276358,1041.718417077656,0.06,0.03,0.0003191472162898,1.3375888874750565e-05,708743352.9001124,363641003.47027194,839743.3091233559,430854.2695145402,33.45768429470491,09/24/2025 18:33:09,607.0,844.0
33,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/CC09242025_Ta02_80cm_DET2.Spe,178LUg,203.8,93.68341963233728,326.41615878696393,0.0031,0.0017,0.0002640651476831,7.081079601922968e-06,159126940.04423127,561519667.9552418,188539.02848842568,665307.6634540779,19.236602936123163,09/24/2025 18:33:09,607.0,844.0
93,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/CC09242025_Ta02_80cm_DET2.Spe,178LUg,1269.2,117.91038658684512,28.202048057403527,0.009,0.005,6.025106373078913e-05,1.9388345449019896e-06,302342075.87588865,185236418.4113888,358225.2083837543,219474.42939738007,1.2716997773163172,09/24/2025 18:33:09,607.0,844.0
96,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/CC09242025_Ta02_80cm_DET2.Spe,178LUg,1309.9,77.67109342163957,32.91654833651444,0.011,0.006,5.873223287155409e-05,1.95926409459819e-06,167164470.61694673,117147557.77523154,198062.16897742503,138800.42390430276,1.9262671833110685,09/24/2025 18:33:09,607.0,844.0
