,filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
4,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/IDM/DH09252025_Ni01_30cm_IDM.Spe,50MNm1,161.0,4.1552941594172693e-11,111.7007502537528,0.01,0.01,0.0025199412261916,0.0001440697153524,1.7947666237527437e-06,4824610.983297778,6.100498381212589e-10,1639.908559924466,1.438858613130248,09/25/2025 08:41:47,2703.0,2942.0
14,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/IDM/DH09252025_Ni01_30cm_IDM.Spe,50MNm1,661.5,77.8364090687366,62.12014226093498,0.25,0.01,0.0007586400016881,1.564180101996124e-05,446687.3641217808,360632.9561184972,151.83119106790645,122.58088243320776,0.9659915930639392,09/25/2025 08:41:47,2703.0,2942.0
20,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/IDM/DH09252025_Ni01_30cm_IDM.Spe,50MNm1,783.3,129.68857376427798,59.5568885334466,1.0,0.02,0.0006418071679323,1.3464904848137188e-05,219934.70938646083,103027.88658247436,74.75686926800164,35.019675928781226,0.8975738498884513,09/25/2025 08:41:47,2703.0,2942.0
45,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/IDM/DH09252025_Ni01_30cm_IDM.Spe,50MNm1,1098.0,110.43408899526592,55.48719030491201,0.985,0.023,0.0004529861442621,1.2844267786110226e-05,269388.2362634866,138114.11595548058,91.56636174829592,46.94565464156376,1.1298721173231836,09/25/2025 08:41:47,2703.0,2942.0
59,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/IDM/DH09252025_Ni01_30cm_IDM.Spe,50MNm1,1282.4,105.1322399059802,38.66829371907651,0.33,0.02,0.0003845706889921,1.1555869971308946e-05,901659.203254874,348476.1546534247,306.47831517840723,118.44872693862158,1.0836321127463673,09/25/2025 08:41:47,2703.0,2942.0
74,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/IDM/DH09252025_Ni01_30cm_IDM.Spe,50MNm1,1443.3,19064.139205333595,6.012755504410761e-25,0.6900000000000001,0.05,0.000338884843093,1.731734119219178e-05,88738603.00354837,7894624.428985308,30162.67947095458,2683.4209479895676,2.8550378703189803e+37,09/25/2025 08:41:47,2703.0,2942.0
95,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/IDM/DH09252025_Ni01_30cm_IDM.Spe,50MNm1,1944.5,15.31808023762988,9.5678891063984,0.038,0.005,0.0002468306969233,0.0001783173743463,1777535.1468462048,1772765.1014956466,604.1927759504435,602.5714145124564,1.3118330219950542,09/25/2025 08:41:47,2703.0,2942.0
121,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/IDM/DH09252025_Ni01_30cm_IDM.Spe,50MNm1,2541.0,1.1935352300584912,2.333900659071914,0.005,0.005,0.0001873193701983,0.0007269370881646,1387008.6585048365,6313823.311737943,471.4509376291082,2146.0990182657865,1.483302537319826,09/25/2025 08:41:47,2703.0,2942.0
146,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/IDM/CF09242025_Ni01_30cm_IDM.Spe,50MNm1,661.5,2.388162300469299,50.3578596515707,0.25,0.01,0.0007586400016881,1.564180101996124e-05,14463.971238437793,305138.0465676291,30.196182126174932,637.0314124585159,3.517581822881962,09/24/2025 20:16:05,417.0,479.0
152,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/IDM/CF09242025_Ni01_30cm_IDM.Spe,50MNm1,783.3,12.550492185095564,24.653476251805184,1.0,0.02,0.0006418071679323,1.3464904848137188e-05,22462.373943790983,44581.80426466203,46.8943088596889,93.07266026025476,1.102831326121961,09/24/2025 20:16:05,417.0,479.0
177,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/IDM/CF09242025_Ni01_30cm_IDM.Spe,50MNm1,1098.0,61.22452683421652,29.11152436541685,0.985,0.023,0.0004529861442621,1.2844267786110226e-05,157617.25043444717,77820.68687456596,329.05480257713396,162.46489952936523,1.2014126421859144,09/24/2025 20:16:05,417.0,479.0
191,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/IDM/CF09242025_Ni01_30cm_IDM.Spe,50MNm1,1282.4,8.632186044525175,13.064265424592012,0.33,0.02,0.0003845706889921,1.1555869971308946e-05,78132.21385559981,121316.75090976951,163.11526900960294,253.2708787260324,1.039920261648725,09/24/2025 20:16:05,417.0,479.0
205,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/IDM/CF09242025_Ni01_30cm_IDM.Spe,50MNm1,1443.3,2652.0153537321753,1.4874796888430258e-26,0.6900000000000001,0.05,0.000338884843093,1.731734119219178e-05,13027895.210871927,1182555.305805971,27198.1110874153,2468.8002208892917,2.394633233394048e+36,09/24/2025 20:16:05,417.0,479.0
226,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/IDM/CF09242025_Ni01_30cm_IDM.Spe,50MNm1,1944.5,6.313474791995234,3.108791040941276,0.038,0.005,0.0002468306969233,0.0001783173743463,773188.0677902327,749661.4805580337,1614.1713315036177,1565.055283002158,1.209194745314607,09/24/2025 20:16:05,417.0,479.0
412,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/GT10212025_Det2_Ni01_10cm_000.Spe,50MNm1,661.5,102.12949025722084,133.85959049266745,0.25,0.01,0.0045759787909016,5.838004300052379e-05,90732.9920823454,119321.62644437717,2.0896108353641187,2.748016546011772,1.2648587029938698,10/20/2025 23:12:35,42723.0,43421.0
