,filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
1,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/IDM/FH09282025_Cu01_10cm_IDM.Spe,57NIg,127.164,18167.00145935904,208.37011866670335,0.167,0.005,0.0192444648919328,0.0005519686939347,5697873.282562998,248734.4387475252,791.3712892448608,34.54644982604517,1.7052076630882844,09/28/2025 13:02:24,7143.0,7200.0
22,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/IDM/FH09282025_Cu01_10cm_IDM.Spe,57NIg,1377.63,12226.472133413832,156.9799510269287,0.8170000000000001,0.024,0.0023605272384533,0.0001224139050666,6390310.1359113585,393868.1711773351,887.5430744321332,54.70391266351877,2.1869874281300694,09/28/2025 13:02:24,7143.0,7200.0
24,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/IDM/FH09282025_Cu01_10cm_IDM.Spe,57NIg,1757.55,722.7822223043637,42.673413503300864,0.0575,0.002,0.0018374577099318,0.00080977583583,6895632.554145502,3086129.436672187,957.7267436313196,428.62908842669265,2.398620707625829,09/28/2025 13:02:24,7143.0,7200.0
27,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/IDM/FH09282025_Cu01_10cm_IDM.Spe,57NIg,1919.52,1626.7830050356838,45.095777291629354,0.123,0.004,0.0016799733479609,0.0014089828163352,7935494.037598907,6666984.440095772,1102.1519496665148,925.9700611244128,1.1300702389126076,09/28/2025 13:02:24,7143.0,7200.0
62,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/IDM/DA09252025_Cu01_30cm_IDM.Spe,57NIg,127.164,2749.4203673551847,115.3959977882196,0.167,0.005,0.0027050990121101,9.231197355879984e-05,6410880.613135567,414790.3380340884,3820.5486371487286,247.19328845893227,1.014372385227721,09/25/2025 04:58:52,1593.0,1678.0
90,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/IDM/DA09252025_Cu01_30cm_IDM.Spe,57NIg,1377.63,1985.572001966312,64.38964080570952,0.8170000000000001,0.024,0.0003562271950582,1.2921151657117474e-05,7186421.619988503,439129.0193498999,4282.730405237487,261.69786612032175,1.2780726448422697,09/25/2025 04:58:52,1593.0,1678.0
93,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/IDM/DA09252025_Cu01_30cm_IDM.Spe,57NIg,1757.55,119.0906291889025,14.938234603403725,0.0575,0.002,0.0002746463313296,8.934171860276605e-05,7943504.091782438,2876813.2714171256,4733.91185445914,1714.4298399386923,2.181724041938771,09/25/2025 04:58:52,1593.0,1678.0
95,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/IDM/DA09252025_Cu01_30cm_IDM.Spe,57NIg,1919.52,229.89021213026663,12.625422814304384,0.123,0.004,0.000250210368311,0.0001641957477386,7868396.709292716,5213740.376916014,4689.151793380642,3107.1158384481605,0.8522704207006614,09/25/2025 04:58:52,1593.0,1678.0
127,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/IDM/BY09242025_Cu01_52cm_IDM.Spe,57NIg,1377.63,420.60441948785353,27.67459893110021,0.8170000000000001,0.024,0.0001275804773782,4.6909843306943385e-06,4585480.808832749,433120.11698950233,5731.851011040936,541.400146236878,1.3085756472548309,09/24/2025 18:13:33,704.0,800.0
135,/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/IDM/BY09242025_Cu01_52cm_IDM.Spe,57NIg,1919.52,40.26889515114188,5.595303552041828,0.123,0.004,9.170378256426858e-05,4.591141329406061e-06,4056903.532196853,886076.5983785401,5071.129415246065,1107.595747973175,1.0993033049279488,09/24/2025 18:13:33,704.0,800.0
