,filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
0,AT09242025_Sn13_10cm_LEPS.Spe,119SBg,23.87,28890.55763084744,2440.922060655227,0.165,0.002,3.42863079012565e-05,0.0005511576242175,5148516728.9578085,82764363158.59167,2977742.469032856,47868341.90780316,121.2951774551648,09/24/2025 02:32:21,1715.0,1729.0
1,AT09242025_Sn13_10cm_LEPS.Spe,119SBg,25.044,197973.01994206288,26578.93264852322,0.21,0.005,3.435186528320951e-05,0.0005494617470411,27667330515.259056,442557984052.959,16001926.266777938,255961818.422764,121.2951774551648,09/24/2025 02:32:21,1715.0,1729.0
2,AT09242025_Sn13_10cm_LEPS.Spe,119SBg,25.271,190466.72537586305,26394.11031005808,0.389,0.009,3.436563935060605e-05,0.0005491212674426,14364018462.738682,229528480704.5664,8307702.985968006,132752157.7238672,121.2951774551648,09/24/2025 02:32:21,1715.0,1729.0
3,AT09242025_Sn13_10cm_LEPS.Spe,119SBg,28.444,46117.41002967559,11002.933870900826,0.0353,0.0008,3.459852698502254e-05,0.0005439296439744,38068298266.39053,598548102697.2412,22017523.578016505,346181667.26271904,20.312558374525228,09/24/2025 02:32:21,1715.0,1729.0
4,AT09242025_Sn13_10cm_LEPS.Spe,119SBg,28.486,29610.118666420196,12042.366567834672,0.068,0.0015,3.4602167073359106e-05,0.0005438558655095,12686996069.601776,199473460757.63785,7337765.222441744,115369265.90956496,20.312558374525228,09/24/2025 02:32:21,1715.0,1729.0
5,AT09242025_Sn13_10cm_LEPS.Spe,119SBg,29.111,10245.22185603293,1728.1937724545633,0.0186,0.0004,3.465822153053775e-05,0.0005427433549845,16022601027.969404,250926743243.47867,9266975.72467866,145128249.41785926,20.312558374525228,09/24/2025 02:32:21,1715.0,1729.0
6,FQ09302025_Sn13_10cm_DET2.Spe,119SBg,23.87,97855.1356187501,6206.811897983967,0.165,0.002,0.0209155788982353,0.0007073372996998,28493516.688699648,2079056.6248486876,3551.479083721756,259.13705906128473,113.13128802500732,09/30/2025 10:01:34,7984.0,8023.0
7,FQ09302025_Sn13_10cm_DET2.Spe,119SBg,25.044,296794.3704512357,21590.1960278934,0.21,0.005,0.020879265960858,0.0007052786982127,68020121.26710235,5692214.551138562,8478.140504437535,709.4870436418499,113.13128802500732,09/30/2025 10:01:34,7984.0,8023.0
8,FQ09302025_Sn13_10cm_DET2.Spe,119SBg,25.271,9310.87234440744,19340.49100692594,0.389,0.009,0.0208720757434699,0.000704865854743,1152368.5384571082,2394187.9350185343,143.6331220811552,298.41554717917666,113.13128802500732,09/30/2025 10:01:34,7984.0,8023.0
9,FQ09302025_Sn13_10cm_DET2.Spe,119SBg,28.486,67823.55426062048,5237.155739374078,0.068,0.0015,0.0207647336128218,0.0006984994111796,48268247.64477859,4206660.441519078,6016.234282036468,524.3251204685376,113.13128802500732,09/30/2025 10:01:34,7984.0,8023.0
10,FQ09302025_Sn13_10cm_DET2.Spe,119SBg,29.111,3914.6985386275064,4443.594757864294,0.0186,0.0004,0.020743049413461,0.0006971589479833,10195981.56386775,11581806.512751248,1270.8440189290477,1443.5755344324127,113.13128802500732,09/30/2025 10:01:34,7984.0,8023.0
11,AM09232025_Sn13_18cm_DET2.Spe,119SBg,23.87,198120.49274319585,71913.84822472239,0.165,0.002,0.0075560895793577,0.0002780719786622,174241378.73505458,63606702.87038949,101539.26499711804,37066.84316456263,421.48861603534806,09/23/2025 22:59:40,1565.0,1716.0
12,AM09232025_Sn13_18cm_DET2.Spe,119SBg,25.044,703475.5047377218,374492.61972723936,0.21,0.005,0.0075431598595448,0.0002772800740909,486944331.9337236,260099476.58090305,283767.0932014706,151573.1215506428,421.48861603534806,09/23/2025 22:59:40,1565.0,1716.0
