,foil,isotope,fit,cov
0,Sn10,120SBg,41586081560.297035,4.913452751309218e+21
0,Sn10,117SNm1,880.9868937543421,2693.711040438561
0,Sn10,111INg,2923.7723977911,1017.0457580265113
0,Sn10,113SNg,49.874006769057445,6.694264386313326
0,Sn10,116INm1,17045.85270925635,99526266.50819683
0,Sn10,117SBg,2051964.3855624264,15590794671.013643
0,Sn10,118SBm1,134887.8790833427,57838695.474818185
0,Sn10,113INm1,5205.258150699104,inf
0,Sn10,117INg,24256.40522455385,1732308660.68602
0,Sn10,112INm1,1000000.0,inf
0,Sn10,122SBg,14966.719477066066,134082.90229426452
0,Sn10,123SNg,315898.7559122136,inf
0,Sn10,116SBg,1510611.9038039302,38652450507.87294
0,Sn10,111SNg,331906.8104255614,25678854.047769386
0,Sn10,124SBg,30.452121024397744,0.07216344753787937
0,Sn10,114INm1,21.93035864015972,0.3901161366871593
0,Sn10,115SBg,2946550.615354964,28793594116.75894
0,Sn10,115INm1,3072.5487637682927,inf
