,foil,isotope,fit,cov
0,Ni01,55COg,223190.59770651028,494005893.6322968
0,Ni01,60CUg,153011920.51112008,1.2384549226986096e+16
0,Ni01,57NIg,310471.3704849494,1994694192.805595
0,Ni01,56NIg,6336.107050233455,950342.5107337532
0,Ni01,50MNm1,1000000.0,0.0
0,Ni01,56COg,5700.078238276739,192715.1165815282
0,Ni01,62COm1,1000000.0,0.0
0,Ni01,54MNg,126.87092422937754,9.511302942524761
0,Ni01,62CUg,1000000.0,0.0
0,Ni01,60COm1,1000000.0,inf
0,Ni01,52MNm1,334743747.70560837,1463479374148586.2
0,Ni01,61FEg,1000000.0,0.0
0,Ni01,59CUg,1000000.0,0.0
0,Ni01,52MNm1,334743747.70560837,1463479374148586.2
0,Ni01,53FEm1,1000000.0,inf
0,Ni01,51MNg,283383.95105413016,1467072593.1379256
0,Ni01,58COg,2564.9132348018647,34082.31985720235
0,Ni01,56MNg,899861327.0382842,2.99800181026369e+18
0,Ni01,60COm1,1000000.0,inf
0,Ni01,57COg,3058.416606403345,1262.8623655706278
0,Ni01,51CRg,328.59628689105784,582.0218560570908
0,Ni01,52MNg,15392.908134010071,2183741.1231222
0,Ni01,54COm1,1000000.0,0.0
