,foil,isotope,fit,cov
0,Ni03,61FEg,1000000.0,0.0
0,Ni03,57COg,3112.9528394035046,4059.9094786360274
0,Ni03,56NIg,7404.324910935657,903899.2214772587
0,Ni03,47Vg,1000000.0,inf
0,Ni03,50MNm1,1000000.0,0.0
0,Ni03,51CRg,126.70196858846487,inf
0,Ni03,54COm1,1000000.0,0.0
0,Ni03,56COg,11514.826997937871,327264.56611343607
0,Ni03,53FEm1,1000000.0,inf
0,Ni03,52MNg,756.5055662321781,1935.8057835773407
0,Ni03,51MNg,109268.74671566117,2544864724.457024
0,Ni03,58COg,3732.0943652434935,36213.85639605979
0,Ni03,54MNg,6.354089619797132,10.549131569308281
0,Ni03,62CUg,1000000.0,inf
0,Ni03,62COm1,1000000.0,inf
0,Ni03,60COm1,1000000.0,inf
0,Ni03,60COm1,1000000.0,inf
0,Ni03,52MNm1,16453561.326054487,13219970615075.303
0,Ni03,60CUg,196444915.08332318,5.4651039726118696e+16
0,Ni03,57NIg,319907.8007717753,1682146640.0991166
0,Ni03,59CUg,1000000.0,0.0
0,Ni03,52MNm1,16453561.326054487,13219970615075.303
0,Ni03,56MNg,1154158930.9899898,2.5454504431052365e+18
0,Ni03,55COg,69810.13293898565,101002556.44511096
