,foil,isotope,fit,cov
0,Cu05,62ZNg,143883.1871747843,5528356.811864992
0,Cu05,61CUg,4285602.65912278,2894741583.43169
0,Cu05,58COg,2259.6381448313145,23453.625569448963
0,Cu05,62CUg,1000000.0,0.0
0,Cu05,60COm1,2505933.361612383,62662295059.954994
0,Cu05,64CUg,499892.6780954053,73353868.47346506
0,Cu05,57NIg,52.06011921782769,5654.891215737626
0,Cu05,65ZNg,113.70147854772193,7.475419256961882
0,Cu05,60COg,9.438274730437406,0.4444511971379986
0,Cu05,60CUg,60288.12841106848,285389120.2947652
0,Cu05,63ZNg,4686931.9620273,16025645531.165245
0,Cu05,57COg,4.743649533381328,inf
0,Cu05,62COm1,1000000.0,inf
0,Cu05,61ZNg,572842222.1770478,52677477207546.125
