#ZVView-data-copy:  15-Feb-2026 23:07:00
#=======================================
#
#name:   29-CU-0(P,X)26-FE-59,,SIG
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  4
#ldata:  5
#data...
#            X         +-dX            Y         +-dY  # Comments...
#          MeV          MeV        barns        barns  # Year,Author(s)           ## EXFOR-ID
          53.9            0     0.000313       2.9e-5  # 1992,S.J.Mills+          ## A0507017  #dY:9.3%   
          54.3        0.778     0.000354      1.96e-5  # 1997,R.Michel+           ## O0276136  #dY:5.5%   
          54.5         1.17     0.000305      2.56e-5  # 1997,R.Michel+           ## O0276136  #dY:8.4%   
            55        0.778     0.000396      2.57e-5  # 1997,R.Michel+           ## O0276136  #dY:6.5%   
         55.21        0.375     0.000419       1.9e-5  # 2021,M.B.Fox+            ## C2702038  #dY:4.5%   
          55.3         0.76      0.00042      2.41e-5  # 1997,R.Michel+           ## O0276136  #dY:5.7%   
          55.5         0.34     0.000422            0  # 1982,A.Gruetter          ## D0505018             
          55.5         0.34     0.000397            0  # 1982,A.Gruetter          ## D0505018             
          55.5        0.781     0.000437      2.37e-5  # 1997,R.Michel+           ## O0276136  #dY:5.4%   
          55.7         1.15     0.000385      3.45e-5  # 1997,R.Michel+           ## O0276136  #dY:9.0%   
          55.8            0     0.000402       3.5e-5  # 1992,S.J.Mills+          ## A0507017  #dY:8.7%   
            56        0.758     0.000414      2.33e-5  # 1997,R.Michel+           ## O0276136  #dY:5.6%   
          56.4        0.756     0.000467      2.57e-5  # 1997,R.Michel+           ## O0276136  #dY:5.5%   
          56.5        0.764     0.000466      2.79e-5  # 1997,R.Michel+           ## O0276136  #dY:6.0%   
            57        0.741     0.000499       2.7e-5  # 1997,R.Michel+           ## O0276136  #dY:5.4%   
          57.1         1.15     0.000426      3.47e-5  # 1997,R.Michel+           ## O0276136  #dY:8.1%   
         57.11        0.365     0.000516       2.2e-5  # 2021,M.B.Fox+            ## C2702038  #dY:4.3%   
          57.3        0.737     0.000489      2.66e-5  # 1997,R.Michel+           ## O0276136  #dY:5.4%   
          57.4         1.15     0.000477      4.03e-5  # 1997,R.Michel+           ## O0276136  #dY:8.4%   
          57.5        0.756     0.000529      2.87e-5  # 1997,R.Michel+           ## O0276136  #dY:5.4%   
          57.6            0      0.00046       4.2e-5  # 1992,S.J.Mills+          ## A0507017  #dY:9.1%   
          57.6          1.4     0.000543      5.67e-5  # 1997,R.Michel+           ## O0276136  #dY:10.4%  
          57.8         1.14     0.000461      4.32e-5  # 1997,R.Michel+           ## O0276136  #dY:9.4%   
            58        0.741     0.000523      2.88e-5  # 1997,R.Michel+           ## O0276136  #dY:5.5%   
          58.4        0.727      0.00055      3.07e-5  # 1997,R.Michel+           ## O0276136  #dY:5.6%   
          58.5         0.34     0.000496            0  # 1982,A.Gruetter          ## D0505018             
          58.7        0.723     0.000559      3.09e-5  # 1997,R.Michel+           ## O0276136  #dY:5.5%   
          58.8        0.724     0.000551      2.91e-5  # 1997,R.Michel+           ## O0276136  #dY:5.3%   
          59.4            0     0.000513       4.4e-5  # 1992,S.J.Mills+          ## A0507017  #dY:8.6%   
          59.5        0.723      0.00057       3.1e-5  # 1997,R.Michel+           ## O0276136  #dY:5.4%   
          59.5        0.727     0.000583      3.48e-5  # 1997,R.Michel+           ## O0276136  #dY:6.0%   
         59.73        0.355     0.000618       2.6e-5  # 2021,M.B.Fox+            ## C2702038  #dY:4.2%   
          59.8         1.13     0.000554      4.18e-5  # 1997,R.Michel+           ## O0276136  #dY:7.5%   
          60.6        0.709     0.000594      3.24e-5  # 1997,R.Michel+           ## O0276136  #dY:5.5%   
          60.6         1.12     0.000552      4.47e-5  # 1997,R.Michel+           ## O0276136  #dY:8.1%   
          60.7         0.34     0.000554            0  # 1982,A.Gruetter          ## D0505018             
          60.9        0.699     0.000607       3.3e-5  # 1997,R.Michel+           ## O0276136  #dY:5.4%   
          60.9        0.712      0.00061      3.36e-5  # 1997,R.Michel+           ## O0276136  #dY:5.5%   
          61.1            0     0.000555       4.8e-5  # 1992,S.J.Mills+          ## A0507017  #dY:8.6%   
         61.58         0.98     0.000616       3.4e-5  # 2018,A.S.Voyles+         ## C2327014  #dY:5.5%   
          61.7        0.709     0.000634      3.41e-5  # 1997,R.Michel+           ## O0276136  #dY:5.4%   
          61.7         1.11      0.00054      4.37e-5  # 1997,R.Michel+           ## O0276136  #dY:8.1%   
          62.2         1.11     0.000613      4.74e-5  # 1997,R.Michel+           ## O0276136  #dY:7.7%   
          62.3        0.686     0.000642       3.5e-5  # 1997,R.Michel+           ## O0276136  #dY:5.5%   
          62.3        0.692     0.000656      3.88e-5  # 1997,R.Michel+           ## O0276136  #dY:5.9%   
          62.4         1.11     0.000626      5.06e-5  # 1997,R.Michel+           ## O0276136  #dY:8.1%   
          62.6        0.692     0.000646      3.39e-5  # 1997,R.Michel+           ## O0276136  #dY:5.2%   
         62.73         0.34      0.00069       2.9e-5  # 2021,M.B.Fox+            ## C2702038  #dY:4.2%   
          62.8            0     0.000581       5.2e-5  # 1992,S.J.Mills+          ## A0507017  #dY:9.0%   
          63.1        0.673     0.000671      3.67e-5  # 1997,R.Michel+           ## O0276136  #dY:5.5%   
          63.3        0.673     0.000648       3.4e-5  # 1997,R.Michel+           ## O0276136  #dY:5.2%   
          63.6        0.684     0.000675      3.57e-5  # 1997,R.Michel+           ## O0276136  #dY:5.3%   
          63.6        0.681      0.00066      3.68e-5  # 1997,R.Michel+           ## O0276136  #dY:5.6%   
          63.8          1.1     0.000653      5.23e-5  # 1997,R.Michel+           ## O0276136  #dY:8.0%   
            64        0.673      0.00067      3.61e-5  # 1997,R.Michel+           ## O0276136  #dY:5.4%   
          64.5            0     0.000644       5.6e-5  # 1992,S.J.Mills+          ## A0507017  #dY:8.7%   
          64.9        0.663     0.000691      3.75e-5  # 1997,R.Michel+           ## O0276136  #dY:5.4%   
          65.1         0.34     0.000583            0  # 1982,A.Gruetter          ## D0505018             
          65.1         0.34     0.000618            0  # 1982,A.Gruetter          ## D0505018             
          65.2         1.09     0.000658       6.7e-5  # 1997,R.Michel+           ## O0276136  #dY:10.2%  
          65.5        0.659     0.000708      3.68e-5  # 1997,R.Michel+           ## O0276136  #dY:5.2%   
          65.5        0.648     0.000686      3.71e-5  # 1997,R.Michel+           ## O0276136  #dY:5.4%   
          65.6         1.08     0.000612      5.43e-5  # 1997,R.Michel+           ## O0276136  #dY:8.9%   
          65.8            0     0.000679       6.7e-5  # 1992,S.J.Mills+          ## A0507017  #dY:9.9%   
          65.8         0.64     0.000698      3.72e-5  # 1997,R.Michel+           ## O0276136  #dY:5.3%   
            66        0.641      0.00069      3.64e-5  # 1997,R.Michel+           ## O0276136  #dY:5.3%   
            66         1.08      0.00069         5e-5  # 1997,R.Michel+           ## O0276136  #dY:7.2%   
          66.2        0.641     0.000699       3.8e-5  # 1997,R.Michel+           ## O0276136  #dY:5.4%   
         66.81        0.325     0.000775       2.7e-5  # 2021,M.B.Fox+            ## C2702038  #dY:3.5%   
          66.9        0.632     0.000691       3.9e-5  # 1997,R.Michel+           ## O0276136  #dY:5.6%   
          67.4        0.629     0.000725      3.77e-5  # 1997,R.Michel+           ## O0276136  #dY:5.2%   
          67.4         1.07     0.000684      5.67e-5  # 1997,R.Michel+           ## O0276136  #dY:8.3%   
          67.4         1.07     0.000639      6.57e-5  # 1997,R.Michel+           ## O0276136  #dY:10.3%  
          67.5        0.622     0.000724       3.9e-5  # 1997,R.Michel+           ## O0276136  #dY:5.4%   
          67.6         0.34     0.000645            0  # 1982,A.Gruetter          ## D0505018             
          67.7         1.07     0.000675       5.2e-5  # 1997,R.Michel+           ## O0276136  #dY:7.7%   
          68.2         1.06     0.000699      5.51e-5  # 1997,R.Michel+           ## O0276136  #dY:7.9%   
          68.3         0.61     0.000729      3.96e-5  # 1997,R.Michel+           ## O0276136  #dY:5.4%   
          68.5            0     0.000694       6.7e-5  # 1992,S.J.Mills+          ## A0507017  #dY:9.7%   
          68.5        0.601     0.000706      3.77e-5  # 1997,R.Michel+           ## O0276136  #dY:5.3%   
          68.5        0.602     0.000719      3.84e-5  # 1997,R.Michel+           ## O0276136  #dY:5.3%   
          68.8        0.604     0.000734      3.97e-5  # 1997,R.Michel+           ## O0276136  #dY:5.4%   
          69.2        0.597     0.000759      3.96e-5  # 1997,R.Michel+           ## O0276136  #dY:5.2%   
          69.2         1.05     0.000674      5.89e-5  # 1997,R.Michel+           ## O0276136  #dY:8.7%   
          69.4         1.05     0.000661      7.09e-5  # 1997,R.Michel+           ## O0276136  #dY:10.7%  
          69.6        0.588     0.000738      3.94e-5  # 1997,R.Michel+           ## O0276136  #dY:5.3%   
          69.7         0.34     0.000668            0  # 1982,A.Gruetter          ## D0505018             
          69.7         0.34     0.000647            0  # 1982,A.Gruetter          ## D0505018             
          69.8         0.34     0.000684            0  # 1982,A.Gruetter          ## D0505018             
            70        0.582     0.000742      4.03e-5  # 1997,R.Michel+           ## O0276136  #dY:5.4%   
         70.17         0.85     0.000749       3.9e-5  # 2018,A.S.Voyles+         ## C2327014  #dY:5.2%   
          71.2            0     0.000692       6.9e-5  # 1992,S.J.Mills+          ## A0507017  #dY:10.0%  
          71.4         0.55     0.000749      3.99e-5  # 1997,R.Michel+           ## O0276136  #dY:5.3%   
          71.4        0.549     0.000752      4.09e-5  # 1997,R.Michel+           ## O0276136  #dY:5.4%   
          71.4        0.547     0.000764      3.97e-5  # 1997,R.Michel+           ## O0276136  #dY:5.2%   
          71.4         0.55     0.000774      4.06e-5  # 1997,R.Michel+           ## O0276136  #dY:5.2%   
          71.4         1.03     0.000688      5.93e-5  # 1997,R.Michel+           ## O0276136  #dY:8.6%   
          71.4         1.02      0.00068       5.9e-5  # 1997,R.Michel+           ## O0276136  #dY:8.7%   
          71.4         1.03     0.000746      5.86e-5  # 1997,R.Michel+           ## O0276136  #dY:7.9%   
          71.4         1.03     0.000765      6.13e-5  # 1997,R.Michel+           ## O0276136  #dY:8.0%   
          71.5        0.547     0.000757      3.99e-5  # 1997,R.Michel+           ## O0276136  #dY:5.3%   
          71.5        0.548      0.00077      4.14e-5  # 1997,R.Michel+           ## O0276136  #dY:5.4%   
         72.22        0.305     0.000817       2.9e-5  # 2021,M.B.Fox+            ## C2702038  #dY:3.5%   
          73.7            0     0.000735       7.2e-5  # 1992,S.J.Mills+          ## A0507017  #dY:9.8%   
            74         1.04     0.000767      7.99e-5  # 1997,R.Michel+           ## O0276136  #dY:10.4%  
          76.2            0     0.000714       6.9e-5  # 1992,S.J.Mills+          ## A0507017  #dY:9.7%   
          78.6            0      0.00068       6.9e-5  # 1992,S.J.Mills+          ## A0507017  #dY:10.1%  
         79.03        0.285     0.000867       2.9e-5  # 2021,M.B.Fox+            ## C2702038  #dY:3.3%   
         79.95         0.64     0.000837       4.6e-5  # 2018,A.S.Voyles+         ## C2327014  #dY:5.5%   
            80            0      0.00077      3.85e-5  # 1984,L.R.Greenwood+      ## C0537003  #dY:5.0%   
            81            0     0.000715       7.4e-5  # 1992,S.J.Mills+          ## A0507017  #dY:10.3%  
          83.3            0     0.000689       6.7e-5  # 1992,S.J.Mills+          ## A0507017  #dY:9.7%   
          85.3         1.08     0.000872      9.29e-5  # 1997,R.Michel+           ## O0276136  #dY:10.7%  
          85.6            0     0.000747       7.6e-5  # 1992,S.J.Mills+          ## A0507017  #dY:10.2%  
          87.9            0     0.000745       7.4e-5  # 1992,S.J.Mills+          ## A0507017  #dY:9.9%   
          88.1        0.791     0.000834      8.65e-5  # 1997,R.Michel+           ## O0276136  #dY:10.4%  
         89.74         0.43     0.000865       5.7e-5  # 2018,A.S.Voyles+         ## C2327014  #dY:6.6%   
          90.1            0     0.000748       7.3e-5  # 1992,S.J.Mills+          ## A0507017  #dY:9.8%   
         90.94         0.26     0.000931       3.3e-5  # 2021,M.B.Fox+            ## C2702038  #dY:3.5%   
          92.2            0     0.000733       7.1e-5  # 1992,S.J.Mills+          ## A0507017  #dY:9.7%   
          94.3            0     0.000765       7.2e-5  # 1992,S.J.Mills+          ## A0507017  #dY:9.4%   
          96.4            0     0.000783       7.7e-5  # 1992,S.J.Mills+          ## A0507017  #dY:9.8%   
          99.7            0     0.000816       8.2e-5  # 1992,S.J.Mills+          ## A0507017  #dY:10.0%  
          99.9          1.5      0.00104         8e-5  # 1997,R.Michel+           ## O0276136  #dY:7.7%   
           100            0      0.00084       4.2e-5  # 1984,L.R.Greenwood+      ## C0537003  #dY:5.0%   
           101         1.69     0.000964      8.96e-5  # 1997,R.Michel+           ## O0276136  #dY:9.3%   
        104.49         0.37     0.000923         4e-5  # 2021,M.B.Fox+            ## C2702038  #dY:4.3%   
         105.4            0     0.000894       8.7e-5  # 1992,S.J.Mills+          ## A0507017  #dY:9.7%   
           111          1.4        0.001         8e-5  # 1997,R.Michel+           ## O0276136  #dY:8.0%   
           111         1.61      0.00102      9.43e-5  # 1997,R.Michel+           ## O0276136  #dY:9.2%   
         112.2            0     0.000902       9.1e-5  # 1992,S.J.Mills+          ## A0507017  #dY:10.1%  
         118.7            0     0.000968       9.2e-5  # 1992,S.J.Mills+          ## A0507017  #dY:9.5%   
        120.02        0.335     0.001045       3.8e-5  # 2021,M.B.Fox+            ## C2702038  #dY:3.6%   
           121          1.3       0.0011         9e-5  # 1997,R.Michel+           ## O0276136  #dY:8.2%   
           121         1.53      0.00108      9.99e-5  # 1997,R.Michel+           ## O0276136  #dY:9.3%   
         122.6            0     0.000997       9.4e-5  # 1992,S.J.Mills+          ## A0507017  #dY:9.4%   
         127.9            0     0.001088     0.000102  # 1992,S.J.Mills+          ## A0507017  #dY:9.4%   
           131          1.3      0.00111         9e-5  # 1997,R.Michel+           ## O0276136  #dY:8.1%   
           131         1.43       0.0011     0.000101  # 1997,R.Michel+           ## O0276136  #dY:9.2%   
           133            0     0.001042       9.6e-5  # 1992,S.J.Mills+          ## A0507017  #dY:9.2%   
        134.08         0.31     0.001097       3.6e-5  # 2021,M.B.Fox+            ## C2702038  #dY:3.3%   
         137.9            0     0.001106     0.000101  # 1992,S.J.Mills+          ## A0507017  #dY:9.1%   
           140          1.2      0.00118         9e-5  # 1997,R.Michel+           ## O0276136  #dY:7.6%   
           140         1.34      0.00118     0.000107  # 1997,R.Michel+           ## O0276136  #dY:9.1%   
         142.7            0     0.001081       9.8e-5  # 1992,S.J.Mills+          ## A0507017  #dY:9.1%   
         147.5            0     0.001063       9.8e-5  # 1992,S.J.Mills+          ## A0507017  #dY:9.2%   
           148          1.1      0.00122       0.0001  # 1997,R.Michel+           ## O0276136  #dY:8.2%   
        148.86         0.29       0.0011         5e-5  # 2021,M.B.Fox+            ## C2702038  #dY:4.5%   
           149         1.25      0.00118      0.00011  # 1997,R.Michel+           ## O0276136  #dY:9.3%   
           150            0      0.00102       5.1e-5  # 1984,L.R.Greenwood+      ## C0537003  #dY:5.0%   
         153.1            0     0.001099       9.9e-5  # 1992,S.J.Mills+          ## A0507017  #dY:9.0%   
           158          1.1      0.00116         9e-5  # 1997,R.Michel+           ## O0276136  #dY:7.8%   
           158         1.14      0.00118     0.000111  # 1997,R.Michel+           ## O0276136  #dY:9.4%   
         158.7            0     0.001114     0.000101  # 1992,S.J.Mills+          ## A0507017  #dY:9.1%   
        163.49         0.27     0.001189         4e-5  # 2021,M.B.Fox+            ## C2702038  #dY:3.4%   
         164.1            0     0.001149     0.000101  # 1992,S.J.Mills+          ## A0507017  #dY:8.8%   
         169.4            0     0.001115       9.9e-5  # 1992,S.J.Mills+          ## A0507017  #dY:8.9%   
         177.2            0     0.001113       9.8e-5  # 1992,S.J.Mills+          ## A0507017  #dY:8.8%   
        177.28         0.26     0.001209       4.5e-5  # 2021,M.B.Fox+            ## C2702038  #dY:3.7%   
         183.8            0     0.001158       0.0001  # 1992,S.J.Mills+          ## A0507017  #dY:8.6%   
         190.2            0      0.00115       9.9e-5  # 1992,S.J.Mills+          ## A0507017  #dY:8.6%   
        192.54        0.245      0.00118       5.1e-5  # 2021,M.B.Fox+            ## C2702038  #dY:4.3%   
         196.6            0     0.001173     0.000102  # 1992,S.J.Mills+          ## A0507017  #dY:8.7%   
           200            0      0.00112       5.6e-5  # 1984,L.R.Greenwood+      ## C0537003  #dY:5.0%   
           250            0      0.00125      6.25e-5  # 1984,L.R.Greenwood+      ## C0537003  #dY:5.0%   
           300            0      0.00133      6.65e-5  # 1984,L.R.Greenwood+      ## C0537003  #dY:5.0%   
           350            0      0.00139      6.95e-5  # 1984,L.R.Greenwood+      ## C0537003  #dY:5.0%   
           400            0      0.00138       6.9e-5  # 1984,L.R.Greenwood+      ## C0537003  #dY:5.0%   
           450            0      0.00138       6.9e-5  # 1984,L.R.Greenwood+      ## C0537003  #dY:5.0%   
          1200        0.986      0.00196      3.56e-5  # 1997,R.Michel+           ## O0276136  #dY:1.8%   
          1590            1      0.00176      4.23e-5  # 1997,R.Michel+           ## O0276136  #dY:2.4%   
//
#-------------------------------------------------------------------------------
