#ZVView-data-copy:   3-Mar-2026 14:52:17
#=======================================
#
#name:   28-NI-0(P,X)27-CO-58,,SIG
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  4
#ldata:  268
#data...
#            X         +-dX            Y         +-dY  # Comments...
#          MeV          MeV        barns        barns  # Year,Author(s)           ## EXFOR-ID
          15.5          0.2      0.00099         8e-5  # 2016,Md.S.Uddin+         ## D0802009  #dY:8.1%   
          15.7          0.2       0.0008         6e-5  # 2016,Md.S.Uddin+         ## D0802009  #dY:7.5%   
          15.7          0.3      0.00109            0  # 1991,P.Jung              ## D4058044             
         15.79         0.45      0.00143       0.0005  # 2020,D.Adel+             ## D4410007  #dY:35.0%  
          15.8          0.1       0.0011      0.00013  # 2014,N.Amjed+            ## D4301009  #dY:11.8%  
          15.9          0.2      0.00091         7e-5  # 2016,Md.S.Uddin+         ## D0802009  #dY:7.7%   
          16.2            1       0.0014       0.0002  # 2014,N.Amjed+            ## D4301009  #dY:14.3%  
         16.26         0.24      0.00108      0.00012  # 1980,R.Michel+           ## A0145021  #dY:11.1%  
          16.3          0.1       0.0009      0.00012  # 2014,N.Amjed+            ## D4301009  #dY:13.3%  
          16.5          1.4        0.002       0.0002  # 2014,N.Amjed+            ## D4301009  #dY:10.0%  
         16.62          0.4       0.0007      0.00019  # 2020,D.Adel+             ## D4410007  #dY:27.1%  
          16.8         0.02        0.001      0.00012  # 2014,N.Amjed+            ## D4301009  #dY:12.0%  
            17          0.9       0.0014       0.0002  # 2014,N.Amjed+            ## D4301009  #dY:14.3%  
         17.33          1.2      0.00263      0.00021  # 2016,E.Garrido+          ## O2315013  #dY:8.0%   
         17.62         1.17       0.0017      0.00026  # 2016,E.Garrido+          ## O2315013  #dY:15.3%  
          17.8          0.9       0.0014       0.0002  # 2014,N.Amjed+            ## D4301009  #dY:14.3%  
            18          1.3        0.002       0.0002  # 2014,N.Amjed+            ## D4301009  #dY:10.0%  
          18.1          0.8      0.00305      0.00043  # 2015,A.Hermanne+         ## D4324020  #dY:14.1%  
          18.6          0.8       0.0017       0.0002  # 2014,N.Amjed+            ## D4301009  #dY:11.8%  
          18.6          0.4       0.0012       0.0002  # 2007,F.S.Al-Saleh+       ## O1503004  #dY:16.7%  
          18.8          0.4       0.0019       0.0002  # 2007,F.S.Al-Saleh+       ## O1503004  #dY:10.5%  
          19.3          0.7      0.00342      0.00048  # 2015,A.Hermanne+         ## D4324020  #dY:14.0%  
          19.4          0.8       0.0021       0.0002  # 2014,N.Amjed+            ## D4301009  #dY:9.5%   
         19.63         1.08       0.0024      0.00035  # 2016,E.Garrido+          ## O2315013  #dY:14.6%  
          19.7          1.2       0.0037       0.0004  # 2014,N.Amjed+            ## D4301009  #dY:10.8%  
          19.7          0.4       0.0022       0.0002  # 2007,F.S.Al-Saleh+       ## O1503004  #dY:9.1%   
          20.1          0.7       0.0024       0.0003  # 2014,N.Amjed+            ## D4301009  #dY:12.5%  
          20.5          0.7       0.0042       0.0005  # 2015,A.Hermanne+         ## D4324020  #dY:11.9%  
          20.9          0.6       0.0029       0.0003  # 2014,N.Amjed+            ## D4301009  #dY:10.3%  
            21          1.6       0.0047       0.0007  # 2014,N.Amjed+            ## D4301009  #dY:14.9%  
          21.4         0.45       0.0024       0.0003  # 2007,F.S.Al-Saleh+       ## O1503004  #dY:12.5%  
          21.5          1.1       0.0043       0.0005  # 2014,N.Amjed+            ## D4301009  #dY:11.6%  
          21.6          0.5        0.003       0.0003  # 2014,N.Amjed+            ## D4301009  #dY:10.0%  
          21.6          0.7       0.0053       0.0006  # 2015,A.Hermanne+         ## D4324020  #dY:11.3%  
            22          2.8       0.0032       0.0006  # 1987,V.N.Aleksandrov+    ## A0351003  #dY:18.8%  
          22.1          1.5       0.0047       0.0007  # 2014,N.Amjed+            ## D4301009  #dY:14.9%  
          22.2          0.4       0.0034       0.0004  # 2014,N.Amjed+            ## D4301009  #dY:11.8%  
          22.3         0.45       0.0028       0.0004  # 2007,F.S.Al-Saleh+       ## O1503004  #dY:14.3%  
          22.7          0.6       0.0052       0.0006  # 2015,A.Hermanne+         ## D4324020  #dY:11.5%  
          22.9          0.3       0.0036       0.0004  # 2014,N.Amjed+            ## D4301009  #dY:11.1%  
            23          1.4       0.0054       0.0008  # 2014,N.Amjed+            ## D4301009  #dY:14.8%  
            23         0.45       0.0035       0.0014  # 2007,F.S.Al-Saleh+       ## O1503004  #dY:40.0%  
          23.1          0.9       0.0039       0.0021  # 2011,M.U.Khandaker+      ## D7002005  #dY:53.8%  
          23.1         0.45        0.004        0.002  # 2007,F.S.Al-Saleh+       ## O1503004  #dY:50.0%  
          23.2          0.9        0.005       0.0006  # 2014,N.Amjed+            ## D4301009  #dY:12.0%  
          23.6          0.2       0.0039       0.0004  # 2014,N.Amjed+            ## D4301009  #dY:10.3%  
          23.7          0.3      0.00327            0  # 1991,P.Jung              ## D4058044             
          23.8          0.6       0.0046       0.0006  # 2015,A.Hermanne+         ## D4324020  #dY:13.0%  
          23.8          0.9       0.0038       0.0022  # 2011,M.U.Khandaker+      ## D7002005  #dY:57.9%  
         23.84         0.45       0.0046       0.0019  # 2007,F.S.Al-Saleh+       ## O1503004  #dY:41.3%  
            24          1.3       0.0055       0.0009  # 2014,N.Amjed+            ## D4301009  #dY:16.4%  
          24.1         0.45        0.006        0.002  # 2007,F.S.Al-Saleh+       ## O1503004  #dY:33.3%  
          24.2          0.1       0.0041       0.0005  # 2014,N.Amjed+            ## D4301009  #dY:12.2%  
         24.79         0.45       0.0058       0.0023  # 2007,F.S.Al-Saleh+       ## O1503004  #dY:39.7%  
          24.8         0.02       0.0044       0.0005  # 2014,N.Amjed+            ## D4301009  #dY:11.4%  
          24.8          0.8       0.0057       0.0005  # 2014,N.Amjed+            ## D4301009  #dY:8.8%   
          24.8          0.6       0.0059       0.0007  # 2015,A.Hermanne+         ## D4324020  #dY:11.9%  
          24.9          1.2       0.0075       0.0012  # 2014,N.Amjed+            ## D4301009  #dY:16.0%  
         25.13         0.85      0.00615      0.00064  # 2016,E.Garrido+          ## O2315013  #dY:10.4%  
          25.4          0.5        0.007        0.002  # 2007,F.S.Al-Saleh+       ## O1503004  #dY:28.6%  
          25.7          0.8       0.0036       0.0027  # 2011,M.U.Khandaker+      ## D7002005  #dY:75.0%  
          25.8          1.1       0.0066        0.001  # 2014,N.Amjed+            ## D4301009  #dY:15.2%  
          25.8          0.5       0.0071       0.0009  # 2015,A.Hermanne+         ## D4324020  #dY:12.7%  
            26          0.5       0.0083       0.0019  # 2007,F.S.Al-Saleh+       ## O1503004  #dY:22.9%  
          26.3          0.7       0.0083       0.0004  # 2014,N.Amjed+            ## D4301009  #dY:4.8%   
          26.3          0.8       0.0042       0.0026  # 2011,M.U.Khandaker+      ## D7002005  #dY:61.9%  
          26.7            1       0.0083       0.0013  # 2014,N.Amjed+            ## D4301009  #dY:15.7%  
            27          0.5       0.0114       0.0016  # 2007,F.S.Al-Saleh+       ## O1503004  #dY:14.0%  
          27.2          0.4       0.0106       0.0013  # 2015,A.Hermanne+         ## D4324020  #dY:12.3%  
          27.2          0.5       0.0131       0.0026  # 2007,F.S.Al-Saleh+       ## O1503004  #dY:19.8%  
          27.4          0.5       0.0145       0.0026  # 2007,F.S.Al-Saleh+       ## O1503004  #dY:17.9%  
          27.5            1       0.0142       0.0022  # 2014,N.Amjed+            ## D4301009  #dY:15.5%  
          27.5          1.2        0.017        0.002  # 2015,A.Hermanne+         ## D4324020  #dY:11.8%  
          27.8          0.6       0.0093        0.001  # 2014,N.Amjed+            ## D4301009  #dY:10.8%  
          28.1          0.7       0.0113       0.0029  # 2011,M.U.Khandaker+      ## D7002005  #dY:25.7%  
          28.3          0.9       0.0156       0.0024  # 2014,N.Amjed+            ## D4301009  #dY:15.4%  
          28.6          0.4        0.016        0.002  # 2015,A.Hermanne+         ## D4324020  #dY:12.5%  
          28.6          0.7       0.0211       0.0044  # 2011,M.U.Khandaker+      ## D7002005  #dY:20.9%  
          29.2          0.8       0.0201       0.0031  # 2014,N.Amjed+            ## D4301009  #dY:15.4%  
          29.2          0.5       0.0125       0.0014  # 2014,N.Amjed+            ## D4301009  #dY:11.2%  
         29.85         0.58       0.0223      0.00205  # 2016,E.Garrido+          ## O2315013  #dY:9.2%   
          29.9          0.3        0.024        0.003  # 2015,A.Hermanne+         ## D4324020  #dY:12.5%  
            30          2.1       0.0081       0.0014  # 1987,V.N.Aleksandrov+    ## A0351003  #dY:17.3%  
            30          0.7       0.0238       0.0037  # 2014,N.Amjed+            ## D4301009  #dY:15.5%  
          30.3          1.1        0.034        0.004  # 2015,A.Hermanne+         ## D4324020  #dY:11.8%  
          30.3          0.6       0.0261       0.0047  # 2011,M.U.Khandaker+      ## D7002005  #dY:18.0%  
          30.5          0.4       0.0249       0.0027  # 2014,N.Amjed+            ## D4301009  #dY:10.8%  
          30.7          0.6        0.035       0.0054  # 2014,N.Amjed+            ## D4301009  #dY:15.4%  
          30.8          0.6       0.0313       0.0051  # 2011,M.U.Khandaker+      ## D7002005  #dY:16.3%  
          31.1          0.3        0.035        0.004  # 2015,A.Hermanne+         ## D4324020  #dY:11.4%  
          31.5          0.6       0.0415       0.0063  # 2014,N.Amjed+            ## D4301009  #dY:15.2%  
          31.8          0.4       0.0365        0.004  # 2014,N.Amjed+            ## D4301009  #dY:11.0%  
          32.2          0.5       0.0455       0.0063  # 2014,N.Amjed+            ## D4301009  #dY:13.8%  
          32.3          0.2        0.042        0.005  # 2015,A.Hermanne+         ## D4324020  #dY:11.9%  
          32.4          0.5        0.046       0.0054  # 2011,M.U.Khandaker+      ## D7002005  #dY:11.7%  
          32.9            1         0.05        0.006  # 2015,A.Hermanne+         ## D4324020  #dY:12.0%  
          32.9          0.5       0.0528       0.0057  # 2011,M.U.Khandaker+      ## D7002005  #dY:10.8%  
          33.1          0.4       0.0491       0.0069  # 2014,N.Amjed+            ## D4301009  #dY:14.1%  
          33.1          0.3       0.0516       0.0057  # 2014,N.Amjed+            ## D4301009  #dY:11.0%  
          33.5          0.2        0.049        0.006  # 2015,A.Hermanne+         ## D4324020  #dY:12.2%  
          33.9          0.3       0.0628       0.0087  # 2014,N.Amjed+            ## D4301009  #dY:13.9%  
          34.3          0.2        0.063       0.0069  # 2014,N.Amjed+            ## D4301009  #dY:11.0%  
          34.4          0.4       0.0617       0.0061  # 2011,M.U.Khandaker+      ## D7002005  #dY:9.9%   
          34.8          0.2       0.0626       0.0087  # 2014,N.Amjed+            ## D4301009  #dY:13.9%  
          35.3          0.9        0.059        0.007  # 2015,A.Hermanne+         ## D4324020  #dY:11.9%  
          35.3          0.4       0.0716       0.0067  # 2011,M.U.Khandaker+      ## D7002005  #dY:9.4%   
          35.5          0.1       0.0741       0.0082  # 2014,N.Amjed+            ## D4301009  #dY:11.1%  
          35.6          0.1       0.0726         0.01  # 2014,N.Amjed+            ## D4301009  #dY:13.8%  
            36          1.3        0.071        0.013  # 1987,V.N.Aleksandrov+    ## A0351003  #dY:18.3%  
          36.5         0.02       0.0742       0.0103  # 2014,N.Amjed+            ## D4301009  #dY:13.9%  
         36.63         0.92      0.06297      0.00584  # 2016,E.Garrido+          ## O2315013  #dY:9.3%   
          36.7         0.03       0.0839       0.0092  # 2014,N.Amjed+            ## D4301009  #dY:11.0%  
          36.7          0.3       0.0785       0.0071  # 2011,M.U.Khandaker+      ## D7002005  #dY:9.0%   
          37.5          0.3       0.0784       0.0085  # 2011,M.U.Khandaker+      ## D7002005  #dY:10.8%  
          37.7          0.8        0.066        0.008  # 2015,A.Hermanne+         ## D4324020  #dY:12.1%  
          38.8          0.3       0.0751       0.0071  # 2011,M.U.Khandaker+      ## D7002005  #dY:9.5%   
          39.6          0.3        0.075       0.0071  # 2011,M.U.Khandaker+      ## D7002005  #dY:9.5%   
          39.8          0.7        0.067        0.008  # 2015,A.Hermanne+         ## D4324020  #dY:11.9%  
         40.78          0.8      0.06846      0.00633  # 2016,E.Garrido+          ## O2315013  #dY:9.2%   
          41.9          0.7        0.068        0.008  # 2015,A.Hermanne+         ## D4324020  #dY:11.8%  
            43            1       0.0696       0.0064  # 2011,Yu.E.Titarenko+     ## A0906033  #dY:9.2%   
            44          0.6        0.063        0.008  # 2015,A.Hermanne+         ## D4324020  #dY:12.7%  
         45.66         0.58      0.05704      0.00532  # 2016,E.Garrido+          ## O2315013  #dY:9.3%   
          45.9          0.6        0.061        0.007  # 2015,A.Hermanne+         ## D4324020  #dY:11.5%  
          47.1            2        0.058       0.0065  # 2014,N.Amjed+            ## D4301009  #dY:11.2%  
          47.8          0.5        0.058        0.007  # 2015,A.Hermanne+         ## D4324020  #dY:12.1%  
         47.87         0.83       0.0574       0.0052  # 1985,R.Michel+           ## A0100058  #dY:9.1%   
          48.2          1.9       0.0551       0.0062  # 2014,N.Amjed+            ## D4301009  #dY:11.3%  
          49.3          1.7       0.0489       0.0055  # 2014,N.Amjed+            ## D4301009  #dY:11.2%  
          49.6          0.5        0.056        0.007  # 2015,A.Hermanne+         ## D4324020  #dY:12.5%  
            50          2.1        0.044        0.008  # 1987,V.N.Aleksandrov+    ## A0351003  #dY:18.2%  
          50.3          1.6       0.0462       0.0052  # 2014,N.Amjed+            ## D4301009  #dY:11.3%  
          51.4          1.5       0.0462       0.0052  # 2014,N.Amjed+            ## D4301009  #dY:11.3%  
          51.4          0.4        0.052        0.006  # 2015,A.Hermanne+         ## D4324020  #dY:11.5%  
          52.1         0.79       0.0536       0.0048  # 1985,R.Michel+           ## A0100058  #dY:9.0%   
          52.4          1.4       0.0463       0.0052  # 2014,N.Amjed+            ## D4301009  #dY:11.2%  
          53.1          0.4         0.05        0.006  # 2015,A.Hermanne+         ## D4324020  #dY:12.0%  
          53.4          1.2       0.0447        0.005  # 2014,N.Amjed+            ## D4301009  #dY:11.2%  
          54.4          1.1       0.0466       0.0052  # 2014,N.Amjed+            ## D4301009  #dY:11.2%  
          54.8          0.4        0.047        0.006  # 2015,A.Hermanne+         ## D4324020  #dY:12.8%  
          55.4            1       0.0451       0.0051  # 2014,N.Amjed+            ## D4301009  #dY:11.3%  
          56.4          0.9        0.045       0.0051  # 2014,N.Amjed+            ## D4301009  #dY:11.3%  
          56.4          0.3        0.048        0.006  # 2015,A.Hermanne+         ## D4324020  #dY:12.5%  
         56.75         0.74       0.0487       0.0044  # 1985,R.Michel+           ## A0100058  #dY:9.0%   
          57.3          0.8       0.0448        0.005  # 2014,N.Amjed+            ## D4301009  #dY:11.2%  
         57.34         1.07      0.04185      0.00409  # 2016,E.Garrido+          ## O2315013  #dY:9.8%   
            58          0.3        0.047        0.006  # 2015,A.Hermanne+         ## D4324020  #dY:12.8%  
          58.2          0.7        0.046       0.0071  # 2014,N.Amjed+            ## D4301009  #dY:15.4%  
            59          1.2        0.057         0.01  # 1987,V.N.Aleksandrov+    ## A0351003  #dY:17.5%  
          59.2          0.6       0.0431       0.0048  # 2014,N.Amjed+            ## D4301009  #dY:11.1%  
          59.6          0.3        0.046        0.005  # 2015,A.Hermanne+         ## D4324020  #dY:10.9%  
          60.1          0.5       0.0396       0.0044  # 2014,N.Amjed+            ## D4301009  #dY:11.1%  
            61          0.3       0.0417       0.0047  # 2014,N.Amjed+            ## D4301009  #dY:11.3%  
          61.1          0.3        0.045        0.005  # 2015,A.Hermanne+         ## D4324020  #dY:11.1%  
          61.9          0.2       0.0429       0.0048  # 2014,N.Amjed+            ## D4301009  #dY:11.2%  
         62.13         0.68       0.0426       0.0038  # 1985,R.Michel+           ## A0100058  #dY:8.9%   
          62.6          0.2        0.045        0.005  # 2015,A.Hermanne+         ## D4324020  #dY:11.1%  
          62.8          0.1       0.0413       0.0046  # 2014,N.Amjed+            ## D4301009  #dY:11.1%  
          63.6         0.03       0.0363       0.0041  # 2014,N.Amjed+            ## D4301009  #dY:11.3%  
          64.1          0.2        0.044        0.005  # 2015,A.Hermanne+         ## D4324020  #dY:11.4%  
            66            1       0.0329       0.0028  # 2011,Yu.E.Titarenko+     ## A0906033  #dY:8.5%   
         67.28         0.61       0.0419       0.0038  # 1985,R.Michel+           ## A0100058  #dY:9.1%   
         69.81         0.57      0.03295      0.00268  # 2016,E.Garrido+          ## O2315013  #dY:8.1%   
            70          0.9        0.054         0.01  # 1987,V.N.Aleksandrov+    ## A0351003  #dY:18.5%  
         72.08         0.54       0.0394       0.0035  # 1985,R.Michel+           ## A0100058  #dY:8.9%   
         76.78         0.45       0.0353       0.0032  # 1985,R.Michel+           ## A0100058  #dY:9.1%   
          77.4          1.8       0.0339       0.0034  # 1985,R.Michel+           ## A0100058  #dY:10.0%  
            79          2.2        0.044        0.008  # 1987,V.N.Aleksandrov+    ## A0351003  #dY:18.2%  
          87.7          1.7       0.0315       0.0032  # 1985,R.Michel+           ## A0100058  #dY:10.2%  
            89          1.9        0.032       0.0066  # 1987,V.N.Aleksandrov+    ## A0351003  #dY:20.6%  
            97            1       0.0259       0.0025  # 2011,Yu.E.Titarenko+     ## A0906033  #dY:9.7%   
          97.5          1.7       0.0291       0.0026  # 1985,R.Michel+           ## A0100058  #dY:8.9%   
            98          1.5         0.03       0.0064  # 1987,V.N.Aleksandrov+    ## A0351003  #dY:21.3%  
         106.7          1.7       0.0275       0.0027  # 1985,R.Michel+           ## A0100058  #dY:9.8%   
         115.3          1.6       0.0262       0.0024  # 1985,R.Michel+           ## A0100058  #dY:9.2%   
           124          1.6       0.0253       0.0025  # 1985,R.Michel+           ## A0100058  #dY:9.9%   
         132.2          1.5       0.0246       0.0025  # 1985,R.Michel+           ## A0100058  #dY:10.2%  
         140.2          0.4       0.0238       0.0021  # 1985,R.Michel+           ## A0100058  #dY:8.8%   
         147.9          1.4       0.0227        0.002  # 1985,R.Michel+           ## A0100058  #dY:8.8%   
           148            1       0.0211        0.002  # 2011,Yu.E.Titarenko+     ## A0906033  #dY:9.5%   
         153.9          1.8       0.0231       0.0023  # 1985,R.Michel+           ## A0100058  #dY:10.0%  
         159.9          1.7       0.0231       0.0021  # 1985,R.Michel+           ## A0100058  #dY:9.1%   
         165.3          0.2       0.0197       0.0018  # 1985,R.Michel+           ## A0100058  #dY:9.1%   
         165.9          1.7       0.0227       0.0023  # 1985,R.Michel+           ## A0100058  #dY:10.1%  
         171.7          1.7       0.0225       0.0022  # 1985,R.Michel+           ## A0100058  #dY:9.8%   
         177.4          1.6        0.022        0.002  # 1985,R.Michel+           ## A0100058  #dY:9.1%   
         182.9          1.6       0.0218        0.002  # 1985,R.Michel+           ## A0100058  #dY:9.2%   
         188.4          1.5       0.0213       0.0019  # 1985,R.Michel+           ## A0100058  #dY:8.9%   
         193.6          1.5       0.0204       0.0018  # 1985,R.Michel+           ## A0100058  #dY:8.8%   
         198.9          1.4       0.0196       0.0018  # 1985,R.Michel+           ## A0100058  #dY:9.2%   
           249            1       0.0159       0.0015  # 2011,Yu.E.Titarenko+     ## A0906033  #dY:9.4%   
           399            2       0.0171       0.0017  # 2011,Yu.E.Titarenko+     ## A0906033  #dY:9.9%   
           599            2       0.0181       0.0019  # 2011,Yu.E.Titarenko+     ## A0906033  #dY:10.5%  
           799            2       0.0169       0.0015  # 2011,Yu.E.Titarenko+     ## A0906033  #dY:8.9%   
          1199            3       0.0184       0.0017  # 2011,Yu.E.Titarenko+     ## A0906033  #dY:9.2%   
          1598            4       0.0136       0.0013  # 2011,Yu.E.Titarenko+     ## A0906033  #dY:9.6%   
          2605            8       0.0111       0.0012  # 2011,Yu.E.Titarenko+     ## A0906033  #dY:10.8%  
//
#-------------------------------------------------------------------------------
#
#name:   28-NI-0(P,X)27-CO-58-G,M+,SIG
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  4
#ldata:  42
#data...
#            X         +-dX            Y         +-dY  # Comments...
#          MeV          MeV        barns        barns  # Year,Author(s)           ## EXFOR-ID
          12.2         1.02      0.00176      9.12e-5  # 1997,R.Michel+           ## O0276112  #dY:5.2%   
          19.1        0.807      0.00273     0.000141  # 1997,R.Michel+           ## O0276112  #dY:5.2%   
          24.4         3.17      0.00796     0.000807  # 1997,R.Michel+           ## O0276112  #dY:10.1%  
          24.4         3.17      0.00906     0.000889  # 1997,R.Michel+           ## O0276112  #dY:9.8%   
          24.5        0.718      0.00544     0.000281  # 1997,R.Michel+           ## O0276112  #dY:5.2%   
            29        0.649        0.019     0.000975  # 1997,R.Michel+           ## O0276112  #dY:5.1%   
