#ZVView-data-copy:  16-Feb-2026 08:41:56
#=======================================
#
#name:   28-NI-0(P,X)28-NI-56,CUM,SIG
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  4
#ldata:  192
#data...
#            X         +-dX            Y         +-dY  # Comments...
#          MeV          MeV        barns        barns  # Year,Author(s)           ## EXFOR-ID
         21.68         0.45       0.0006       0.0001  # 2007,F.S.Al-Saleh+       ## O1503002  #dY:16.7%  
          22.1          1.5       0.0007       0.0001  # 2014,N.Amjed+            ## D4301004  #dY:14.3%  
          22.2          0.4       0.0009       0.0001  # 2014,N.Amjed+            ## D4301004  #dY:11.1%  
         22.35         0.45       0.0005       0.0001  # 2007,F.S.Al-Saleh+       ## O1503002  #dY:20.0%  
          22.7          0.6      0.00063         9e-5  # 2015,A.Hermanne+         ## D4324016  #dY:14.3%  
          22.9          0.3       0.0009       0.0001  # 2014,N.Amjed+            ## D4301004  #dY:11.1%  
            23          1.4       0.0008       0.0001  # 2014,N.Amjed+            ## D4301004  #dY:12.5%  
          23.1         0.45       0.0005       0.0001  # 2007,F.S.Al-Saleh+       ## O1503002  #dY:20.0%  
          23.2          0.9       0.0012       0.0001  # 2014,N.Amjed+            ## D4301004  #dY:8.3%   
          23.6          0.2       0.0012       0.0001  # 2014,N.Amjed+            ## D4301004  #dY:8.3%   
          23.8          0.6      0.00075      0.00011  # 2015,A.Hermanne+         ## D4324016  #dY:14.7%  
          23.8        0.734     0.000817      6.52e-5  # 1997,R.Michel+           ## O0276114  #dY:8.0%   
         23.84         0.45       0.0008       0.0002  # 2007,F.S.Al-Saleh+       ## O1503002  #dY:25.0%  
            24          1.3       0.0009       0.0001  # 2014,N.Amjed+            ## D4301004  #dY:11.1%  
          24.1         0.45       0.0007       0.0002  # 2007,F.S.Al-Saleh+       ## O1503002  #dY:28.6%  
          24.2          0.1       0.0011       0.0001  # 2014,N.Amjed+            ## D4301004  #dY:9.1%   
          24.4         3.17     0.000921      9.43e-5  # 1997,R.Michel+           ## O0276114  #dY:10.2%  
          24.5        0.718     0.000957       5.8e-5  # 1997,R.Michel+           ## O0276114  #dY:6.1%   
         24.79         0.45       0.0006       0.0002  # 2007,F.S.Al-Saleh+       ## O1503002  #dY:33.3%  
          24.8            0       0.0011       0.0001  # 2014,N.Amjed+            ## D4301004  #dY:9.1%   
          24.8          0.8       0.0011       0.0001  # 2014,N.Amjed+            ## D4301004  #dY:9.1%   
          24.8          0.6      0.00086      0.00012  # 2015,A.Hermanne+         ## D4324016  #dY:14.0%  
          24.9          1.2        0.001       0.0001  # 2014,N.Amjed+            ## D4301004  #dY:10.0%  
          25.4          0.5       0.0007       0.0002  # 2007,F.S.Al-Saleh+       ## O1503002  #dY:28.6%  
          25.8          1.1       0.0012       0.0001  # 2014,N.Amjed+            ## D4301004  #dY:8.3%   
          25.8          0.5       0.0011       0.0001  # 2015,A.Hermanne+         ## D4324016  #dY:9.1%   
            26          0.5       0.0009       0.0003  # 2007,F.S.Al-Saleh+       ## O1503002  #dY:33.3%  
          26.3          0.7       0.0012       0.0001  # 2014,N.Amjed+            ## D4301004  #dY:8.3%   
          26.7            1       0.0015       0.0002  # 2014,N.Amjed+            ## D4301004  #dY:13.3%  
            27          0.5       0.0009       0.0003  # 2007,F.S.Al-Saleh+       ## O1503002  #dY:33.3%  
          27.2          0.4       0.0015       0.0002  # 2015,A.Hermanne+         ## D4324016  #dY:13.3%  
          27.2          0.5       0.0012       0.0003  # 2007,F.S.Al-Saleh+       ## O1503002  #dY:25.0%  
          27.3          0.6       0.0017       0.0003  # 2004,F.Bringas+          ## O1313003  #dY:17.6%  
          27.4          0.5        0.001       0.0003  # 2007,F.S.Al-Saleh+       ## O1503002  #dY:30.0%  
          27.5            1       0.0018       0.0002  # 2014,N.Amjed+            ## D4301004  #dY:11.1%  
          27.8          0.6       0.0018       0.0002  # 2014,N.Amjed+            ## D4301004  #dY:11.1%  
          28.3          0.9       0.0024       0.0003  # 2014,N.Amjed+            ## D4301004  #dY:12.5%  
          28.6          0.4       0.0022       0.0003  # 2015,A.Hermanne+         ## D4324016  #dY:13.6%  
            29        0.649      0.00288     0.000162  # 1997,R.Michel+           ## O0276114  #dY:5.6%   
          29.2          0.8       0.0031       0.0003  # 2014,N.Amjed+            ## D4301004  #dY:9.7%   
          29.2          0.5       0.0031       0.0004  # 2014,N.Amjed+            ## D4301004  #dY:12.9%  
          29.9          0.3       0.0034       0.0004  # 2015,A.Hermanne+         ## D4324016  #dY:11.8%  
            30          0.7       0.0038       0.0004  # 2014,N.Amjed+            ## D4301004  #dY:10.5%  
          30.3          1.1       0.0046       0.0005  # 2015,A.Hermanne+         ## D4324016  #dY:10.9%  
          30.5          0.4        0.004       0.0005  # 2014,N.Amjed+            ## D4301004  #dY:12.5%  
          30.7          0.6       0.0044       0.0005  # 2014,N.Amjed+            ## D4301004  #dY:11.4%  
          31.1          0.3       0.0047       0.0006  # 2015,A.Hermanne+         ## D4324016  #dY:12.8%  
          31.5          0.6       0.0051       0.0006  # 2014,N.Amjed+            ## D4301004  #dY:11.8%  
          31.8          0.4       0.0048       0.0005  # 2014,N.Amjed+            ## D4301004  #dY:10.4%  
          32.2          0.5       0.0058       0.0007  # 2014,N.Amjed+            ## D4301004  #dY:12.1%  
          32.3          0.2       0.0058       0.0007  # 2015,A.Hermanne+         ## D4324016  #dY:12.1%  
          32.9            1       0.0074       0.0009  # 2015,A.Hermanne+         ## D4324016  #dY:12.2%  
          33.1          0.4       0.0066       0.0007  # 2014,N.Amjed+            ## D4301004  #dY:10.6%  
          33.1          0.3       0.0066       0.0007  # 2014,N.Amjed+            ## D4301004  #dY:10.6%  
          33.5          0.2       0.0078       0.0009  # 2015,A.Hermanne+         ## D4324016  #dY:11.5%  
          33.9          0.3       0.0073       0.0008  # 2014,N.Amjed+            ## D4301004  #dY:11.0%  
          34.3          0.2       0.0077       0.0009  # 2014,N.Amjed+            ## D4301004  #dY:11.7%  
          34.8          0.2       0.0081       0.0009  # 2014,N.Amjed+            ## D4301004  #dY:11.1%  
          35.3          0.9       0.0089       0.0011  # 2015,A.Hermanne+         ## D4324016  #dY:12.4%  
          35.5          0.1       0.0089        0.001  # 2014,N.Amjed+            ## D4301004  #dY:11.2%  
          35.6          0.1       0.0088        0.001  # 2014,N.Amjed+            ## D4301004  #dY:11.4%  
          36.1        0.522      0.00929     0.000498  # 1997,R.Michel+           ## O0276114  #dY:5.4%   
          36.5         0.02       0.0093       0.0011  # 2014,N.Amjed+            ## D4301004  #dY:11.8%  
          36.6         0.52       0.0101     0.000534  # 1997,R.Michel+           ## O0276114  #dY:5.3%   
          36.7         0.03       0.0096       0.0011  # 2014,N.Amjed+            ## D4301004  #dY:11.5%  
          37.7          0.8       0.0109       0.0013  # 2015,A.Hermanne+         ## D4324016  #dY:11.9%  
          38.4         1.18         0.01      0.00133  # 1997,R.Michel+           ## O0276114  #dY:13.3%  
          39.6        0.439       0.0112     0.000583  # 1997,R.Michel+           ## O0276114  #dY:5.2%   
          39.8          0.7       0.0116       0.0014  # 2015,A.Hermanne+         ## D4324016  #dY:12.1%  
          40.1        0.433       0.0123     0.000637  # 1997,R.Michel+           ## O0276114  #dY:5.2%   
          40.4         1.89       0.0113      0.00116  # 1997,R.Michel+           ## O0276114  #dY:10.3%  
          40.5        0.442       0.0121     0.000636  # 1997,R.Michel+           ## O0276114  #dY:5.3%   
          41.9          0.7       0.0123       0.0015  # 2015,A.Hermanne+         ## D4324016  #dY:12.2%  
            43            1       0.0117        0.001  # 2011,Yu.E.Titarenko+     ## A0906003  #dY:8.5%   
          43.3        0.371       0.0121      0.00066  # 1997,R.Michel+           ## O0276114  #dY:5.5%   
            44          0.6       0.0121       0.0015  # 2015,A.Hermanne+         ## D4324016  #dY:12.4%  
          45.6         1.05      0.00946     0.000997  # 1997,R.Michel+           ## O0276114  #dY:10.5%  
          45.9          0.6       0.0115       0.0014  # 2015,A.Hermanne+         ## D4324016  #dY:12.2%  
          47.1            2       0.0113       0.0013  # 2014,N.Amjed+            ## D4301004  #dY:11.5%  
          47.8          0.5       0.0114       0.0014  # 2015,A.Hermanne+         ## D4324016  #dY:12.3%  
         47.87         0.83      0.00832      0.00083  # 1985,R.Michel+           ## A0100056  #dY:10.0%  
          47.9         0.83      0.00832      0.00083  # 1997,R.Michel+           ## O0276114  #dY:10.0%  
          48.2          1.9       0.0116       0.0013  # 2014,N.Amjed+            ## D4301004  #dY:11.2%  
          49.3          1.7       0.0108       0.0012  # 2014,N.Amjed+            ## D4301004  #dY:11.1%  
          49.6          0.5       0.0114       0.0014  # 2015,A.Hermanne+         ## D4324016  #dY:12.3%  
          50.3          1.6         0.01       0.0011  # 2014,N.Amjed+            ## D4301004  #dY:11.0%  
          51.4          1.5       0.0095       0.0011  # 2014,N.Amjed+            ## D4301004  #dY:11.6%  
          51.4          0.4       0.0113       0.0014  # 2015,A.Hermanne+         ## D4324016  #dY:12.4%  
            52        0.946      0.00922     0.000802  # 1997,R.Michel+           ## O0276114  #dY:8.7%   
          52.1         0.79      0.00813      0.00081  # 1985,R.Michel+           ## A0100056  #dY:10.0%  
          52.1         0.79      0.00813      0.00081  # 1997,R.Michel+           ## O0276114  #dY:10.0%  
          52.4          1.4       0.0108       0.0012  # 2014,N.Amjed+            ## D4301004  #dY:11.1%  
          53.1          0.4       0.0108       0.0013  # 2015,A.Hermanne+         ## D4324016  #dY:12.0%  
          53.4          1.2        0.011       0.0012  # 2014,N.Amjed+            ## D4301004  #dY:10.9%  
          54.4          1.1       0.0094       0.0011  # 2014,N.Amjed+            ## D4301004  #dY:11.7%  
          54.8          0.4       0.0102       0.0012  # 2015,A.Hermanne+         ## D4324016  #dY:11.8%  
          55.4            1       0.0109       0.0012  # 2014,N.Amjed+            ## D4301004  #dY:11.0%  
          56.4          0.9       0.0093       0.0011  # 2014,N.Amjed+            ## D4301004  #dY:11.8%  
          56.4          0.3       0.0102       0.0012  # 2015,A.Hermanne+         ## D4324016  #dY:11.8%  
         56.75         0.74      0.00767      0.00077  # 1985,R.Michel+           ## A0100056  #dY:10.0%  
          56.8         0.74      0.00767      0.00077  # 1997,R.Michel+           ## O0276114  #dY:10.0%  
          57.3          0.8         0.01       0.0012  # 2014,N.Amjed+            ## D4301004  #dY:12.0%  
          57.6        0.844      0.00775     0.000803  # 1997,R.Michel+           ## O0276114  #dY:10.4%  
            58          0.3       0.0102       0.0012  # 2015,A.Hermanne+         ## D4324016  #dY:11.8%  
          58.2          0.7       0.0099       0.0011  # 2014,N.Amjed+            ## D4301004  #dY:11.1%  
          59.2          0.6       0.0097       0.0011  # 2014,N.Amjed+            ## D4301004  #dY:11.3%  
          59.6          0.3       0.0103       0.0012  # 2015,A.Hermanne+         ## D4324016  #dY:11.7%  
          60.1          0.5       0.0083        0.001  # 2014,N.Amjed+            ## D4301004  #dY:12.0%  
          60.2         1.27      0.00819      0.00083  # 1997,R.Michel+           ## O0276114  #dY:10.1%  
            61          0.3       0.0088        0.001  # 2014,N.Amjed+            ## D4301004  #dY:11.4%  
          61.1          0.3         0.01       0.0012  # 2015,A.Hermanne+         ## D4324016  #dY:12.0%  
          61.9          0.2       0.0103       0.0012  # 2014,N.Amjed+            ## D4301004  #dY:11.7%  
          62.1         0.68      0.00691      0.00083  # 1997,R.Michel+           ## O0276114  #dY:12.0%  
         62.13         0.68      0.00691      0.00083  # 1985,R.Michel+           ## A0100056  #dY:12.0%  
          62.6          0.2       0.0098       0.0012  # 2015,A.Hermanne+         ## D4324016  #dY:12.2%  
          62.8          0.1        0.007       0.0008  # 2014,N.Amjed+            ## D4301004  #dY:11.4%  
            63        0.739      0.00777     0.000776  # 1997,R.Michel+           ## O0276114  #dY:10.0%  
          63.6         0.03       0.0091       0.0011  # 2014,N.Amjed+            ## D4301004  #dY:12.1%  
          64.1          0.2       0.0099       0.0012  # 2015,A.Hermanne+         ## D4324016  #dY:12.1%  
            66            1      0.00721       0.0006  # 2011,Yu.E.Titarenko+     ## A0906003  #dY:8.3%   
         67.28         0.61      0.00677      0.00074  # 1985,R.Michel+           ## A0100056  #dY:10.9%  
          67.3         0.61      0.00677      0.00074  # 1997,R.Michel+           ## O0276114  #dY:10.9%  
          68.1        0.615      0.00799     0.000791  # 1997,R.Michel+           ## O0276114  #dY:9.9%   
         72.08         0.54      0.00652      0.00072  # 1985,R.Michel+           ## A0100056  #dY:11.0%  
          72.1         0.54      0.00652      0.00072  # 1997,R.Michel+           ## O0276114  #dY:11.0%  
          76.2        0.976      0.00749     0.000759  # 1997,R.Michel+           ## O0276114  #dY:10.1%  
         76.78         0.45      0.00607      0.00067  # 1985,R.Michel+           ## A0100056  #dY:11.0%  
          76.8         0.45      0.00607      0.00067  # 1997,R.Michel+           ## O0276114  #dY:11.0%  
          77.4          1.8      0.00594      0.00077  # 1985,R.Michel+           ## A0100056  #dY:13.0%  
          87.7          1.7      0.00532      0.00075  # 1985,R.Michel+           ## A0100056  #dY:14.1%  
          90.1         0.71      0.00674     0.000682  # 1997,R.Michel+           ## O0276114  #dY:10.1%  
            97            1      0.00598      0.00051  # 2011,Yu.E.Titarenko+     ## A0906003  #dY:8.5%   
          97.5          1.7       0.0049      0.00068  # 1985,R.Michel+           ## A0100056  #dY:13.9%  
           106          1.6      0.00614      0.00043  # 1997,R.Michel+           ## O0276114  #dY:7.0%   
           106         1.62       0.0048       0.0012  # 1997,R.Michel+           ## O0276114  #dY:25.0%  
         106.7          1.7      0.00458      0.00064  # 1985,R.Michel+           ## A0100056  #dY:14.0%  
         115.3          1.6      0.00424      0.00051  # 1985,R.Michel+           ## A0100056  #dY:12.0%  
           124          1.6      0.00414      0.00054  # 1985,R.Michel+           ## A0100056  #dY:13.0%  
           126          1.5       0.0057       0.0004  # 1997,R.Michel+           ## O0276114  #dY:7.0%   
           126         1.47      0.00614      0.00124  # 1997,R.Michel+           ## O0276114  #dY:20.2%  
         132.2          1.5      0.00396      0.00051  # 1985,R.Michel+           ## A0100056  #dY:12.9%  
         140.2          0.4       0.0039      0.00047  # 1985,R.Michel+           ## A0100056  #dY:12.1%  
           147          1.4      0.00507      0.00036  # 1997,R.Michel+           ## O0276114  #dY:7.1%   
         147.9          1.4      0.00369      0.00044  # 1985,R.Michel+           ## A0100056  #dY:11.9%  
           148            1      0.00462      0.00042  # 2011,Yu.E.Titarenko+     ## A0906003  #dY:9.1%   
           148          1.4       0.0045     0.000418  # 1997,R.Michel+           ## O0276114  #dY:9.3%   
         153.9          1.8      0.00375      0.00049  # 1985,R.Michel+           ## A0100056  #dY:13.1%  
         159.9          1.7      0.00355      0.00043  # 1985,R.Michel+           ## A0100056  #dY:12.1%  
         165.3          0.2      0.00349      0.00045  # 1985,R.Michel+           ## A0100056  #dY:12.9%  
         165.9          1.7       0.0035      0.00045  # 1985,R.Michel+           ## A0100056  #dY:12.9%  
         171.7          1.7      0.00336      0.00047  # 1985,R.Michel+           ## A0100056  #dY:14.0%  
         177.4          1.6      0.00331      0.00046  # 1985,R.Michel+           ## A0100056  #dY:13.9%  
         182.9          1.6      0.00324      0.00042  # 1985,R.Michel+           ## A0100056  #dY:13.0%  
         188.4          1.5      0.00325      0.00045  # 1985,R.Michel+           ## A0100056  #dY:13.8%  
         193.6          1.5      0.00316      0.00044  # 1985,R.Michel+           ## A0100056  #dY:13.9%  
         198.9          1.4      0.00312      0.00041  # 1985,R.Michel+           ## A0100056  #dY:13.1%  
           249            1      0.00316      0.00027  # 2011,Yu.E.Titarenko+     ## A0906003  #dY:8.5%   
           399            2      0.00285      0.00029  # 2011,Yu.E.Titarenko+     ## A0906003  #dY:10.2%  
           599            2      0.00257      0.00026  # 2011,Yu.E.Titarenko+     ## A0906003  #dY:10.1%  
           799            2      0.00214      0.00019  # 2011,Yu.E.Titarenko+     ## A0906003  #dY:8.9%   
          1199            3       0.0021      0.00018  # 2011,Yu.E.Titarenko+     ## A0906003  #dY:8.6%   
          1200         1.04      0.00197      0.00015  # 1997,R.Michel+           ## O0276114  #dY:7.6%   
          1200         1.02      0.00211     0.000153  # 1997,R.Michel+           ## O0276114  #dY:7.3%   
          1598            4      0.00164      0.00015  # 2011,Yu.E.Titarenko+     ## A0906003  #dY:9.1%   
          1600         1.04      0.00187     0.000139  # 1997,R.Michel+           ## O0276114  #dY:7.4%   
          1600         1.03      0.00197     0.000139  # 1997,R.Michel+           ## O0276114  #dY:7.1%   
          2605            8      0.00144      0.00014  # 2011,Yu.E.Titarenko+     ## A0906003  #dY:9.7%   
         18.85            0    0.0001995            0  # 1990,M.Furukawa+         ## E1864005             
         19.48            0    0.0002232            0  # 1990,M.Furukawa+         ## E1864005             
         19.63         1.08      0.00026         7e-5  # 2016,E.Garrido+          ## O2315014  #dY:26.9%  
         20.93        0.235       0.0006       0.0003  # 2013,J.R.Griswold+       ## C2048002  #dY:50.0%  
         21.89            0    0.0005677            0  # 1990,M.Furukawa+         ## E1864005             
         23.06         0.23       0.0012       0.0004  # 2013,J.R.Griswold+       ## C2048002  #dY:33.3%  
         23.06            0    0.0009241            0  # 1990,M.Furukawa+         ## E1864005             
         24.85            0    0.0008324            0  # 1990,M.Furukawa+         ## E1864005             
         25.13         0.85       0.0011      0.00013  # 2016,E.Garrido+          ## O2315014  #dY:11.8%  
          26.1            0     0.001117            0  # 1990,M.Furukawa+         ## E1864005             
         27.44         0.18       0.0015       0.0003  # 2013,J.R.Griswold+       ## C2048002  #dY:20.0%  
         27.91            0     0.001822            0  # 1990,M.Furukawa+         ## E1864005             
         29.85         0.58       0.0038      0.00035  # 2016,E.Garrido+          ## O2315014  #dY:9.2%   
         29.93            0     0.003232            0  # 1990,M.Furukawa+         ## E1864005             
          30.6            1       0.0046       0.0006  # 2015,A.Hermanne+         ## D4343014  #dY:13.0%  
         30.97            0     0.004334            0  # 1990,M.Furukawa+         ## E1864005             
          31.3            1       0.0043       0.0005  # 2015,A.Hermanne+         ## D4343014  #dY:11.6%  
         31.68        0.135       0.0051       0.0006  # 2013,J.R.Griswold+       ## C2048002  #dY:11.8%  
          33.5            0     0.006434            0  # 1990,M.Furukawa+         ## E1864005             
          33.6            1       0.0061       0.0007  # 2015,A.Hermanne+         ## D4343014  #dY:11.5%  
         35.86        0.105       0.0082       0.0009  # 2013,J.R.Griswold+       ## C2048002  #dY:11.0%  
            36          1.3       0.0083       0.0015  # 1987,V.N.Aleksandrov+    ## A0351014  #dY:18.1%  
          36.2          0.9       0.0084        0.001  # 2015,A.Hermanne+         ## D4343014  #dY:11.9%  
         36.63         0.92      0.01001      0.00089  # 2016,E.Garrido+          ## O2315014  #dY:8.9%   
         37.18            0     0.008826            0  # 1990,M.Furukawa+         ## E1864005             
          38.7          0.9        0.011        0.001  # 2015,A.Hermanne+         ## D4343014  #dY:9.1%   
         39.87            0      0.01066            0  # 1990,M.Furukawa+         ## E1864005             
         39.91         0.01       0.0112       0.0012  # 2013,J.R.Griswold+       ## C2048002  #dY:10.7%  
         40.78          0.8      0.01275      0.00113  # 2016,E.Garrido+          ## O2315014  #dY:8.9%   
            41          0.8        0.011        0.001  # 2015,A.Hermanne+         ## D4343014  #dY:9.1%   
          43.2          0.8        0.011        0.001  # 2015,A.Hermanne+         ## D4343014  #dY:9.1%   
          45.4          0.7        0.011        0.001  # 2015,A.Hermanne+         ## D4343014  #dY:9.1%   
         45.66         0.58      0.01185      0.00105  # 2016,E.Garrido+          ## O2315014  #dY:8.9%   
          47.7          0.7        0.011        0.001  # 2015,A.Hermanne+         ## D4343014  #dY:9.1%   
          49.1          0.7         0.01        0.001  # 2015,A.Hermanne+         ## D4343014  #dY:10.0%  
            50          2.1        0.013       0.0025  # 1987,V.N.Aleksandrov+    ## A0351014  #dY:19.2%  
          50.8          0.6         0.01        0.001  # 2015,A.Hermanne+         ## D4343014  #dY:10.0%  
          52.5          0.6        0.009        0.001  # 2015,A.Hermanne+         ## D4343014  #dY:11.1%  
            54          0.6        0.009        0.001  # 2015,A.Hermanne+         ## D4343014  #dY:11.1%  
          55.6          0.5        0.009        0.001  # 2015,A.Hermanne+         ## D4343014  #dY:11.1%  
          57.1          0.5        0.009        0.001  # 2015,A.Hermanne+         ## D4343014  #dY:11.1%  
         57.34         1.07      0.00929      0.00088  # 2016,E.Garrido+          ## O2315014  #dY:9.5%   
          58.6          0.4        0.009        0.001  # 2015,A.Hermanne+         ## D4343014  #dY:11.1%  
            59          1.2        0.018       0.0034  # 1987,V.N.Aleksandrov+    ## A0351014  #dY:18.9%  
          60.1          0.4        0.009        0.001  # 2015,A.Hermanne+         ## D4343014  #dY:11.1%  
          61.5          0.3        0.009        0.001  # 2015,A.Hermanne+         ## D4343014  #dY:11.1%  
          62.9          0.2        0.009        0.001  # 2015,A.Hermanne+         ## D4343014  #dY:11.1%  
          64.3          0.2        0.009        0.001  # 2015,A.Hermanne+         ## D4343014  #dY:11.1%  
         69.81         0.57      0.00818      0.00058  # 2016,E.Garrido+          ## O2315014  #dY:7.1%   
            70          0.9         0.01       0.0019  # 1987,V.N.Aleksandrov+    ## A0351014  #dY:19.0%  
            79          2.2       0.0067       0.0012  # 1987,V.N.Aleksandrov+    ## A0351014  #dY:17.9%  
            89          1.9       0.0086       0.0017  # 1987,V.N.Aleksandrov+    ## A0351014  #dY:19.8%  
            98          1.5       0.0052      0.00093  # 1987,V.N.Aleksandrov+    ## A0351014  #dY:17.9%  
            21          0.9       0.0003       0.0001  # 2011,M.U.Khandaker+      ## D7002006  #dY:33.3%  
          23.1          0.9       0.0004       0.0002  # 2011,M.U.Khandaker+      ## D7002006  #dY:50.0%  
          23.8          0.9       0.0004       0.0001  # 2011,M.U.Khandaker+      ## D7002006  #dY:25.0%  
          25.7          0.8       0.0006       0.0002  # 2011,M.U.Khandaker+      ## D7002006  #dY:33.3%  
          26.3          0.8        0.001       0.0002  # 2011,M.U.Khandaker+      ## D7002006  #dY:20.0%  
          28.1          0.7       0.0013       0.0002  # 2011,M.U.Khandaker+      ## D7002006  #dY:15.4%  
          28.6          0.7       0.0017       0.0002  # 2011,M.U.Khandaker+      ## D7002006  #dY:11.8%  
          30.3          0.6        0.003       0.0003  # 2011,M.U.Khandaker+      ## D7002006  #dY:10.0%  
          30.8          0.6       0.0037       0.0004  # 2011,M.U.Khandaker+      ## D7002006  #dY:10.8%  
          32.4          0.5       0.0047       0.0004  # 2011,M.U.Khandaker+      ## D7002006  #dY:8.5%   
          32.9          0.5       0.0052       0.0004  # 2011,M.U.Khandaker+      ## D7002006  #dY:7.7%   
          34.4          0.4       0.0066       0.0005  # 2011,M.U.Khandaker+      ## D7002006  #dY:7.6%   
          35.3          0.4       0.0075       0.0006  # 2011,M.U.Khandaker+      ## D7002006  #dY:8.0%   
          36.7          0.3       0.0087       0.0007  # 2011,M.U.Khandaker+      ## D7002006  #dY:8.0%   
          37.5          0.3       0.0096       0.0009  # 2011,M.U.Khandaker+      ## D7002006  #dY:9.4%   
          38.8          0.3       0.0102       0.0008  # 2011,M.U.Khandaker+      ## D7002006  #dY:7.8%   
          39.6          0.3       0.0108       0.0008  # 2011,M.U.Khandaker+      ## D7002006  #dY:7.4%   
//
#-------------------------------------------------------------------------------
