#ZVView-data-copy:  26-Feb-2026 13:40:39
#=======================================
#
#name:   29-CU-0(P,X)29-CU-60,,SIG
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  4
#ldata:  6
#data...
#            X         +-dX            Y         +-dY  # Comments...
#          MeV          MeV        barns        barns  # Year,Author(s)           ## EXFOR-ID
         53.04        0.305       0.0253       0.0016  # 2021,A.S.Voyles+         ## C2921026  #dY:6.3%   
          53.9            0       0.0283       0.0023  # 1992,S.J.Mills+          ## A0507008  #dY:8.1%   
          55.2         0.65       0.0301       0.0027  # 2021,M.B.Fox+            ## C2702040  #dY:9.0%   
         55.21        0.375       0.0264       0.0029  # 2021,M.B.Fox+            ## C2702040  #dY:11.0%  
          55.5         0.34       0.0243            0  # 1982,A.Gruetter          ## D0505008             
          55.5         0.34       0.0251            0  # 1982,A.Gruetter          ## D0505008             
          55.8            0       0.0282       0.0023  # 1992,S.J.Mills+          ## A0507008  #dY:8.2%   
         57.11        0.365       0.0261       0.0038  # 2021,M.B.Fox+            ## C2702040  #dY:14.6%  
          57.6            0       0.0262       0.0022  # 1992,S.J.Mills+          ## A0507008  #dY:8.4%   
          58.5         0.34        0.023            0  # 1982,A.Gruetter          ## D0505008             
          59.4            0       0.0241        0.002  # 1992,S.J.Mills+          ## A0507008  #dY:8.3%   
          60.7         0.34       0.0212            0  # 1982,A.Gruetter          ## D0505008             
          61.1            0       0.0222       0.0018  # 1992,S.J.Mills+          ## A0507008  #dY:8.1%   
         62.73         0.34       0.0272       0.0023  # 2021,M.B.Fox+            ## C2702040  #dY:8.5%   
          62.8            0        0.021       0.0017  # 1992,S.J.Mills+          ## A0507008  #dY:8.1%   
            63            0     0.021722     0.001045  # 2003,H.Yashima+          ## E1829046  #dY:4.8%   
          64.5            0       0.0199       0.0016  # 1992,S.J.Mills+          ## A0507008  #dY:8.0%   
          65.1         0.34      0.01769            0  # 1982,A.Gruetter          ## D0505008             
          65.1         0.34      0.01884            0  # 1982,A.Gruetter          ## D0505008             
          65.8            0       0.0185       0.0019  # 1992,S.J.Mills+          ## A0507008  #dY:10.3%  
         66.81        0.325       0.0186       0.0015  # 2021,M.B.Fox+            ## C2702040  #dY:8.1%   
          67.6         0.34      0.01694            0  # 1982,A.Gruetter          ## D0505008             
          68.5            0       0.0177       0.0017  # 1992,S.J.Mills+          ## A0507008  #dY:9.6%   
          69.7         0.34      0.01617            0  # 1982,A.Gruetter          ## D0505008             
          69.7         0.34      0.01604            0  # 1982,A.Gruetter          ## D0505008             
          69.8         0.34      0.01647            0  # 1982,A.Gruetter          ## D0505008             
          71.2            0        0.017       0.0016  # 1992,S.J.Mills+          ## A0507008  #dY:9.4%   
         72.22        0.305      0.01738       0.0009  # 2021,M.B.Fox+            ## C2702040  #dY:5.2%   
          73.7            0       0.0166       0.0016  # 1992,S.J.Mills+          ## A0507008  #dY:9.6%   
            76            0        0.018     0.000864  # 2003,H.Yashima+          ## E1829046  #dY:4.8%   
          76.2            0       0.0173       0.0016  # 1992,S.J.Mills+          ## A0507008  #dY:9.2%   
          78.6            0       0.0172       0.0015  # 1992,S.J.Mills+          ## A0507008  #dY:8.7%   
         79.03        0.285        0.016        0.001  # 2021,M.B.Fox+            ## C2702040  #dY:6.2%   
            81            0       0.0159       0.0014  # 1992,S.J.Mills+          ## A0507008  #dY:8.8%   
          83.3            0       0.0156       0.0013  # 1992,S.J.Mills+          ## A0507008  #dY:8.3%   
          85.6            0       0.0146       0.0013  # 1992,S.J.Mills+          ## A0507008  #dY:8.9%   
          87.9            0       0.0138       0.0012  # 1992,S.J.Mills+          ## A0507008  #dY:8.7%   
            88            0     0.014389     0.000673  # 2003,H.Yashima+          ## E1829046  #dY:4.7%   
          90.1            0       0.0134       0.0011  # 1992,S.J.Mills+          ## A0507008  #dY:8.2%   
         90.94         0.26      0.01687      0.00075  # 2021,M.B.Fox+            ## C2702040  #dY:4.4%   
          92.2            0       0.0134       0.0011  # 1992,S.J.Mills+          ## A0507008  #dY:8.2%   
          94.3            0       0.0128       0.0011  # 1992,S.J.Mills+          ## A0507008  #dY:8.6%   
          96.4            0       0.0123        0.001  # 1992,S.J.Mills+          ## A0507008  #dY:8.1%   
          99.7            0       0.0123        0.001  # 1992,S.J.Mills+          ## A0507008  #dY:8.1%   
           100            0     0.015074     0.000582  # 2003,H.Yashima+          ## E1829046  #dY:3.9%   
        104.49         0.37       0.0165       0.0019  # 2021,M.B.Fox+            ## C2702040  #dY:11.5%  
        120.02        0.335       0.0151       0.0014  # 2021,M.B.Fox+            ## C2702040  #dY:9.3%   
        134.08         0.31       0.0114       0.0001  # 2021,M.B.Fox+            ## C2702040  #dY:0.9%   
           139            0     0.011958      0.00046  # 2003,H.Yashima+          ## E1829046  #dY:3.8%   
        148.86         0.29      0.01377      0.00077  # 2021,M.B.Fox+            ## C2702040  #dY:5.6%   
        163.49         0.27      0.01075      0.00057  # 2021,M.B.Fox+            ## C2702040  #dY:5.3%   
           173            0     0.010382     0.000396  # 2003,H.Yashima+          ## E1829046  #dY:3.8%   
        177.28         0.26      0.00937      0.00048  # 2021,M.B.Fox+            ## C2702040  #dY:5.1%   
        192.54        0.245      0.00801      0.00042  # 2021,M.B.Fox+            ## C2702040  #dY:5.2%   
           202            0     0.008506     0.000322  # 2003,H.Yashima+          ## E1829046  #dY:3.8%   
//
#-------------------------------------------------------------------------------
