#ZVView-data-copy:   3-Mar-2026 15:12:29
#=======================================
#
#name:   28-NI-0(P,X)27-CO-57,,SIG
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  4
#ldata:  87
#data...
#            X         +-dX            Y         +-dY  # Comments...
#          MeV          MeV        barns        barns  # Year,Author(s)           ## EXFOR-ID
          40.1        0.433        0.125        0.011  # 1997,R.Michel+           ## O0276111  #dY:8.8%   
          40.4         1.89        0.105       0.0208  # 1997,R.Michel+           ## O0276111  #dY:19.8%  
          40.5        0.442        0.116        0.011  # 1997,R.Michel+           ## O0276111  #dY:9.5%   
            43            1       0.0897       0.0091  # 2011,Yu.E.Titarenko+     ## A0906034  #dY:10.1%  
          43.3        0.371        0.123        0.011  # 1997,R.Michel+           ## O0276111  #dY:8.9%   
          45.6         1.05        0.125        0.012  # 1997,R.Michel+           ## O0276111  #dY:9.6%   
         47.87         0.83        0.112        0.021  # 1985,R.Michel+           ## A0100059  #dY:18.7%  
          47.9         0.83        0.112        0.021  # 1997,R.Michel+           ## O0276111  #dY:18.7%  
            50          2.1        0.051       0.0097  # 1987,V.N.Aleksandrov+    ## A0351011  #dY:19.0%  
            52        0.946        0.136        0.012  # 1997,R.Michel+           ## O0276111  #dY:8.8%   
          52.1         0.79         0.12         0.02  # 1985,R.Michel+           ## A0100059  #dY:16.7%  
          52.1         0.79         0.12         0.02  # 1997,R.Michel+           ## O0276111  #dY:16.7%  
         56.75         0.74        0.115        0.021  # 1985,R.Michel+           ## A0100059  #dY:18.3%  
          56.8         0.74        0.115        0.021  # 1997,R.Michel+           ## O0276111  #dY:18.3%  
          57.6        0.844        0.124        0.011  # 1997,R.Michel+           ## O0276111  #dY:8.9%   
            59          1.2        0.037        0.007  # 1987,V.N.Aleksandrov+    ## A0351011  #dY:18.9%  
          60.2         1.27        0.102       0.0195  # 1997,R.Michel+           ## O0276111  #dY:19.1%  
          62.1         0.68        0.096        0.019  # 1997,R.Michel+           ## O0276111  #dY:19.8%  
         62.13         0.68        0.096        0.019  # 1985,R.Michel+           ## A0100059  #dY:19.8%  
            63        0.739        0.108         0.01  # 1997,R.Michel+           ## O0276111  #dY:9.3%   
            66            1        0.058       0.0063  # 2011,Yu.E.Titarenko+     ## A0906034  #dY:10.9%  
         67.28         0.61        0.094        0.019  # 1985,R.Michel+           ## A0100059  #dY:20.2%  
          67.3         0.61        0.094        0.019  # 1997,R.Michel+           ## O0276111  #dY:20.2%  
          68.1        0.615        0.108        0.011  # 1997,R.Michel+           ## O0276111  #dY:10.2%  
            70          0.9        0.046        0.009  # 1987,V.N.Aleksandrov+    ## A0351011  #dY:19.6%  
         72.08         0.54         0.09        0.019  # 1985,R.Michel+           ## A0100059  #dY:21.1%  
          72.1         0.54         0.09        0.019  # 1997,R.Michel+           ## O0276111  #dY:21.1%  
          76.2        0.976       0.0821       0.0164  # 1997,R.Michel+           ## O0276111  #dY:20.0%  
          77.4          1.8        0.087        0.015  # 1985,R.Michel+           ## A0100059  #dY:17.2%  
            79          2.2        0.042       0.0081  # 1987,V.N.Aleksandrov+    ## A0351011  #dY:19.3%  
          87.7          1.7        0.082        0.013  # 1985,R.Michel+           ## A0100059  #dY:15.9%  
            89          1.9        0.045       0.0082  # 1987,V.N.Aleksandrov+    ## A0351011  #dY:18.2%  
          90.1         0.71       0.0679       0.0144  # 1997,R.Michel+           ## O0276111  #dY:21.2%  
            97            1       0.0651       0.0064  # 2011,Yu.E.Titarenko+     ## A0906034  #dY:9.8%   
          97.5          1.7        0.067        0.012  # 1985,R.Michel+           ## A0100059  #dY:17.9%  
            98          1.5        0.031        0.006  # 1987,V.N.Aleksandrov+    ## A0351011  #dY:19.4%  
           106          1.6        0.124       0.0087  # 1997,R.Michel+           ## O0276111  #dY:7.0%   
           106         1.62        0.078      0.00864  # 1997,R.Michel+           ## O0276111  #dY:11.1%  
         106.7          1.7        0.065        0.011  # 1985,R.Michel+           ## A0100059  #dY:16.9%  
         115.3          1.6        0.058         0.01  # 1985,R.Michel+           ## A0100059  #dY:17.2%  
           124          1.6        0.059         0.01  # 1985,R.Michel+           ## A0100059  #dY:16.9%  
           126          1.5        0.114        0.008  # 1997,R.Michel+           ## O0276111  #dY:7.0%   
           126         1.47       0.0661      0.00778  # 1997,R.Michel+           ## O0276111  #dY:11.8%  
         132.2          1.5       0.0564       0.0096  # 1985,R.Michel+           ## A0100059  #dY:17.0%  
         140.2          0.4       0.0528       0.0091  # 1985,R.Michel+           ## A0100059  #dY:17.2%  
           147          1.4        0.102       0.0072  # 1997,R.Michel+           ## O0276111  #dY:7.1%   
         147.9          1.4       0.0505       0.0087  # 1985,R.Michel+           ## A0100059  #dY:17.2%  
           148            1       0.0435       0.0042  # 2011,Yu.E.Titarenko+     ## A0906034  #dY:9.7%   
           148          1.4        0.056      0.00707  # 1997,R.Michel+           ## O0276111  #dY:12.6%  
         153.9          1.8       0.0494       0.0091  # 1985,R.Michel+           ## A0100059  #dY:18.4%  
         159.9          1.7       0.0477       0.0082  # 1985,R.Michel+           ## A0100059  #dY:17.2%  
         165.3          0.2       0.0466       0.0081  # 1985,R.Michel+           ## A0100059  #dY:17.4%  
         165.9          1.7        0.046       0.0081  # 1985,R.Michel+           ## A0100059  #dY:17.6%  
         171.7          1.7       0.0452        0.008  # 1985,R.Michel+           ## A0100059  #dY:17.7%  
         177.4          1.6       0.0452       0.0072  # 1985,R.Michel+           ## A0100059  #dY:15.9%  
         182.9          1.6       0.0448       0.0071  # 1985,R.Michel+           ## A0100059  #dY:15.8%  
         188.4          1.5       0.0442       0.0069  # 1985,R.Michel+           ## A0100059  #dY:15.6%  
         193.6          1.5       0.0426       0.0067  # 1985,R.Michel+           ## A0100059  #dY:15.7%  
         198.9          1.4       0.0426       0.0061  # 1985,R.Michel+           ## A0100059  #dY:14.3%  
           249            1       0.0386       0.0038  # 2011,Yu.E.Titarenko+     ## A0906034  #dY:9.8%   
           399            2       0.0379       0.0043  # 2011,Yu.E.Titarenko+     ## A0906034  #dY:11.3%  
           599            2        0.046       0.0048  # 2011,Yu.E.Titarenko+     ## A0906034  #dY:10.4%  
           799            2       0.0432       0.0044  # 2011,Yu.E.Titarenko+     ## A0906034  #dY:10.2%  
          1199            3       0.0507       0.0049  # 2011,Yu.E.Titarenko+     ## A0906034  #dY:9.7%   
          1598            4       0.0348       0.0089  # 2011,Yu.E.Titarenko+     ## A0906034  #dY:25.6%  
          2605            8        0.035        0.011  # 2011,Yu.E.Titarenko+     ## A0906034  #dY:31.4%  
//
#-------------------------------------------------------------------------------
