#ZVView-data-copy:  15-Feb-2026 22:57:50
#=======================================
#
#name:   29-CU-0(P,X)27-CO-60,,SIG
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  4
#ldata:  125
#data...
#            X         +-dX            Y         +-dY  # Comments...
#          MeV          MeV        barns        barns  # Year,Author(s)           ## EXFOR-ID
          67.6         0.34       0.0091            0  # 1982,A.Gruetter          ## D0505011             
          68.5            0      0.00977      0.00079  # 1992,S.J.Mills+          ## A0507004  #dY:8.1%   
          69.1          1.1       0.0102       0.0012  # 2016,S.A.Graves+         ## C2243007  #dY:11.8%  
          69.7         0.34      0.00911            0  # 1982,A.Gruetter          ## D0505011             
         69.73         0.59      0.01088      0.00132  # 2016,E.Garrido+          ## O2315024  #dY:12.1%  
          69.8         0.34      0.00844            0  # 1982,A.Gruetter          ## D0505011             
         70.08         0.54      0.01006      0.00156  # 2016,E.Garrido+          ## O2315024  #dY:15.5%  
          71.2            0      0.00984       0.0008  # 1992,S.J.Mills+          ## A0507004  #dY:8.1%   
         72.22        0.305      0.01148      0.00036  # 2021,M.B.Fox+            ## C2702039  #dY:3.1%   
          73.7            0      0.00977      0.00079  # 1992,S.J.Mills+          ## A0507004  #dY:8.1%   
          76.2            0       0.0104      0.00084  # 1992,S.J.Mills+          ## A0507004  #dY:8.1%   
          78.6            0      0.01023      0.00083  # 1992,S.J.Mills+          ## A0507004  #dY:8.1%   
          78.6          0.9       0.0101       0.0009  # 2016,S.A.Graves+         ## C2243007  #dY:8.9%   
         79.03        0.285       0.0125      0.00037  # 2021,M.B.Fox+            ## C2702039  #dY:3.0%   
            81            0      0.01075      0.00087  # 1992,S.J.Mills+          ## A0507004  #dY:8.1%   
          83.3            0      0.01073      0.00086  # 1992,S.J.Mills+          ## A0507004  #dY:8.0%   
          85.6            0      0.01073      0.00087  # 1992,S.J.Mills+          ## A0507004  #dY:8.1%   
          87.9            0      0.01063      0.00086  # 1992,S.J.Mills+          ## A0507004  #dY:8.1%   
          89.4          0.6       0.0102       0.0008  # 2016,S.A.Graves+         ## C2243007  #dY:7.8%   
          90.1            0      0.01077      0.00087  # 1992,S.J.Mills+          ## A0507004  #dY:8.1%   
         90.94         0.26      0.01421      0.00042  # 2021,M.B.Fox+            ## C2702039  #dY:3.0%   
          92.2            0       0.0108      0.00087  # 1992,S.J.Mills+          ## A0507004  #dY:8.1%   
          94.3            0      0.01084      0.00087  # 1992,S.J.Mills+          ## A0507004  #dY:8.0%   
          96.4            0      0.01099      0.00088  # 1992,S.J.Mills+          ## A0507004  #dY:8.0%   
          99.7            0      0.01129      0.00091  # 1992,S.J.Mills+          ## A0507004  #dY:8.1%   
        104.49         0.37      0.01201      0.00048  # 2021,M.B.Fox+            ## C2702039  #dY:4.0%   
         105.4            0      0.01143      0.00093  # 1992,S.J.Mills+          ## A0507004  #dY:8.1%   
         112.2            0      0.01136      0.00091  # 1992,S.J.Mills+          ## A0507004  #dY:8.0%   
         118.7            0      0.01144      0.00092  # 1992,S.J.Mills+          ## A0507004  #dY:8.0%   
        120.02        0.335      0.01224      0.00038  # 2021,M.B.Fox+            ## C2702039  #dY:3.1%   
         122.6            0      0.01137      0.00101  # 1992,S.J.Mills+          ## A0507004  #dY:8.9%   
         127.9            0       0.0115      0.00101  # 1992,S.J.Mills+          ## A0507004  #dY:8.8%   
           133            0      0.01132      0.00099  # 1992,S.J.Mills+          ## A0507004  #dY:8.7%   
        134.08         0.31      0.01241      0.00035  # 2021,M.B.Fox+            ## C2702039  #dY:2.8%   
         137.9            0       0.0112      0.00096  # 1992,S.J.Mills+          ## A0507004  #dY:8.6%   
         142.7            0      0.01145      0.00098  # 1992,S.J.Mills+          ## A0507004  #dY:8.6%   
         147.5            0      0.01115      0.00094  # 1992,S.J.Mills+          ## A0507004  #dY:8.4%   
        148.86         0.29      0.01128      0.00055  # 2021,M.B.Fox+            ## C2702039  #dY:4.9%   
         153.1            0      0.01117      0.00094  # 1992,S.J.Mills+          ## A0507004  #dY:8.4%   
         158.7            0      0.01121      0.00093  # 1992,S.J.Mills+          ## A0507004  #dY:8.3%   
        163.49         0.27      0.01373      0.00048  # 2021,M.B.Fox+            ## C2702039  #dY:3.5%   
         164.1            0      0.01133      0.00094  # 1992,S.J.Mills+          ## A0507004  #dY:8.3%   
         169.4            0      0.01124      0.00092  # 1992,S.J.Mills+          ## A0507004  #dY:8.2%   
         177.2            0      0.01087      0.00088  # 1992,S.J.Mills+          ## A0507004  #dY:8.1%   
        177.28         0.26      0.01366      0.00061  # 2021,M.B.Fox+            ## C2702039  #dY:4.5%   
         183.8            0       0.0108      0.00087  # 1992,S.J.Mills+          ## A0507004  #dY:8.1%   
         190.2            0      0.01075      0.00086  # 1992,S.J.Mills+          ## A0507004  #dY:8.0%   
        192.54        0.245      0.01172      0.00047  # 2021,M.B.Fox+            ## C2702039  #dY:4.0%   
         196.6            0      0.01044      0.00084  # 1992,S.J.Mills+          ## A0507004  #dY:8.0%   
          33.5            0       0.0077      0.00231  # 1967,I.R.Williams+       ## B0073005  #dY:30.0%  
          35.2            0       0.0099      0.00297  # 1967,I.R.Williams+       ## B0073005  #dY:30.0%  
          36.8            0       0.0119      0.00357  # 1967,I.R.Williams+       ## B0073005  #dY:30.0%  
          39.1            0       0.0126      0.00378  # 1967,I.R.Williams+       ## B0073005  #dY:30.0%  
            41            0       0.0131      0.00393  # 1967,I.R.Williams+       ## B0073005  #dY:30.0%  
          43.5            0       0.0136      0.00408  # 1967,I.R.Williams+       ## B0073005  #dY:30.0%  
          47.7            0       0.0141      0.00423  # 1967,I.R.Williams+       ## B0073005  #dY:30.0%  
          50.5            0       0.0142      0.00426  # 1967,I.R.Williams+       ## B0073005  #dY:30.0%  
          56.4            0       0.0147      0.00441  # 1967,I.R.Williams+       ## B0073005  #dY:30.0%  
          18.3         0.19      1.99e-5       2.2e-6  # 2021,A.S.Voyles+         ## C2921025  #dY:11.1%  
          21.7        0.165     0.000125         1e-5  # 2021,A.S.Voyles+         ## C2921025  #dY:8.0%   
          23.6          0.6     0.000201       1.7e-5  # 2021,A.S.Voyles+         ## C2921025  #dY:8.5%   
         29.21        0.485     0.000794       6.3e-5  # 2021,A.S.Voyles+         ## C2921025  #dY:7.9%   
            32            0      0.00604     0.000302  # 1984,L.R.Greenwood+      ## C0537002  #dY:5.0%   
         34.06         0.43      0.00312      0.00022  # 2021,A.S.Voyles+         ## C2921025  #dY:7.1%   
         38.42        0.395      0.00614       0.0004  # 2021,A.S.Voyles+         ## C2921025  #dY:6.5%   
            40            0       0.0108      0.00054  # 1984,L.R.Greenwood+      ## C0537002  #dY:5.0%   
         41.05         1.54       0.0066       0.0011  # 2018,A.S.Voyles+         ## C2327015  #dY:16.7%  
         46.18         0.34      0.00808      0.00047  # 2021,A.S.Voyles+         ## C2921025  #dY:5.8%   
            50            0       0.0132      0.00066  # 1984,L.R.Greenwood+      ## C0537002  #dY:5.0%   
          52.1          1.2       0.0093      0.00087  # 2018,A.S.Voyles+         ## C2327015  #dY:9.4%   
         53.04        0.305      0.00941      0.00059  # 2021,A.S.Voyles+         ## C2921025  #dY:6.3%   
         61.58         0.98      0.01144       0.0008  # 2018,A.S.Voyles+         ## C2327015  #dY:7.0%   
         70.17         0.85      0.01114      0.00094  # 2018,A.S.Voyles+         ## C2327015  #dY:8.4%   
         79.95         0.64      0.01347      0.00078  # 2018,A.S.Voyles+         ## C2327015  #dY:5.8%   
            80            0       0.0101     0.000505  # 1984,L.R.Greenwood+      ## C0537002  #dY:5.0%   
         89.74         0.43      0.01323      0.00087  # 2018,A.S.Voyles+         ## C2327015  #dY:6.6%   
           100            0       0.0099     0.000495  # 1984,L.R.Greenwood+      ## C0537002  #dY:5.0%   
           150            0      0.00935    0.0004675  # 1984,L.R.Greenwood+      ## C0537002  #dY:5.0%   
           200            0       0.0091     0.000455  # 1984,L.R.Greenwood+      ## C0537002  #dY:5.0%   
           250            0      0.00961    0.0004805  # 1984,L.R.Greenwood+      ## C0537002  #dY:5.0%   
           300            0      0.00954     0.000477  # 1984,L.R.Greenwood+      ## C0537002  #dY:5.0%   
           350            0      0.00961    0.0004805  # 1984,L.R.Greenwood+      ## C0537002  #dY:5.0%   
           400            0      0.00893    0.0004465  # 1984,L.R.Greenwood+      ## C0537002  #dY:5.0%   
           450            0      0.00871    0.0004355  # 1984,L.R.Greenwood+      ## C0537002  #dY:5.0%   
          19.5        0.898     0.000101      2.35e-5  # 1997,R.Michel+           ## O0276132  #dY:23.3%  
          19.7        0.909      7.82e-5      2.03e-5  # 1997,R.Michel+           ## O0276132  #dY:26.0%  
          20.4         1.41      6.49e-5      1.58e-5  # 1997,R.Michel+           ## O0276132  #dY:24.3%  
          22.4        0.878      6.84e-5      8.95e-6  # 1997,R.Michel+           ## O0276132  #dY:13.1%  
          23.2        0.865      8.92e-5      2.51e-5  # 1997,R.Michel+           ## O0276132  #dY:28.1%  
          23.7        0.852      9.95e-5      4.27e-5  # 1997,R.Michel+           ## O0276132  #dY:42.9%  
          24.1         1.29      6.37e-5      1.28e-5  # 1997,R.Michel+           ## O0276132  #dY:20.1%  
          25.3        0.829      7.84e-5      2.85e-5  # 1997,R.Michel+           ## O0276132  #dY:36.4%  
          25.9        0.822      9.33e-5      1.52e-5  # 1997,R.Michel+           ## O0276132  #dY:16.3%  
          26.7        0.802     0.000131      4.23e-5  # 1997,R.Michel+           ## O0276132  #dY:32.3%  
          26.8        0.803     0.000137      3.57e-5  # 1997,R.Michel+           ## O0276132  #dY:26.1%  
          27.3        0.793      9.13e-5      9.63e-6  # 1997,R.Michel+           ## O0276132  #dY:10.5%  
          27.4         1.21     0.000114      1.18e-5  # 1997,R.Michel+           ## O0276132  #dY:10.4%  
          27.8        0.803     0.000214      1.87e-5  # 1997,R.Michel+           ## O0276132  #dY:8.7%   
          27.9          0.8     0.000193      3.19e-5  # 1997,R.Michel+           ## O0276132  #dY:16.5%  
          28.1        0.793     0.000173      2.79e-5  # 1997,R.Michel+           ## O0276132  #dY:16.1%  
          28.6        0.786     0.000226      3.13e-5  # 1997,R.Michel+           ## O0276132  #dY:13.8%  
          30.1        0.763     0.000681      5.79e-5  # 1997,R.Michel+           ## O0276132  #dY:8.5%   
          30.1         0.78     0.000792      5.86e-5  # 1997,R.Michel+           ## O0276132  #dY:7.4%   
          30.2        0.774     0.000785      5.52e-5  # 1997,R.Michel+           ## O0276132  #dY:7.0%   
          30.3         1.09     0.000507      4.16e-5  # 1997,R.Michel+           ## O0276132  #dY:8.2%   
          30.4        0.761     0.000701      6.14e-5  # 1997,R.Michel+           ## O0276132  #dY:8.8%   
          31.7        0.762      0.00127     0.000123  # 1997,R.Michel+           ## O0276132  #dY:9.7%   
          32.2        0.758      0.00179     0.000145  # 1997,R.Michel+           ## O0276132  #dY:8.1%   
          32.2         0.74      0.00164     0.000142  # 1997,R.Michel+           ## O0276132  #dY:8.7%   
          32.5        0.745      0.00205     0.000109  # 1997,R.Michel+           ## O0276132  #dY:5.3%   
          32.7        0.736      0.00207     0.000135  # 1997,R.Michel+           ## O0276132  #dY:6.5%   
          32.8        0.728      0.00203     0.000121  # 1997,R.Michel+           ## O0276132  #dY:6.0%   
            33        0.742      0.00215      0.00024  # 1997,R.Michel+           ## O0276132  #dY:11.2%  
          33.1         1.06       0.0018     0.000147  # 1997,R.Michel+           ## O0276132  #dY:8.2%   
          33.4        0.729      0.00258     0.000158  # 1997,R.Michel+           ## O0276132  #dY:6.1%   
          33.9        0.723      0.00273     0.000195  # 1997,R.Michel+           ## O0276132  #dY:7.1%   
          34.6        0.939      0.00287     0.000161  # 1997,R.Michel+           ## O0276132  #dY:5.6%   
          34.7        0.715      0.00354     0.000202  # 1997,R.Michel+           ## O0276132  #dY:5.7%   
          34.8        0.719      0.00374     0.000207  # 1997,R.Michel+           ## O0276132  #dY:5.5%   
            35          1.3      0.00233     0.000229  # 1997,R.Michel+           ## O0276132  #dY:9.8%   
          35.2         0.71      0.00393     0.000223  # 1997,R.Michel+           ## O0276132  #dY:5.7%   
          35.9        0.705      0.00425     0.000379  # 1997,R.Michel+           ## O0276132  #dY:8.9%   
          36.2        0.694      0.00449     0.000292  # 1997,R.Michel+           ## O0276132  #dY:6.5%   
          36.4        0.988      0.00411     0.000314  # 1997,R.Michel+           ## O0276132  #dY:7.6%   
          36.6        0.696      0.00466     0.000423  # 1997,R.Michel+           ## O0276132  #dY:9.1%   
          36.7        0.689      0.00504     0.000261  # 1997,R.Michel+           ## O0276132  #dY:5.2%   
          36.7        0.701      0.00522     0.000277  # 1997,R.Michel+           ## O0276132  #dY:5.3%   
          36.8         2.13      0.00542     0.000556  # 1997,R.Michel+           ## O0276132  #dY:10.3%  
          36.9        0.685      0.00503     0.000333  # 1997,R.Michel+           ## O0276132  #dY:6.6%   
          37.4        0.676      0.00542     0.000301  # 1997,R.Michel+           ## O0276132  #dY:5.6%   
          37.4        0.934      0.00467     0.000256  # 1997,R.Michel+           ## O0276132  #dY:5.5%   
          37.5         1.27      0.00426     0.000406  # 1997,R.Michel+           ## O0276132  #dY:9.5%   
          37.8        0.675      0.00563     0.000345  # 1997,R.Michel+           ## O0276132  #dY:6.1%   
          38.5         0.66      0.00619     0.000332  # 1997,R.Michel+           ## O0276132  #dY:5.4%   
          38.5        0.669      0.00621     0.000349  # 1997,R.Michel+           ## O0276132  #dY:5.6%   
          38.6        0.665      0.00602     0.000391  # 1997,R.Michel+           ## O0276132  #dY:6.5%   
          38.6        0.667      0.00601     0.000541  # 1997,R.Michel+           ## O0276132  #dY:9.0%   
          38.7        0.671       0.0062      0.00032  # 1997,R.Michel+           ## O0276132  #dY:5.2%   
          38.8        0.907       0.0061     0.000336  # 1997,R.Michel+           ## O0276132  #dY:5.5%   
          38.9         0.91      0.00584     0.000419  # 1997,R.Michel+           ## O0276132  #dY:7.2%   
          38.9         1.27      0.00438     0.000386  # 1997,R.Michel+           ## O0276132  #dY:8.8%   
          39.2        0.654      0.00629     0.000534  # 1997,R.Michel+           ## O0276132  #dY:8.5%   
          39.3        0.653      0.00638     0.000376  # 1997,R.Michel+           ## O0276132  #dY:5.9%   
          39.4        0.906      0.00585     0.000308  # 1997,R.Michel+           ## O0276132  #dY:5.3%   
          39.5         1.26      0.00566      0.00052  # 1997,R.Michel+           ## O0276132  #dY:9.2%   
          39.6        0.933      0.00645     0.000344  # 1997,R.Michel+           ## O0276132  #dY:5.3%   
          40.2        0.643      0.00705     0.000405  # 1997,R.Michel+           ## O0276132  #dY:5.7%   
          40.3        0.647      0.00708     0.000391  # 1997,R.Michel+           ## O0276132  #dY:5.5%   
          40.4        0.904      0.00582     0.000307  # 1997,R.Michel+           ## O0276132  #dY:5.3%   
          40.4        0.645      0.00698      0.00058  # 1997,R.Michel+           ## O0276132  #dY:8.3%   
          40.5         1.25      0.00606     0.000479  # 1997,R.Michel+           ## O0276132  #dY:7.9%   
          40.6        0.641      0.00707     0.000367  # 1997,R.Michel+           ## O0276132  #dY:5.2%   
          40.7        0.634      0.00703     0.000413  # 1997,R.Michel+           ## O0276132  #dY:5.9%   
          41.1        0.631      0.00684     0.000528  # 1997,R.Michel+           ## O0276132  #dY:7.7%   
          41.2        0.854       0.0068     0.000495  # 1997,R.Michel+           ## O0276132  #dY:7.3%   
          41.6          0.9      0.00701     0.000381  # 1997,R.Michel+           ## O0276132  #dY:5.4%   
          41.7        0.621      0.00741     0.000458  # 1997,R.Michel+           ## O0276132  #dY:6.2%   
          41.9         1.25      0.00695     0.000537  # 1997,R.Michel+           ## O0276132  #dY:7.7%   
            42        0.618      0.00734     0.000402  # 1997,R.Michel+           ## O0276132  #dY:5.5%   
          42.4        0.606      0.00756     0.000408  # 1997,R.Michel+           ## O0276132  #dY:5.4%   
          42.4        0.609       0.0075     0.000386  # 1997,R.Michel+           ## O0276132  #dY:5.1%   
          43.3         1.23       0.0074     0.000634  # 1997,R.Michel+           ## O0276132  #dY:8.6%   
          43.5        0.781      0.00737     0.000536  # 1997,R.Michel+           ## O0276132  #dY:7.3%   
          43.5         1.24      0.00706     0.000549  # 1997,R.Michel+           ## O0276132  #dY:7.8%   
          43.6        0.883      0.00771     0.000417  # 1997,R.Michel+           ## O0276132  #dY:5.4%   
          43.7        0.887      0.00777     0.000407  # 1997,R.Michel+           ## O0276132  #dY:5.2%   
          44.1        0.577      0.00792     0.000654  # 1997,R.Michel+           ## O0276132  #dY:8.3%   
          44.2        0.572      0.00768      0.00042  # 1997,R.Michel+           ## O0276132  #dY:5.5%   
          44.2        0.574      0.00787     0.000422  # 1997,R.Michel+           ## O0276132  #dY:5.4%   
          44.2        0.576      0.00764     0.000395  # 1997,R.Michel+           ## O0276132  #dY:5.2%   
          44.2        0.894      0.00792     0.000413  # 1997,R.Michel+           ## O0276132  #dY:5.2%   
          44.2        0.574       0.0079      0.00044  # 1997,R.Michel+           ## O0276132  #dY:5.6%   
          44.5        0.565      0.00782     0.000584  # 1997,R.Michel+           ## O0276132  #dY:7.5%   
          44.5        0.562      0.00802     0.000694  # 1997,R.Michel+           ## O0276132  #dY:8.7%   
          44.6        0.565      0.00779     0.000426  # 1997,R.Michel+           ## O0276132  #dY:5.5%   
          44.6        0.563       0.0077     0.000437  # 1997,R.Michel+           ## O0276132  #dY:5.7%   
          45.2        0.853      0.00791     0.000421  # 1997,R.Michel+           ## O0276132  #dY:5.3%   
          45.4         0.87      0.00805     0.000437  # 1997,R.Michel+           ## O0276132  #dY:5.4%   
          45.5        0.861      0.00794     0.000427  # 1997,R.Michel+           ## O0276132  #dY:5.4%   
          45.7        0.844      0.00787     0.000422  # 1997,R.Michel+           ## O0276132  #dY:5.4%   
          45.9        0.852      0.00775     0.000407  # 1997,R.Michel+           ## O0276132  #dY:5.3%   
          46.1         1.23      0.00832     0.000664  # 1997,R.Michel+           ## O0276132  #dY:8.0%   
          46.2         1.22      0.00837     0.000655  # 1997,R.Michel+           ## O0276132  #dY:7.8%   
          46.7        0.869      0.00854     0.000454  # 1997,R.Michel+           ## O0276132  #dY:5.3%   
          46.7         1.22      0.00814     0.000637  # 1997,R.Michel+           ## O0276132  #dY:7.8%   
          47.1        0.856      0.00854     0.000448  # 1997,R.Michel+           ## O0276132  #dY:5.2%   
          47.3         0.85      0.00843     0.000444  # 1997,R.Michel+           ## O0276132  #dY:5.3%   
          47.4        0.832      0.00859     0.000457  # 1997,R.Michel+           ## O0276132  #dY:5.3%   
          48.1         1.21      0.00858      0.00074  # 1997,R.Michel+           ## O0276132  #dY:8.6%   
          48.7        0.821      0.00871     0.000454  # 1997,R.Michel+           ## O0276132  #dY:5.2%   
          48.8        0.837      0.00887      0.00047  # 1997,R.Michel+           ## O0276132  #dY:5.3%   
          48.8          1.2      0.00875     0.000664  # 1997,R.Michel+           ## O0276132  #dY:7.6%   
            49        0.846      0.00917     0.000478  # 1997,R.Michel+           ## O0276132  #dY:5.2%   
          49.2        0.828      0.00865     0.000457  # 1997,R.Michel+           ## O0276132  #dY:5.3%   
          49.3        0.823      0.00859     0.000444  # 1997,R.Michel+           ## O0276132  #dY:5.2%   
          49.9          1.2      0.00889     0.000803  # 1997,R.Michel+           ## O0276132  #dY:9.0%   
          50.3          1.2      0.00896     0.000735  # 1997,R.Michel+           ## O0276132  #dY:8.2%   
          50.4        0.818      0.00948     0.000493  # 1997,R.Michel+           ## O0276132  #dY:5.2%   
          50.9        0.818      0.00942     0.000498  # 1997,R.Michel+           ## O0276132  #dY:5.3%   
            51         1.82       0.0111      0.00115  # 1997,R.Michel+           ## O0276132  #dY:10.4%  
          51.2        0.823      0.00992     0.000514  # 1997,R.Michel+           ## O0276132  #dY:5.2%   
          51.2         1.19      0.00926     0.000758  # 1997,R.Michel+           ## O0276132  #dY:8.2%   
          51.3         1.18      0.00944     0.000831  # 1997,R.Michel+           ## O0276132  #dY:8.8%   
            52        0.801      0.00995     0.000512  # 1997,R.Michel+           ## O0276132  #dY:5.1%   
          52.2        0.788      0.00998     0.000522  # 1997,R.Michel+           ## O0276132  #dY:5.2%   
          52.4         1.18      0.00944     0.000744  # 1997,R.Michel+           ## O0276132  #dY:7.9%   
          52.5        0.792      0.00985      0.00051  # 1997,R.Michel+           ## O0276132  #dY:5.2%   
          52.6        0.797       0.0102     0.000534  # 1997,R.Michel+           ## O0276132  #dY:5.2%   
