#ZVView-data-copy:   9-Mar-2026 10:27:18
#=======================================
#
#name:   28-NI-0(P,X)24-CR-51,CUM,SIG
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  4
#ldata:  102
#data...
#            X         +-dX            Y         +-dY  # Comments...
#          MeV          MeV        barns        barns  # Year,Author(s)           ## EXFOR-ID
          60.2         1.27      0.00876     0.000915  # 1997,R.Michel+           ## O0276105  #dY:10.4%  
          62.1         0.68       0.0142       0.0011  # 1997,R.Michel+           ## O0276105  #dY:7.7%   
         62.13         0.68       0.0142       0.0011  # 1985,R.Michel+           ## A0100064  #dY:7.7%   
            63        0.739       0.0146     0.000787  # 1997,R.Michel+           ## O0276105  #dY:5.4%   
         67.28         0.61       0.0262       0.0024  # 1985,R.Michel+           ## A0100064  #dY:9.2%   
          67.3         0.61       0.0262       0.0024  # 1997,R.Michel+           ## O0276105  #dY:9.2%   
          68.1        0.615       0.0269      0.00139  # 1997,R.Michel+           ## O0276105  #dY:5.2%   
         72.08         0.54       0.0333        0.003  # 1985,R.Michel+           ## A0100064  #dY:9.0%   
          72.1         0.54       0.0333        0.003  # 1997,R.Michel+           ## O0276105  #dY:9.0%   
          76.2        0.976       0.0339      0.00345  # 1997,R.Michel+           ## O0276105  #dY:10.2%  
         76.78         0.45       0.0342       0.0027  # 1985,R.Michel+           ## A0100064  #dY:7.9%   
          76.8         0.45       0.0342       0.0027  # 1997,R.Michel+           ## O0276105  #dY:7.9%   
          77.4          1.8       0.0342       0.0038  # 1985,R.Michel+           ## A0100064  #dY:11.1%  
          86.3        0.703       0.0342      0.00356  # 1997,R.Michel+           ## O0276105  #dY:10.4%  
          87.7          1.7       0.0313       0.0031  # 1985,R.Michel+           ## A0100064  #dY:9.9%   
          90.1         0.71       0.0307      0.00311  # 1997,R.Michel+           ## O0276105  #dY:10.1%  
            97            1       0.0315       0.0027  # 2011,Yu.E.Titarenko+     ## A0906012  #dY:8.6%   
          97.5          1.7       0.0293       0.0029  # 1985,R.Michel+           ## A0100064  #dY:9.9%   
           106          1.6       0.0323       0.0023  # 1997,R.Michel+           ## O0276105  #dY:7.1%   
           106         1.62       0.0315      0.00244  # 1997,R.Michel+           ## O0276105  #dY:7.7%   
         106.7          1.7       0.0302        0.003  # 1985,R.Michel+           ## A0100064  #dY:9.9%   
         115.3          1.6       0.0323       0.0029  # 1985,R.Michel+           ## A0100064  #dY:9.0%   
           124          1.6       0.0334       0.0033  # 1985,R.Michel+           ## A0100064  #dY:9.9%   
           126          1.5        0.037       0.0026  # 1997,R.Michel+           ## O0276105  #dY:7.0%   
           126         1.47       0.0361      0.00269  # 1997,R.Michel+           ## O0276105  #dY:7.5%   
           130           13         0.02        0.004  # 1964,G.V.S.Rayudu        ## O0073012  #dY:20.0%  
         132.2          1.5       0.0341       0.0034  # 1985,R.Michel+           ## A0100064  #dY:10.0%  
         140.2          1.4       0.0356       0.0039  # 1985,R.Michel+           ## A0100064  #dY:11.0%  
           147          1.4       0.0389       0.0027  # 1997,R.Michel+           ## O0276105  #dY:6.9%   
         147.9          1.4       0.0356       0.0036  # 1985,R.Michel+           ## A0100064  #dY:10.1%  
           148            1        0.038       0.0035  # 2011,Yu.E.Titarenko+     ## A0906012  #dY:9.2%   
           148          1.4       0.0381      0.00276  # 1997,R.Michel+           ## O0276105  #dY:7.2%   
         153.9          1.8       0.0363       0.0036  # 1985,R.Michel+           ## A0100064  #dY:9.9%   
         159.9          1.7        0.036       0.0032  # 1985,R.Michel+           ## A0100064  #dY:8.9%   
         165.3          1.2       0.0362       0.0036  # 1985,R.Michel+           ## A0100064  #dY:9.9%   
         165.9          1.7       0.0356       0.0036  # 1985,R.Michel+           ## A0100064  #dY:10.1%  
         171.7          1.7       0.0362       0.0036  # 1985,R.Michel+           ## A0100064  #dY:9.9%   
         177.4          1.6       0.0363       0.0033  # 1985,R.Michel+           ## A0100064  #dY:9.1%   
         182.9          1.6       0.0365       0.0036  # 1985,R.Michel+           ## A0100064  #dY:9.9%   
         188.4          1.5       0.0373       0.0034  # 1985,R.Michel+           ## A0100064  #dY:9.1%   
         193.6          1.5       0.0373       0.0034  # 1985,R.Michel+           ## A0100064  #dY:9.1%   
         198.9          1.4       0.0382       0.0034  # 1985,R.Michel+           ## A0100064  #dY:8.9%   
           208         20.8        0.019       0.0028  # 1964,G.V.S.Rayudu        ## O0073012  #dY:14.7%  
           211         1.76       0.0366       0.0028  # 1996,Th.Schiekel+        ## O0284095  #dY:7.7%   
           230          1.6        0.038      0.00318  # 1996,Th.Schiekel+        ## O0284095  #dY:8.4%   
           231          1.6       0.0382      0.00309  # 1996,Th.Schiekel+        ## O0284095  #dY:8.1%   
           249            1       0.0367       0.0031  # 2011,Yu.E.Titarenko+     ## A0906012  #dY:8.4%   
           257         1.33       0.0413      0.00341  # 1996,Th.Schiekel+        ## O0284095  #dY:8.3%   
           275         1.11       0.0427      0.00315  # 1996,Th.Schiekel+        ## O0284095  #dY:7.4%   
           275          1.1       0.0423      0.00311  # 1996,Th.Schiekel+        ## O0284095  #dY:7.4%   
           297        14.85       0.0192       0.0028  # 1964,G.V.S.Rayudu        ## O0073012  #dY:14.6%  
           326         1.75       0.0435       0.0034  # 1996,Th.Schiekel+        ## O0284095  #dY:7.8%   
           341         1.59       0.0419      0.00331  # 1996,Th.Schiekel+        ## O0284095  #dY:7.9%   
           341         1.59       0.0438      0.00345  # 1996,Th.Schiekel+        ## O0284095  #dY:7.9%   
           363         1.33       0.0417      0.00317  # 1996,Th.Schiekel+        ## O0284095  #dY:7.6%   
           378         1.09       0.0443      0.00339  # 1996,Th.Schiekel+        ## O0284095  #dY:7.7%   
           378         1.09       0.0455      0.00347  # 1996,Th.Schiekel+        ## O0284095  #dY:7.6%   
           396         19.8        0.018       0.0027  # 1964,G.V.S.Rayudu        ## O0073012  #dY:15.0%  
           399            2       0.0442       0.0044  # 2011,Yu.E.Titarenko+     ## A0906012  #dY:10.0%  
           500            0       0.0182            0  # 1968,G.V.S.Rayudu        ## O0077016             
           590            0       0.0518        0.006  # 1971,J.E.Cline+          ## B0085141  #dY:11.6%  
           599            2       0.0458       0.0045  # 2011,Yu.E.Titarenko+     ## A0906012  #dY:9.8%   
           600            0       0.0428       0.0016  # 1989,R.Michel+           ## O0078024  #dY:3.7%   
           600            0       0.0439       0.0093  # 1975,H.Weigel+           ## O0088027  #dY:21.2%  
           660            0       0.0336       0.0012  # 1990,Yu.V.Aleksandrov+   ## A0502038  #dY:3.6%   
           799            2       0.0387       0.0035  # 2011,Yu.E.Titarenko+     ## A0906012  #dY:9.0%   
           800            0       0.0158            0  # 1968,G.V.S.Rayudu        ## O0077016             
           800            0       0.0423       0.0031  # 1995,R.Michel+           ## O0277166  #dY:7.3%   
           957            2       0.0399       0.0051  # 1999,S.Neumann           ## O1882056  #dY:12.8%  
          1199            3       0.0364       0.0031  # 2011,Yu.E.Titarenko+     ## A0906012  #dY:8.5%   
          1200         1.04        0.035      0.00254  # 1997,R.Michel+           ## O0276105  #dY:7.3%   
          1200         1.02       0.0363      0.00262  # 1997,R.Michel+           ## O0276105  #dY:7.2%   
          1200            0       0.0369       0.0028  # 1995,R.Michel+           ## O0277166  #dY:7.6%   
          1359            2       0.0353       0.0045  # 1999,S.Neumann           ## O1882056  #dY:12.7%  
          1500            0       0.0141     0.002115  # 1968,G.V.S.Rayudu        ## O0077016  #dY:15.0%  
          1598            4       0.0268       0.0024  # 2011,Yu.E.Titarenko+     ## A0906012  #dY:9.0%   
          1600         1.04       0.0307      0.00216  # 1997,R.Michel+           ## O0276105  #dY:7.0%   
          1600         1.03        0.031      0.00217  # 1997,R.Michel+           ## O0276105  #dY:7.0%   
          1600            0       0.0346       0.0028  # 1995,R.Michel+           ## O0277166  #dY:8.1%   
          2200            0       0.0147     0.002205  # 1968,G.V.S.Rayudu        ## O0077016  #dY:15.0%  
          2600            0       0.0312       0.0027  # 1995,R.Michel+           ## O0277166  #dY:8.7%   
          2600            1       0.0262       0.0033  # 1999,S.Neumann           ## O1882056  #dY:12.6%  
          2605            8       0.0217        0.002  # 2011,Yu.E.Titarenko+     ## A0906012  #dY:9.2%   
          2900            0       0.0116      0.00174  # 1968,G.V.S.Rayudu        ## O0077016  #dY:15.0%  
            36          1.3       0.0011      0.00018  # 1987,V.N.Aleksandrov+    ## A0351015  #dY:16.4%  
            50          2.1       0.0057       0.0011  # 1987,V.N.Aleksandrov+    ## A0351015  #dY:19.3%  
            59          1.2        0.011       0.0019  # 1987,V.N.Aleksandrov+    ## A0351015  #dY:17.3%  
            70          0.9        0.015       0.0024  # 1987,V.N.Aleksandrov+    ## A0351015  #dY:16.0%  
            79          2.2        0.011       0.0019  # 1987,V.N.Aleksandrov+    ## A0351015  #dY:17.3%  
            89          1.9        0.012        0.002  # 1987,V.N.Aleksandrov+    ## A0351015  #dY:16.7%  
            98          1.5        0.011       0.0019  # 1987,V.N.Aleksandrov+    ## A0351015  #dY:17.3%  
           140          0.5       0.0477       0.0035  # 2006,J.M.Sisterson+      ## C1447010  #dY:7.3%   
           160          0.5       0.0469       0.0035  # 2006,J.M.Sisterson+      ## C1447010  #dY:7.5%   
           200          0.5       0.0435       0.0032  # 2006,J.M.Sisterson+      ## C1447010  #dY:7.4%   
           300          0.5        0.046       0.0036  # 2006,J.M.Sisterson+      ## C1447010  #dY:7.8%   
           400          0.5       0.0476       0.0035  # 2006,J.M.Sisterson+      ## C1447010  #dY:7.4%   
           500          0.5       0.0432       0.0032  # 2006,J.M.Sisterson+      ## C1447010  #dY:7.4%   
          3650            0      0.01893            0  # 1990,P.Kozma+            ## A0477045             
          25.8          0.5      0.00026         4e-5  # 2015,A.Hermanne+         ## D4324022  #dY:15.4%  
          27.2          0.4      0.00031         4e-5  # 2015,A.Hermanne+         ## D4324022  #dY:12.9%  
          27.5          1.2      0.00054         8e-5  # 2015,A.Hermanne+         ## D4324022  #dY:14.8%  
          28.6          0.4      0.00064         9e-5  # 2015,A.Hermanne+         ## D4324022  #dY:14.1%  
          29.9          0.3       0.0008      0.00011  # 2015,A.Hermanne+         ## D4324022  #dY:13.8%  
          30.3          1.1      0.00128      0.00019  # 2015,A.Hermanne+         ## D4324022  #dY:14.8%  
          31.1          0.3      0.00093      0.00013  # 2015,A.Hermanne+         ## D4324022  #dY:14.0%  
          32.3          0.2       0.0013       0.0002  # 2015,A.Hermanne+         ## D4324022  #dY:15.4%  
          32.9            1      0.00064       0.0001  # 2015,A.Hermanne+         ## D4324022  #dY:15.6%  
          33.5          0.2       0.0014       0.0002  # 2015,A.Hermanne+         ## D4324022  #dY:14.3%  
          35.3          0.9      0.00156      0.00023  # 2015,A.Hermanne+         ## D4324022  #dY:14.7%  
          37.7          0.8      0.00143      0.00021  # 2015,A.Hermanne+         ## D4324022  #dY:14.7%  
          51.4          0.4      0.00154      0.00023  # 2015,A.Hermanne+         ## D4324022  #dY:14.9%  
          54.8          0.4       0.0028       0.0004  # 2015,A.Hermanne+         ## D4324022  #dY:14.3%  
          56.4          0.3       0.0028       0.0004  # 2015,A.Hermanne+         ## D4324022  #dY:14.3%  
          57.1          0.5       0.0047       0.0006  # 2015,A.Hermanne+         ## D4343019  #dY:12.8%  
            58          0.3       0.0053       0.0007  # 2015,A.Hermanne+         ## D4324022  #dY:13.2%  
          58.6          0.4       0.0069       0.0008  # 2015,A.Hermanne+         ## D4343019  #dY:11.6%  
          59.6          0.3       0.0073       0.0009  # 2015,A.Hermanne+         ## D4324022  #dY:12.3%  
          60.1          0.4       0.0098       0.0012  # 2015,A.Hermanne+         ## D4343019  #dY:12.2%  
          61.1          0.3       0.0097       0.0012  # 2015,A.Hermanne+         ## D4324022  #dY:12.4%  
          61.5          0.3       0.0108       0.0013  # 2015,A.Hermanne+         ## D4343019  #dY:12.0%  
          62.6          0.2        0.014        0.002  # 2015,A.Hermanne+         ## D4324022  #dY:14.3%  
          62.9          0.2        0.014       0.0017  # 2015,A.Hermanne+         ## D4343019  #dY:12.1%  
          64.1          0.2        0.017        0.002  # 2015,A.Hermanne+         ## D4324022  #dY:11.8%  
          64.3          0.2       0.0157       0.0019  # 2015,A.Hermanne+         ## D4343019  #dY:12.1%  
//
#-------------------------------------------------------------------------------
