#ZVView-data-copy:   4-Feb-2026 07:59:50
#=======================================
#
#name:   29-CU-0(P,X)27-CO-56,CUM,SIG
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  4
#ldata:  95
#data...
#            X         +-dX            Y         +-dY  # Comments...
#          MeV          MeV        barns        barns  # Year,Author(s)           ## EXFOR-ID
          61.1            0      0.00625       0.0005  # 1992,S.J.Mills+          ## A0507013  #dY:8.0%   
        61.472            0      0.00512       0.0005  # 2004,M.S.Uddin+          ## E1894006  #dY:9.8%   
          62.8            0      0.00771      0.00062  # 1992,S.J.Mills+          ## A0507013  #dY:8.0%   
          64.5            0      0.00963      0.00077  # 1992,S.J.Mills+          ## A0507013  #dY:8.0%   
        65.194            0      0.00916       0.0008  # 2004,M.S.Uddin+          ## E1894006  #dY:8.7%   
          65.8            0      0.01119      0.00091  # 1992,S.J.Mills+          ## A0507013  #dY:8.1%   
          68.5            0       0.0127        0.001  # 1992,S.J.Mills+          ## A0507013  #dY:7.9%   
        68.788            0       0.0122       0.0011  # 2004,M.S.Uddin+          ## E1894006  #dY:9.0%   
          71.2            0       0.0134       0.0011  # 1992,S.J.Mills+          ## A0507013  #dY:8.2%   
          73.7            0       0.0138       0.0011  # 1992,S.J.Mills+          ## A0507013  #dY:8.0%   
          76.2            0       0.0135       0.0011  # 1992,S.J.Mills+          ## A0507013  #dY:8.1%   
          78.6            0       0.0126        0.001  # 1992,S.J.Mills+          ## A0507013  #dY:7.9%   
            80            0       0.0132      0.00066  # 1984,L.R.Greenwood+      ## C0537008  #dY:5.0%   
            81            0      0.01219      0.00098  # 1992,S.J.Mills+          ## A0507013  #dY:8.0%   
          83.3            0      0.01169      0.00094  # 1992,S.J.Mills+          ## A0507013  #dY:8.0%   
          85.6            0      0.01133      0.00091  # 1992,S.J.Mills+          ## A0507013  #dY:8.0%   
          87.9            0      0.01096      0.00088  # 1992,S.J.Mills+          ## A0507013  #dY:8.0%   
          90.1            0      0.01093      0.00088  # 1992,S.J.Mills+          ## A0507013  #dY:8.1%   
          92.2            0      0.01085      0.00087  # 1992,S.J.Mills+          ## A0507013  #dY:8.0%   
          94.3            0      0.01099      0.00089  # 1992,S.J.Mills+          ## A0507013  #dY:8.1%   
          96.4            0      0.01087      0.00087  # 1992,S.J.Mills+          ## A0507013  #dY:8.0%   
          99.7            0      0.01077      0.00089  # 1992,S.J.Mills+          ## A0507013  #dY:8.3%   
           100            0       0.0104      0.00052  # 1984,L.R.Greenwood+      ## C0537008  #dY:5.0%   
         105.4            0      0.01131      0.00093  # 1992,S.J.Mills+          ## A0507013  #dY:8.2%   
         112.2            0      0.01177      0.00096  # 1992,S.J.Mills+          ## A0507013  #dY:8.2%   
         118.7            0       0.0122        0.001  # 1992,S.J.Mills+          ## A0507013  #dY:8.2%   
         122.6            0       0.0121       0.0011  # 1992,S.J.Mills+          ## A0507013  #dY:9.1%   
         127.9            0       0.0127       0.0011  # 1992,S.J.Mills+          ## A0507013  #dY:8.7%   
           133            0       0.0128       0.0011  # 1992,S.J.Mills+          ## A0507013  #dY:8.6%   
         137.9            0       0.0128       0.0011  # 1992,S.J.Mills+          ## A0507013  #dY:8.6%   
         142.7            0       0.0131      0.00011  # 1992,S.J.Mills+          ## A0507013  #dY:0.8%   
         147.5            0       0.0129       0.0011  # 1992,S.J.Mills+          ## A0507013  #dY:8.5%   
           150            0        0.012       0.0006  # 1984,L.R.Greenwood+      ## C0537008  #dY:5.0%   
         153.1            0       0.0129       0.0011  # 1992,S.J.Mills+          ## A0507013  #dY:8.5%   
         158.7            0       0.0129       0.0011  # 1992,S.J.Mills+          ## A0507013  #dY:8.5%   
         164.1            0        0.013       0.0011  # 1992,S.J.Mills+          ## A0507013  #dY:8.5%   
         169.4            0        0.013       0.0011  # 1992,S.J.Mills+          ## A0507013  #dY:8.5%   
         177.2            0       0.0125        0.001  # 1992,S.J.Mills+          ## A0507013  #dY:8.0%   
         183.8            0       0.0127        0.001  # 1992,S.J.Mills+          ## A0507013  #dY:7.9%   
         190.2            0       0.0127        0.001  # 1992,S.J.Mills+          ## A0507013  #dY:7.9%   
         196.6            0      0.01229      0.00099  # 1992,S.J.Mills+          ## A0507013  #dY:8.1%   
           200            0       0.0116      0.00058  # 1984,L.R.Greenwood+      ## C0537008  #dY:5.0%   
           200            0       0.0124       0.0013  # 1978,C.J.Orth+           ## O0418053  #dY:10.5%  
         214.4            0       0.0102       0.0012  # 1997,M.Fassbender+       ## O0722005  #dY:11.8%  
           226          1.8       0.0111     0.000867  # 1996,Th.Schiekel+        ## O0284116  #dY:7.8%   
           250            0       0.0117     0.000585  # 1984,L.R.Greenwood+      ## C0537008  #dY:5.0%   
           250            0      0.01009      0.00137  # 2015,Y.Q.Ju+             ## S0207005  #dY:13.6%  
         254.1            0       0.0096       0.0011  # 1997,M.Fassbender+       ## O0722005  #dY:11.5%  
           271         1.28        0.012     0.000957  # 1996,Th.Schiekel+        ## O0284116  #dY:8.0%   
           271         1.28       0.0119     0.000997  # 1996,Th.Schiekel+        ## O0284116  #dY:8.4%   
           300            0       0.0114      0.00057  # 1984,L.R.Greenwood+      ## C0537008  #dY:5.0%   
           338         1.74       0.0113     0.000926  # 1996,Th.Schiekel+        ## O0284116  #dY:8.2%   
           338         1.74       0.0114     0.000886  # 1996,Th.Schiekel+        ## O0284116  #dY:7.8%   
           350            0       0.0111     0.000555  # 1984,L.R.Greenwood+      ## C0537008  #dY:5.0%   
           350            0       0.0116       0.0014  # 1978,C.J.Orth+           ## O0418053  #dY:12.1%  
           375         1.26       0.0114     0.000902  # 1996,Th.Schiekel+        ## O0284116  #dY:7.9%   
           375         1.26       0.0113     0.000934  # 1996,Th.Schiekel+        ## O0284116  #dY:8.3%   
           400            0       0.0102      0.00051  # 1984,L.R.Greenwood+      ## C0537008  #dY:5.0%   
           450            0      0.00967    0.0004835  # 1984,L.R.Greenwood+      ## C0537008  #dY:5.0%   
           590            0      0.01021      0.00074  # 1976,C.J.Orth+           ## T0131025  #dY:7.2%   
           660            0       0.0085      0.00065  # 1996,Yu.V.Aleksandrov+   ## A0580012  #dY:7.6%   
           800            0      0.00919      0.00029  # 2024,K.Sugihara+         ## E2784041  #dY:3.2%   
           800            0       0.0099      0.00073  # 1995,R.Michel+           ## O0277195  #dY:7.4%   
          1000            0       0.0079       0.0004  # 1990,Yu.V.Aleksandrov+   ## A0501085  #dY:5.1%   
          1200            0      0.00842      0.00065  # 1995,R.Michel+           ## O0277195  #dY:7.7%   
          1600            0      0.00749      0.00064  # 1995,R.Michel+           ## O0277195  #dY:8.5%   
          2600            0        0.007       0.0006  # 1995,R.Michel+           ## O0277195  #dY:8.6%   
          3000            0       0.0056      0.00019  # 2024,K.Sugihara+         ## E2784041  #dY:3.4%   
          3650            0      0.00497            0  # 1990,P.Kozma+            ## A0477078             
            82            8        0.017       0.0034  # 1972,H.R.Heydegger+      ## O0416008  #dY:20.0%  
           111           10        0.012       0.0024  # 1972,H.R.Heydegger+      ## O0416008  #dY:20.0%  
           187           13        0.009       0.0018  # 1972,H.R.Heydegger+      ## O0416008  #dY:20.0%  
           283           17        0.014       0.0028  # 1972,H.R.Heydegger+      ## O0416008  #dY:20.0%  
           416           21        0.011       0.0022  # 1972,H.R.Heydegger+      ## O0416008  #dY:20.0%  
//
#-------------------------------------------------------------------------------
