#ZVView-data-copy:  15-Feb-2026 23:10:08
#=======================================
#
#name:   29-CU-0(P,X)25-MN-56,CUM,SIG
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  4
#ldata:  67
#data...
#            X         +-dX            Y         +-dY  # Comments...
#          MeV          MeV        barns        barns  # Year,Author(s)           ## EXFOR-ID
          71.2            0     0.000795       7.5e-5  # 1992,S.J.Mills+          ## A0507020  #dY:9.4%   
         72.22        0.305     0.000927       4.3e-5  # 2021,M.B.Fox+            ## C2702033  #dY:4.6%   
          73.7            0     0.000939       8.6e-5  # 1992,S.J.Mills+          ## A0507020  #dY:9.2%   
          76.2            0     0.000882         8e-5  # 1992,S.J.Mills+          ## A0507020  #dY:9.1%   
          78.6            0     0.000948       8.3e-5  # 1992,S.J.Mills+          ## A0507020  #dY:8.8%   
         79.03        0.285     0.001106       5.4e-5  # 2021,M.B.Fox+            ## C2702033  #dY:4.9%   
            81            0     0.000964       8.4e-5  # 1992,S.J.Mills+          ## A0507020  #dY:8.7%   
          83.3            0      0.00103       8.8e-5  # 1992,S.J.Mills+          ## A0507020  #dY:8.5%   
          85.6            0     0.000991       8.5e-5  # 1992,S.J.Mills+          ## A0507020  #dY:8.6%   
          87.9            0     0.000997       8.6e-5  # 1992,S.J.Mills+          ## A0507020  #dY:8.6%   
          90.1            0     0.001017       8.6e-5  # 1992,S.J.Mills+          ## A0507020  #dY:8.5%   
         90.94         0.26     0.001186       5.7e-5  # 2021,M.B.Fox+            ## C2702033  #dY:4.8%   
          92.2            0     0.001005       8.6e-5  # 1992,S.J.Mills+          ## A0507020  #dY:8.6%   
          94.3            0     0.001054       8.9e-5  # 1992,S.J.Mills+          ## A0507020  #dY:8.4%   
          96.4            0     0.001119       9.8e-5  # 1992,S.J.Mills+          ## A0507020  #dY:8.8%   
          99.7            0      0.00126      0.00013  # 1992,S.J.Mills+          ## A0507020  #dY:10.3%  
        104.49         0.37       0.0014       0.0001  # 2021,M.B.Fox+            ## C2702033  #dY:7.1%   
         105.4            0      0.00142      0.00014  # 1992,S.J.Mills+          ## A0507020  #dY:9.9%   
         112.2            0      0.00143      0.00014  # 1992,S.J.Mills+          ## A0507020  #dY:9.8%   
         118.7            0      0.00156      0.00015  # 1992,S.J.Mills+          ## A0507020  #dY:9.6%   
        120.02        0.335      0.00185      0.00011  # 2021,M.B.Fox+            ## C2702033  #dY:5.9%   
         122.6            0      0.00177      0.00016  # 1992,S.J.Mills+          ## A0507020  #dY:9.0%   
         127.9            0      0.00175      0.00016  # 1992,S.J.Mills+          ## A0507020  #dY:9.1%   
           133            0      0.00182      0.00016  # 1992,S.J.Mills+          ## A0507020  #dY:8.8%   
        134.08         0.31      0.00207      0.00013  # 2021,M.B.Fox+            ## C2702033  #dY:6.3%   
         137.9            0      0.00196      0.00017  # 1992,S.J.Mills+          ## A0507020  #dY:8.7%   
         142.7            0      0.00197      0.00017  # 1992,S.J.Mills+          ## A0507020  #dY:8.6%   
         147.5            0      0.00193      0.00017  # 1992,S.J.Mills+          ## A0507020  #dY:8.8%   
        148.86         0.29      0.00218      0.00013  # 2021,M.B.Fox+            ## C2702033  #dY:6.0%   
         153.1            0      0.00209      0.00018  # 1992,S.J.Mills+          ## A0507020  #dY:8.6%   
         158.7            0      0.00214      0.00018  # 1992,S.J.Mills+          ## A0507020  #dY:8.4%   
        163.49         0.27      0.00246      0.00014  # 2021,M.B.Fox+            ## C2702033  #dY:5.7%   
         164.1            0       0.0022      0.00019  # 1992,S.J.Mills+          ## A0507020  #dY:8.6%   
         169.4            0      0.00227      0.00019  # 1992,S.J.Mills+          ## A0507020  #dY:8.4%   
         177.2            0      0.00221      0.00018  # 1992,S.J.Mills+          ## A0507020  #dY:8.1%   
        177.28         0.26      0.00254      0.00015  # 2021,M.B.Fox+            ## C2702033  #dY:5.9%   
         183.8            0      0.00236      0.00019  # 1992,S.J.Mills+          ## A0507020  #dY:8.1%   
         190.2            0      0.00238       0.0002  # 1992,S.J.Mills+          ## A0507020  #dY:8.4%   
        192.54        0.245      0.00252      0.00015  # 2021,M.B.Fox+            ## C2702033  #dY:6.0%   
         196.6            0      0.00235      0.00019  # 1992,S.J.Mills+          ## A0507020  #dY:8.1%   
//
#-------------------------------------------------------------------------------
