#ZVView-data-copy:  15-Feb-2026 23:13:42
#=======================================
#
#name:   29-CU-0(P,X)25-MN-54,,SIG
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  4
#ldata:  273
#data...
#            X         +-dX            Y         +-dY  # Comments...
#          MeV          MeV        barns        barns  # Year,Author(s)           ## EXFOR-ID
            50            0      0.00161      8.05e-5  # 1984,L.R.Greenwood+      ## C0537010  #dY:5.0%   
          50.1            0      0.00134      0.00011  # 1992,S.J.Mills+          ## A0507019  #dY:8.2%   
          50.3          1.2     0.000966      7.59e-5  # 1997,R.Michel+           ## O0276128  #dY:7.9%   
          50.4        0.818      0.00143      7.51e-5  # 1997,R.Michel+           ## O0276128  #dY:5.3%   
          50.9        0.818      0.00157      8.27e-5  # 1997,R.Michel+           ## O0276128  #dY:5.3%   
            51         1.82      0.00228     0.000237  # 1997,R.Michel+           ## O0276128  #dY:10.4%  
          51.2        0.823      0.00181      9.36e-5  # 1997,R.Michel+           ## O0276128  #dY:5.2%   
          51.2         1.19      0.00145     0.000114  # 1997,R.Michel+           ## O0276128  #dY:7.9%   
         51.22          0.4     0.001848      0.00074  # 2021,M.B.Fox+            ## C2702031  #dY:40.0%  
          51.3         1.18      0.00149     0.000112  # 1997,R.Michel+           ## O0276128  #dY:7.5%   
            52            0      0.00213      0.00018  # 1992,S.J.Mills+          ## A0507019  #dY:8.5%   
            52        0.801      0.00204     0.000105  # 1997,R.Michel+           ## O0276128  #dY:5.1%   
          52.1          1.2      0.00168       9.1e-5  # 2018,A.S.Voyles+         ## C2327006  #dY:5.4%   
          52.2         0.07      0.00231      0.00013  # 2021,M.B.Fox+            ## C2702031  #dY:5.6%   
          52.2        0.788      0.00209     0.000108  # 1997,R.Michel+           ## O0276128  #dY:5.2%   
          52.4         0.34      0.00225            0  # 1982,A.Gruetter          ## D0505020             
          52.4         0.34      0.00221            0  # 1982,A.Gruetter          ## D0505020             
          52.4         1.18      0.00164     0.000137  # 1997,R.Michel+           ## O0276128  #dY:8.4%   
          52.5        0.792      0.00198     0.000102  # 1997,R.Michel+           ## O0276128  #dY:5.2%   
          52.6        0.797      0.00225     0.000117  # 1997,R.Michel+           ## O0276128  #dY:5.2%   
         53.04        0.305      0.00209      0.00013  # 2021,A.S.Voyles+         ## C2921021  #dY:6.2%   
         53.24        0.385      0.00265      0.00011  # 2021,M.B.Fox+            ## C2702031  #dY:4.2%   
          53.4        0.801      0.00273      0.00014  # 1997,R.Michel+           ## O0276128  #dY:5.1%   
          53.4         1.18      0.00223     0.000173  # 1997,R.Michel+           ## O0276128  #dY:7.8%   
          53.5        0.789      0.00269     0.000139  # 1997,R.Michel+           ## O0276128  #dY:5.2%   
          53.9            0      0.00275      0.00022  # 1992,S.J.Mills+          ## A0507019  #dY:8.0%   
          54.3        0.778      0.00292     0.000152  # 1997,R.Michel+           ## O0276128  #dY:5.2%   
          54.5         1.17      0.00253     0.000187  # 1997,R.Michel+           ## O0276128  #dY:7.4%   
            55        0.778      0.00326     0.000169  # 1997,R.Michel+           ## O0276128  #dY:5.2%   
          55.2         0.65      0.00358      0.00014  # 2021,M.B.Fox+            ## C2702031  #dY:3.9%   
         55.21        0.375      0.00341      0.00015  # 2021,M.B.Fox+            ## C2702031  #dY:4.4%   
          55.3         0.76       0.0034     0.000176  # 1997,R.Michel+           ## O0276128  #dY:5.2%   
          55.5         0.34      0.00335            0  # 1982,A.Gruetter          ## D0505020             
          55.5         0.34      0.00327            0  # 1982,A.Gruetter          ## D0505020             
          55.5        0.781      0.00353     0.000181  # 1997,R.Michel+           ## O0276128  #dY:5.1%   
          55.7         1.15      0.00315     0.000234  # 1997,R.Michel+           ## O0276128  #dY:7.4%   
          55.8            0      0.00349      0.00028  # 1992,S.J.Mills+          ## A0507019  #dY:8.0%   
            56        0.758      0.00334     0.000171  # 1997,R.Michel+           ## O0276128  #dY:5.1%   
          56.4        0.756      0.00372     0.000192  # 1997,R.Michel+           ## O0276128  #dY:5.2%   
          56.5        0.764      0.00377     0.000193  # 1997,R.Michel+           ## O0276128  #dY:5.1%   
         56.74         1.13      0.00417      0.00038  # 2016,E.Garrido+          ## O2315025  #dY:9.1%   
            57        0.741      0.00399     0.000209  # 1997,R.Michel+           ## O0276128  #dY:5.2%   
          57.1         1.15      0.00348     0.000271  # 1997,R.Michel+           ## O0276128  #dY:7.8%   
         57.11        0.365       0.0041       0.0002  # 2021,M.B.Fox+            ## C2702031  #dY:4.9%   
         57.12         1.09      0.00453       0.0005  # 2016,E.Garrido+          ## O2315025  #dY:11.0%  
          57.3        0.737       0.0039     0.000205  # 1997,R.Michel+           ## O0276128  #dY:5.3%   
          57.4         1.15      0.00377     0.000283  # 1997,R.Michel+           ## O0276128  #dY:7.5%   
          57.5        0.756      0.00415     0.000214  # 1997,R.Michel+           ## O0276128  #dY:5.2%   
         57.55         1.07      0.00437      0.00067  # 2016,E.Garrido+          ## O2315025  #dY:15.3%  
          57.6            0      0.00395      0.00032  # 1992,S.J.Mills+          ## A0507019  #dY:8.1%   
          57.6          1.4      0.00419     0.000425  # 1997,R.Michel+           ## O0276128  #dY:10.1%  
          57.8         1.14      0.00388     0.000293  # 1997,R.Michel+           ## O0276128  #dY:7.6%   
            58        0.741      0.00415     0.000215  # 1997,R.Michel+           ## O0276128  #dY:5.2%   
          58.4        0.727      0.00433     0.000228  # 1997,R.Michel+           ## O0276128  #dY:5.3%   
          58.5         0.34      0.00384            0  # 1982,A.Gruetter          ## D0505020             
          58.6          1.4      0.00492      0.00053  # 2016,S.A.Graves+         ## C2243011  #dY:10.8%  
          58.7        0.723       0.0044     0.000231  # 1997,R.Michel+           ## O0276128  #dY:5.2%   
          58.8        0.724      0.00429     0.000219  # 1997,R.Michel+           ## O0276128  #dY:5.1%   
          59.4            0      0.00425      0.00034  # 1992,S.J.Mills+          ## A0507019  #dY:8.0%   
          59.5        0.723      0.00448     0.000232  # 1997,R.Michel+           ## O0276128  #dY:5.2%   
          59.5        0.727      0.00456     0.000233  # 1997,R.Michel+           ## O0276128  #dY:5.1%   
         59.73        0.355       0.0047      0.00027  # 2021,M.B.Fox+            ## C2702031  #dY:5.7%   
          59.8         1.13      0.00423     0.000307  # 1997,R.Michel+           ## O0276128  #dY:7.3%   
          60.6        0.709       0.0045      0.00023  # 1997,R.Michel+           ## O0276128  #dY:5.1%   
          60.6         1.12      0.00432     0.000343  # 1997,R.Michel+           ## O0276128  #dY:7.9%   
          60.7         0.34      0.00425            0  # 1982,A.Gruetter          ## D0505020             
          60.9        0.699      0.00459     0.000241  # 1997,R.Michel+           ## O0276128  #dY:5.3%   
          60.9        0.712      0.00463     0.000236  # 1997,R.Michel+           ## O0276128  #dY:5.1%   
          61.1            0      0.00436      0.00035  # 1992,S.J.Mills+          ## A0507019  #dY:8.0%   
         61.58         0.98      0.00484      0.00026  # 2018,A.S.Voyles+         ## C2327006  #dY:5.4%   
          61.7        0.709      0.00473     0.000243  # 1997,R.Michel+           ## O0276128  #dY:5.1%   
          61.7         1.11      0.00439     0.000328  # 1997,R.Michel+           ## O0276128  #dY:7.5%   
          62.2         1.11      0.00458     0.000342  # 1997,R.Michel+           ## O0276128  #dY:7.5%   
          62.3        0.692      0.00474     0.000241  # 1997,R.Michel+           ## O0276128  #dY:5.1%   
          62.3        0.686      0.00465     0.000244  # 1997,R.Michel+           ## O0276128  #dY:5.2%   
          62.4         1.11      0.00467     0.000352  # 1997,R.Michel+           ## O0276128  #dY:7.5%   
          62.6        0.692      0.00468     0.000242  # 1997,R.Michel+           ## O0276128  #dY:5.2%   
         62.73         0.34      0.00495      0.00033  # 2021,M.B.Fox+            ## C2702031  #dY:6.7%   
          62.8            0      0.00448      0.00036  # 1992,S.J.Mills+          ## A0507019  #dY:8.0%   
            63            0     0.004032     0.000132  # 2003,H.Yashima+          ## E1829048  #dY:3.3%   
          63.1        0.673      0.00464     0.000237  # 1997,R.Michel+           ## O0276128  #dY:5.1%   
          63.3        0.673      0.00465     0.000237  # 1997,R.Michel+           ## O0276128  #dY:5.1%   
         63.49         0.92      0.00482      0.00038  # 2016,E.Garrido+          ## O2315025  #dY:7.9%   
          63.6        0.681      0.00468     0.000238  # 1997,R.Michel+           ## O0276128  #dY:5.1%   
          63.6        0.684      0.00468      0.00024  # 1997,R.Michel+           ## O0276128  #dY:5.1%   
          63.7          1.1      0.00448     0.000343  # 1997,R.Michel+           ## O0276128  #dY:7.7%   
          63.8          1.1      0.00462     0.000334  # 1997,R.Michel+           ## O0276128  #dY:7.2%   
         63.86         0.86      0.00453      0.00034  # 2016,E.Garrido+          ## O2315025  #dY:7.5%   
            64        0.673      0.00462     0.000238  # 1997,R.Michel+           ## O0276128  #dY:5.2%   
          64.2         1.09       0.0045     0.000323  # 1997,R.Michel+           ## O0276128  #dY:7.2%   
          64.5            0       0.0044      0.00035  # 1992,S.J.Mills+          ## A0507019  #dY:8.0%   
          64.9        0.663      0.00458     0.000232  # 1997,R.Michel+           ## O0276128  #dY:5.1%   
          65.1         0.34      0.00395            0  # 1982,A.Gruetter          ## D0505020             
          65.1         0.34      0.00407            0  # 1982,A.Gruetter          ## D0505020             
          65.2         1.09      0.00442     0.000321  # 1997,R.Michel+           ## O0276128  #dY:7.3%   
          65.5        0.648      0.00444      0.00023  # 1997,R.Michel+           ## O0276128  #dY:5.2%   
          65.5        0.659      0.00448     0.000231  # 1997,R.Michel+           ## O0276128  #dY:5.2%   
          65.6         1.08      0.00436     0.000319  # 1997,R.Michel+           ## O0276128  #dY:7.3%   
          65.8            0      0.00435      0.00035  # 1992,S.J.Mills+          ## A0507019  #dY:8.0%   
          65.8         0.64      0.00438     0.000224  # 1997,R.Michel+           ## O0276128  #dY:5.1%   
            66        0.641      0.00441     0.000225  # 1997,R.Michel+           ## O0276128  #dY:5.1%   
            66         1.08      0.00452     0.000329  # 1997,R.Michel+           ## O0276128  #dY:7.3%   
          66.2        0.641      0.00438     0.000222  # 1997,R.Michel+           ## O0276128  #dY:5.1%   
         66.81        0.325       0.0047      0.00017  # 2021,M.B.Fox+            ## C2702031  #dY:3.6%   
          66.9        0.632      0.00429     0.000223  # 1997,R.Michel+           ## O0276128  #dY:5.2%   
          67.4        0.629      0.00424     0.000218  # 1997,R.Michel+           ## O0276128  #dY:5.1%   
          67.4         1.07       0.0042     0.000301  # 1997,R.Michel+           ## O0276128  #dY:7.2%   
          67.4         1.07       0.0041     0.000295  # 1997,R.Michel+           ## O0276128  #dY:7.2%   
          67.5        0.622      0.00422     0.000215  # 1997,R.Michel+           ## O0276128  #dY:5.1%   
          67.6         0.34      0.00366            0  # 1982,A.Gruetter          ## D0505020             
          67.7         1.07       0.0042     0.000309  # 1997,R.Michel+           ## O0276128  #dY:7.4%   
          68.2         1.06      0.00411     0.000297  # 1997,R.Michel+           ## O0276128  #dY:7.2%   
          68.3         0.61      0.00405      0.00021  # 1997,R.Michel+           ## O0276128  #dY:5.2%   
          68.5            0      0.00398      0.00032  # 1992,S.J.Mills+          ## A0507019  #dY:8.0%   
          68.5        0.601        0.004     0.000204  # 1997,R.Michel+           ## O0276128  #dY:5.1%   
          68.5        0.602        0.004     0.000205  # 1997,R.Michel+           ## O0276128  #dY:5.1%   
          68.8        0.604      0.00399     0.000203  # 1997,R.Michel+           ## O0276128  #dY:5.1%   
          69.1          1.1      0.00476      0.00052  # 2016,S.A.Graves+         ## C2243011  #dY:10.9%  
          69.2        0.597      0.00403     0.000208  # 1997,R.Michel+           ## O0276128  #dY:5.2%   
          69.2         1.05      0.00387     0.000284  # 1997,R.Michel+           ## O0276128  #dY:7.3%   
          69.4         1.05      0.00394     0.000278  # 1997,R.Michel+           ## O0276128  #dY:7.1%   
          69.6        0.588      0.00389     0.000201  # 1997,R.Michel+           ## O0276128  #dY:5.2%   
          69.7         0.34      0.00372            0  # 1982,A.Gruetter          ## D0505020             
          69.7         0.34       0.0034            0  # 1982,A.Gruetter          ## D0505020             
         69.73         0.59      0.00392      0.00036  # 2016,E.Garrido+          ## O2315025  #dY:9.2%   
          69.8         0.34      0.00344            0  # 1982,A.Gruetter          ## D0505020             
         69.99         0.55      0.00358      0.00056  # 2016,E.Garrido+          ## O2315025  #dY:15.6%  
            70        0.582      0.00387     0.000196  # 1997,R.Michel+           ## O0276128  #dY:5.1%   
         70.08         0.54      0.00389      0.00041  # 2016,E.Garrido+          ## O2315025  #dY:10.5%  
         70.17         0.85      0.00414      0.00022  # 2018,A.S.Voyles+         ## C2327006  #dY:5.3%   
          71.2            0      0.00359      0.00029  # 1992,S.J.Mills+          ## A0507019  #dY:8.1%   
          71.4         0.55      0.00363      0.00019  # 1997,R.Michel+           ## O0276128  #dY:5.2%   
          71.4        0.549      0.00359      0.00019  # 1997,R.Michel+           ## O0276128  #dY:5.3%   
          71.4         0.55       0.0037     0.000191  # 1997,R.Michel+           ## O0276128  #dY:5.2%   
          71.4        0.547      0.00365     0.000187  # 1997,R.Michel+           ## O0276128  #dY:5.1%   
          71.4         1.02      0.00363     0.000279  # 1997,R.Michel+           ## O0276128  #dY:7.7%   
          71.4         1.03      0.00353     0.000262  # 1997,R.Michel+           ## O0276128  #dY:7.4%   
          71.4         1.03      0.00375      0.00027  # 1997,R.Michel+           ## O0276128  #dY:7.2%   
          71.4         1.03      0.00366     0.000264  # 1997,R.Michel+           ## O0276128  #dY:7.2%   
          71.5        0.547      0.00367     0.000188  # 1997,R.Michel+           ## O0276128  #dY:5.1%   
          71.5        0.548       0.0036     0.000194  # 1997,R.Michel+           ## O0276128  #dY:5.4%   
         72.22        0.305      0.00386      0.00017  # 2021,M.B.Fox+            ## C2702031  #dY:4.4%   
          73.7            0      0.00332      0.00027  # 1992,S.J.Mills+          ## A0507019  #dY:8.1%   
            74         1.04      0.00339     0.000345  # 1997,R.Michel+           ## O0276128  #dY:10.2%  
            76            0     0.003497     0.000115  # 2003,H.Yashima+          ## E1829048  #dY:3.3%   
          76.2            0      0.00342      0.00028  # 1992,S.J.Mills+          ## A0507019  #dY:8.2%   
          78.6            0      0.00367       0.0003  # 1992,S.J.Mills+          ## A0507019  #dY:8.2%   
          78.6          0.9      0.00393      0.00037  # 2016,S.A.Graves+         ## C2243011  #dY:9.4%   
         79.03        0.285      0.00387      0.00015  # 2021,M.B.Fox+            ## C2702031  #dY:3.9%   
         79.95         0.64      0.00377      0.00021  # 2018,A.S.Voyles+         ## C2327006  #dY:5.6%   
            80            0      0.00362     0.000181  # 1984,L.R.Greenwood+      ## C0537010  #dY:5.0%   
            81            0      0.00404      0.00033  # 1992,S.J.Mills+          ## A0507019  #dY:8.2%   
          83.3            0      0.00432      0.00035  # 1992,S.J.Mills+          ## A0507019  #dY:8.1%   
          85.3         1.08      0.00535     0.000555  # 1997,R.Michel+           ## O0276128  #dY:10.4%  
          85.6            0       0.0048      0.00039  # 1992,S.J.Mills+          ## A0507019  #dY:8.1%   
          87.9            0      0.00549      0.00044  # 1992,S.J.Mills+          ## A0507019  #dY:8.0%   
            88            0     0.005223     0.000171  # 2003,H.Yashima+          ## E1829048  #dY:3.3%   
          88.1        0.791       0.0058     0.000588  # 1997,R.Michel+           ## O0276128  #dY:10.1%  
          89.4          0.6      0.00636       0.0004  # 2016,S.A.Graves+         ## C2243011  #dY:6.3%   
         89.74         0.43      0.00587      0.00037  # 2018,A.S.Voyles+         ## C2327006  #dY:6.3%   
          90.1            0      0.00615      0.00049  # 1992,S.J.Mills+          ## A0507019  #dY:8.0%   
         90.94         0.26      0.00663      0.00023  # 2021,M.B.Fox+            ## C2702031  #dY:3.5%   
          92.2            0      0.00696      0.00056  # 1992,S.J.Mills+          ## A0507019  #dY:8.0%   
          94.3            0      0.00746       0.0006  # 1992,S.J.Mills+          ## A0507019  #dY:8.0%   
          96.4            0      0.00822      0.00066  # 1992,S.J.Mills+          ## A0507019  #dY:8.0%   
          99.7            0      0.00889      0.00072  # 1992,S.J.Mills+          ## A0507019  #dY:8.1%   
          99.9          1.5       0.0116       0.0008  # 1997,R.Michel+           ## O0276128  #dY:6.9%   
           100            0       0.0084      0.00042  # 1984,L.R.Greenwood+      ## C0537010  #dY:5.0%   
           100            0     0.010925     0.000468  # 2003,H.Yashima+          ## E1829048  #dY:4.3%   
           101         1.69      0.00949     0.000822  # 1997,R.Michel+           ## O0276128  #dY:8.7%   
        104.49         0.37       0.0073      0.00027  # 2021,M.B.Fox+            ## C2702031  #dY:3.7%   
         105.4            0      0.01046      0.00084  # 1992,S.J.Mills+          ## A0507019  #dY:8.0%   
           111          1.4         0.01       0.0008  # 1997,R.Michel+           ## O0276128  #dY:8.0%   
           111         1.61       0.0116     0.000995  # 1997,R.Michel+           ## O0276128  #dY:8.6%   
         112.2            0      0.01141      0.00091  # 1992,S.J.Mills+          ## A0507019  #dY:8.0%   
         118.7            0       0.0119      0.00095  # 1992,S.J.Mills+          ## A0507019  #dY:8.0%   
        120.02        0.335      0.01105      0.00032  # 2021,M.B.Fox+            ## C2702031  #dY:2.9%   
           121          1.3       0.0124       0.0009  # 1997,R.Michel+           ## O0276128  #dY:7.3%   
           121         1.53       0.0126      0.00109  # 1997,R.Michel+           ## O0276128  #dY:8.7%   
         122.6            0        0.012       0.0011  # 1992,S.J.Mills+          ## A0507019  #dY:9.2%   
         127.9            0       0.0124       0.0011  # 1992,S.J.Mills+          ## A0507019  #dY:8.9%   
           131          1.3       0.0136        0.001  # 1997,R.Michel+           ## O0276128  #dY:7.4%   
           131         1.43       0.0136      0.00116  # 1997,R.Michel+           ## O0276128  #dY:8.5%   
           133            0       0.0127       0.0011  # 1992,S.J.Mills+          ## A0507019  #dY:8.7%   
        134.08         0.31      0.01248      0.00031  # 2021,M.B.Fox+            ## C2702031  #dY:2.5%   
         137.9            0       0.0132       0.0011  # 1992,S.J.Mills+          ## A0507019  #dY:8.3%   
           139            0     0.014819     0.000634  # 2003,H.Yashima+          ## E1829048  #dY:4.3%   
           140          1.2       0.0144        0.001  # 1997,R.Michel+           ## O0276128  #dY:6.9%   
           140         1.34       0.0144      0.00124  # 1997,R.Michel+           ## O0276128  #dY:8.6%   
         142.7            0       0.0138       0.0012  # 1992,S.J.Mills+          ## A0507019  #dY:8.7%   
         147.5            0       0.0139       0.0012  # 1992,S.J.Mills+          ## A0507019  #dY:8.6%   
           148          1.1       0.0149       0.0011  # 1997,R.Michel+           ## O0276128  #dY:7.4%   
        148.86         0.29       0.0134      0.00012  # 2021,M.B.Fox+            ## C2702031  #dY:0.9%   
           149         1.25        0.015       0.0013  # 1997,R.Michel+           ## O0276128  #dY:8.7%   
           150            0       0.0134      0.00067  # 1984,L.R.Greenwood+      ## C0537010  #dY:5.0%   
         153.1            0       0.0143       0.0012  # 1992,S.J.Mills+          ## A0507019  #dY:8.4%   
           158          1.1       0.0153       0.0011  # 1997,R.Michel+           ## O0276128  #dY:7.2%   
           158         1.14       0.0156      0.00136  # 1997,R.Michel+           ## O0276128  #dY:8.7%   
         158.7            0        0.015       0.0012  # 1992,S.J.Mills+          ## A0507019  #dY:8.0%   
        163.49         0.27      0.01488      0.00038  # 2021,M.B.Fox+            ## C2702031  #dY:2.6%   
         164.1            0       0.0156       0.0013  # 1992,S.J.Mills+          ## A0507019  #dY:8.3%   
         169.4            0       0.0155       0.0013  # 1992,S.J.Mills+          ## A0507019  #dY:8.4%   
           173            0     0.016136     0.000691  # 2003,H.Yashima+          ## E1829048  #dY:4.3%   
         177.2            0       0.0157       0.0013  # 1992,S.J.Mills+          ## A0507019  #dY:8.3%   
        177.28         0.26      0.01572      0.00048  # 2021,M.B.Fox+            ## C2702031  #dY:3.1%   
         183.8            0       0.0163       0.0013  # 1992,S.J.Mills+          ## A0507019  #dY:8.0%   
         190.2            0       0.0168       0.0013  # 1992,S.J.Mills+          ## A0507019  #dY:7.7%   
        192.54        0.245      0.01626      0.00059  # 2021,M.B.Fox+            ## C2702031  #dY:3.6%   
         196.6            0       0.0163       0.0013  # 1992,S.J.Mills+          ## A0507019  #dY:8.0%   
           200            0       0.0157     0.000785  # 1984,L.R.Greenwood+      ## C0537010  #dY:5.0%   
           202            0     0.017937     0.000768  # 2003,H.Yashima+          ## E1829048  #dY:4.3%   
           250            0        0.018       0.0009  # 1984,L.R.Greenwood+      ## C0537010  #dY:5.0%   
           300            0       0.0191     0.000955  # 1984,L.R.Greenwood+      ## C0537010  #dY:5.0%   
           350            0       0.0199     0.000995  # 1984,L.R.Greenwood+      ## C0537010  #dY:5.0%   
           400            0       0.0202      0.00101  # 1984,L.R.Greenwood+      ## C0537010  #dY:5.0%   
           450            0       0.0196      0.00098  # 1984,L.R.Greenwood+      ## C0537010  #dY:5.0%   
          1200        0.986        0.021     0.000254  # 1997,R.Michel+           ## O0276128  #dY:1.2%   
          1590            1       0.0182     0.000205  # 1997,R.Michel+           ## O0276128  #dY:1.1%   
//
#-------------------------------------------------------------------------------
