#ZVView-data-copy:   4-Feb-2026 08:15:09
#=======================================
#
#name:   28-NI-0(P,X)28-NI-57,CUM,SIG
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  4
#ldata:  238
#data...
#            X         +-dX            Y         +-dY  # Comments...
#          MeV          MeV        barns        barns  # Year,Author(s)           ## EXFOR-ID
          15.9          0.2       0.0246       0.0017  # 2016,Md.S.Uddin+         ## D0802010  #dY:6.9%   
          15.9          0.2       0.0094       0.0011  # 2001,F.Szelecsenyi+      ## D4083004  #dY:11.7%  
            16          0.5       0.0158       0.0016  # 1991,F.Tarkanyi+         ## D4080002  #dY:10.1%  
         16.01          0.3       0.0188       0.0019  # 1991,F.Tarkanyi+         ## D4080002  #dY:10.1%  
         16.09            0       0.0191            0  # 1990,M.Furukawa+         ## E1864004             
          16.1          0.7        0.035        0.004  # 2011,A.A.Alharbi+        ## D0673003  #dY:11.4%  
          16.1          0.2       0.0254       0.0027  # 1991,F.Tarkanyi+         ## D4080002  #dY:10.6%  
          16.2          0.5       0.0201       0.0022  # 1991,F.Tarkanyi+         ## D4080002  #dY:10.9%  
          16.4          0.2       0.0299       0.0032  # 1991,F.Tarkanyi+         ## D4080002  #dY:10.7%  
          16.5          0.1       0.0156       0.0018  # 2001,F.Szelecsenyi+      ## D4083004  #dY:11.5%  
         16.62          0.4       0.0231      0.00087  # 2020,D.Adel+             ## D4410008  #dY:3.8%   
          16.7          0.2       0.0387       0.0041  # 1991,F.Tarkanyi+         ## D4080002  #dY:10.6%  
          16.8          0.4       0.0386       0.0039  # 1991,F.Tarkanyi+         ## D4080002  #dY:10.1%  
         16.84         0.38      0.03914      0.00441  # 2002,S.Takacs+           ## D4106003  #dY:11.3%  
          16.9          0.3        0.038       0.0042  # 1991,F.Tarkanyi+         ## D4080002  #dY:11.1%  
         16.91          0.2       0.0439       0.0044  # 1991,F.Tarkanyi+         ## D4080002  #dY:10.0%  
            17          0.1       0.0234       0.0027  # 2001,F.Szelecsenyi+      ## D4083004  #dY:11.5%  
          17.1          0.4       0.0442       0.0049  # 1991,F.Tarkanyi+         ## D4080002  #dY:11.1%  
         17.14         0.59      0.05167      0.00582  # 2002,S.Takacs+           ## D4106003  #dY:11.3%  
          17.2          0.2       0.0532       0.0054  # 1991,F.Tarkanyi+         ## D4080002  #dY:10.2%  
          17.3          0.4       0.0492       0.0051  # 1991,F.Tarkanyi+         ## D4080002  #dY:10.4%  
         17.33          1.2      0.02807      0.00212  # 2016,E.Garrido+          ## O2315015  #dY:7.6%   
          17.4          0.7        0.067        0.008  # 2011,A.A.Alharbi+        ## D0673003  #dY:11.9%  
          17.5          0.3       0.0541       0.0058  # 1991,F.Tarkanyi+         ## D4080002  #dY:10.7%  
         17.51          0.2       0.0602       0.0061  # 1991,F.Tarkanyi+         ## D4080002  #dY:10.1%  
          17.6          0.1       0.0306       0.0035  # 2001,F.Szelecsenyi+      ## D4083004  #dY:11.4%  
         17.62         1.17      0.04563      0.00627  # 2016,E.Garrido+          ## O2315015  #dY:13.7%  
          17.8          0.2       0.0664       0.0064  # 1991,F.Tarkanyi+         ## D4080002  #dY:9.6%   
         17.89         0.36      0.06768      0.00762  # 2002,S.Takacs+           ## D4106003  #dY:11.3%  
          17.9          0.4       0.0683       0.0071  # 1991,F.Tarkanyi+         ## D4080002  #dY:10.4%  
          18.2          0.4       0.0812       0.0095  # 1991,F.Tarkanyi+         ## D4080002  #dY:11.7%  
         18.21          0.3       0.0783       0.0084  # 1991,F.Tarkanyi+         ## D4080002  #dY:10.7%  
          18.4          0.4       0.0792       0.0081  # 1991,F.Tarkanyi+         ## D4080002  #dY:10.2%  
         18.41         0.57      0.08745      0.00984  # 2002,S.Takacs+           ## D4106003  #dY:11.3%  
          18.5          0.3       0.0757       0.0082  # 1991,F.Tarkanyi+         ## D4080002  #dY:10.8%  
          18.6          0.7          0.1        0.012  # 2011,A.A.Alharbi+        ## D0673003  #dY:12.0%  
          18.9         0.35      0.09457      0.01063  # 2002,S.Takacs+           ## D4106003  #dY:11.2%  
         18.95            0      0.08567            0  # 1990,M.Furukawa+         ## E1864004             
            19          0.4       0.0963         0.01  # 1991,F.Tarkanyi+         ## D4080002  #dY:10.4%  
          19.1          0.4       0.0878       0.0088  # 1991,F.Tarkanyi+         ## D4080002  #dY:10.0%  
          19.3          0.4        0.108        0.013  # 1991,F.Tarkanyi+         ## D4080002  #dY:12.0%  
         19.31          0.2        0.101        0.012  # 1991,F.Tarkanyi+         ## D4080002  #dY:11.9%  
         19.44            0      0.09583            0  # 1990,M.Furukawa+         ## E1864004             
          19.5          0.4        0.109        0.012  # 1991,F.Tarkanyi+         ## D4080002  #dY:11.0%  
          19.6          0.2          0.1        0.011  # 1991,F.Tarkanyi+         ## D4080002  #dY:11.0%  
         19.61         0.54      0.10951      0.01233  # 2002,S.Takacs+           ## D4106003  #dY:11.3%  
         19.63         1.08      0.09508      0.01252  # 2016,E.Garrido+          ## O2315015  #dY:13.2%  
          19.8          0.6        0.112        0.014  # 2011,A.A.Alharbi+        ## D0673003  #dY:12.5%  
         19.86         0.33      0.11543      0.01298  # 2002,S.Takacs+           ## D4106003  #dY:11.2%  
            20          0.4        0.114        0.012  # 1991,F.Tarkanyi+         ## D4080002  #dY:10.5%  
         20.01          0.4         0.12        0.013  # 1991,F.Tarkanyi+         ## D4080002  #dY:10.8%  
          20.3          0.3        0.118        0.012  # 1991,F.Tarkanyi+         ## D4080002  #dY:10.2%  
          20.4          0.2        0.117        0.012  # 1991,F.Tarkanyi+         ## D4080002  #dY:10.3%  
          20.5          0.3        0.116        0.012  # 1991,F.Tarkanyi+         ## D4080002  #dY:10.3%  
          20.6          0.2        0.124        0.012  # 1991,F.Tarkanyi+         ## D4080002  #dY:9.7%   
         20.77         0.51      0.13344        0.015  # 2002,S.Takacs+           ## D4106003  #dY:11.2%  
          20.8         0.32      0.13145      0.01477  # 2002,S.Takacs+           ## D4106003  #dY:11.2%  
          20.9          0.6        0.124        0.015  # 2011,A.A.Alharbi+        ## D0673003  #dY:12.1%  
          20.9          0.3        0.129        0.013  # 1991,F.Tarkanyi+         ## D4080002  #dY:10.1%  
            21          0.4        0.129        0.014  # 1991,F.Tarkanyi+         ## D4080002  #dY:10.9%  
          21.2          0.3        0.132        0.014  # 1991,F.Tarkanyi+         ## D4080002  #dY:10.6%  
          21.4          0.3         0.13        0.014  # 1991,F.Tarkanyi+         ## D4080002  #dY:10.8%  
         21.41          0.2        0.137        0.014  # 1991,F.Tarkanyi+         ## D4080002  #dY:10.2%  
          21.5          0.3         0.14        0.015  # 1991,F.Tarkanyi+         ## D4080002  #dY:10.7%  
          21.7          0.2        0.146        0.015  # 1991,F.Tarkanyi+         ## D4080002  #dY:10.3%  
          21.7          0.3      0.14498      0.01629  # 2002,S.Takacs+           ## D4106003  #dY:11.2%  
         21.87         0.49      0.14595      0.01642  # 2002,S.Takacs+           ## D4106003  #dY:11.3%  
          21.9          0.6        0.127        0.015  # 2011,A.A.Alharbi+        ## D0673003  #dY:11.8%  
            22          2.8         0.16        0.032  # 1987,V.N.Aleksandrov+    ## A0351012  #dY:20.0%  
         22.05            0       0.1274            0  # 1990,M.Furukawa+         ## E1864004             
          22.1          0.3        0.142        0.014  # 1991,F.Tarkanyi+         ## D4080002  #dY:9.9%   
          22.6          0.3        0.154        0.015  # 1991,F.Tarkanyi+         ## D4080002  #dY:9.7%   
         22.93         0.47      0.15854      0.01782  # 2002,S.Takacs+           ## D4106003  #dY:11.2%  
            23          0.6        0.137        0.016  # 2011,A.A.Alharbi+        ## D0673003  #dY:11.7%  
          23.3            0       0.1807            0  # 1990,M.Furukawa+         ## E1864004             
          23.4          0.3         0.15        0.015  # 1991,F.Tarkanyi+         ## D4080002  #dY:10.0%  
         23.96         0.44      0.16638      0.01872  # 2002,S.Takacs+           ## D4106003  #dY:11.3%  
            24          0.6        0.156        0.019  # 2011,A.A.Alharbi+        ## D0673003  #dY:12.2%  
            24          0.3        0.169        0.017  # 1991,F.Tarkanyi+         ## D4080002  #dY:10.1%  
          24.5          0.3        0.173        0.017  # 1991,F.Tarkanyi+         ## D4080002  #dY:9.8%   
          24.9          0.5        0.153        0.018  # 2011,A.A.Alharbi+        ## D0673003  #dY:11.8%  
         24.96         0.42      0.17778         0.02  # 2002,S.Takacs+           ## D4106003  #dY:11.2%  
         25.03            0       0.1478            0  # 1990,M.Furukawa+         ## E1864004             
          25.3          0.3        0.179        0.018  # 1991,F.Tarkanyi+         ## D4080002  #dY:10.1%  
          25.8          0.3        0.187        0.019  # 1991,F.Tarkanyi+         ## D4080002  #dY:10.2%  
          25.9          0.5        0.172        0.021  # 2011,A.A.Alharbi+        ## D0673003  #dY:12.2%  
         25.92          0.4      0.18242      0.02051  # 2002,S.Takacs+           ## D4106003  #dY:11.2%  
          26.3          0.3        0.186        0.019  # 1991,F.Tarkanyi+         ## D4080002  #dY:10.2%  
         26.43            0        0.193            0  # 1990,M.Furukawa+         ## E1864004             
         26.86         0.38      0.18341      0.02064  # 2002,S.Takacs+           ## D4106003  #dY:11.3%  
            27          0.3        0.185        0.019  # 1991,F.Tarkanyi+         ## D4080002  #dY:10.3%  
          27.5          0.2        0.193        0.019  # 1991,F.Tarkanyi+         ## D4080002  #dY:9.8%   
         27.77         0.36       0.1796      0.02019  # 2002,S.Takacs+           ## D4106003  #dY:11.2%  
          27.9          0.2        0.182        0.018  # 1991,F.Tarkanyi+         ## D4080002  #dY:9.9%   
         28.23            0       0.1494            0  # 1990,M.Furukawa+         ## E1864004             
         28.66         0.35       0.1727      0.01944  # 2002,S.Takacs+           ## D4106003  #dY:11.3%  
          28.7          0.2        0.177        0.018  # 1991,F.Tarkanyi+         ## D4080002  #dY:10.2%  
          29.1          0.2        0.167        0.017  # 1991,F.Tarkanyi+         ## D4080002  #dY:10.2%  
         29.54         0.33       0.1661      0.01869  # 2002,S.Takacs+           ## D4106003  #dY:11.3%  
          29.6          0.2        0.172        0.017  # 1991,F.Tarkanyi+         ## D4080002  #dY:9.9%   
         29.94            0       0.1632            0  # 1990,M.Furukawa+         ## E1864004             
            30          2.1         0.18        0.036  # 1987,V.N.Aleksandrov+    ## A0351012  #dY:20.0%  
         30.39         0.32      0.15381       0.0173  # 2002,S.Takacs+           ## D4106003  #dY:11.2%  
          30.6            1        0.125        0.015  # 2015,A.Hermanne+         ## D4343015  #dY:12.0%  
         31.03            0       0.1192            0  # 1990,M.Furukawa+         ## E1864004             
         31.22          0.3      0.14309       0.0161  # 2002,S.Takacs+           ## D4106003  #dY:11.3%  
          31.3            1        0.119        0.014  # 2015,A.Hermanne+         ## D4343015  #dY:11.8%  
          33.6            1        0.099        0.012  # 2015,A.Hermanne+         ## D4343015  #dY:12.1%  
         34.05            0      0.09392            0  # 1990,M.Furukawa+         ## E1864004             
            36          1.3        0.085        0.016  # 1987,V.N.Aleksandrov+    ## A0351012  #dY:18.8%  
          36.2          0.9        0.085         0.01  # 2015,A.Hermanne+         ## D4343015  #dY:11.8%  
         37.19            0      0.08154            0  # 1990,M.Furukawa+         ## E1864004             
          38.7          0.9        0.084         0.01  # 2015,A.Hermanne+         ## D4343015  #dY:11.9%  
         39.98            0      0.07681            0  # 1990,M.Furukawa+         ## E1864004             
            41          0.8        0.073        0.009  # 2015,A.Hermanne+         ## D4343015  #dY:12.3%  
          43.2          0.8        0.072        0.009  # 2015,A.Hermanne+         ## D4343015  #dY:12.5%  
          45.4          0.7        0.074        0.009  # 2015,A.Hermanne+         ## D4343015  #dY:12.2%  
          47.7          0.7        0.072        0.009  # 2015,A.Hermanne+         ## D4343015  #dY:12.5%  
          49.1          0.7        0.069        0.008  # 2015,A.Hermanne+         ## D4343015  #dY:11.6%  
            50          2.1        0.098        0.019  # 1987,V.N.Aleksandrov+    ## A0351012  #dY:19.4%  
          50.8          0.6        0.068        0.008  # 2015,A.Hermanne+         ## D4343015  #dY:11.8%  
          52.5          0.6        0.072        0.009  # 2015,A.Hermanne+         ## D4343015  #dY:12.5%  
            54          0.6        0.072        0.009  # 2015,A.Hermanne+         ## D4343015  #dY:12.5%  
          55.6          0.5        0.069        0.008  # 2015,A.Hermanne+         ## D4343015  #dY:11.6%  
          57.1          0.5        0.069        0.008  # 2015,A.Hermanne+         ## D4343015  #dY:11.6%  
         57.34         1.07      0.07485      0.00719  # 2016,E.Garrido+          ## O2315015  #dY:9.6%   
          58.6          0.4        0.065        0.008  # 2015,A.Hermanne+         ## D4343015  #dY:12.3%  
            59          1.2        0.097        0.019  # 1987,V.N.Aleksandrov+    ## A0351012  #dY:19.6%  
          60.1          0.4        0.068        0.008  # 2015,A.Hermanne+         ## D4343015  #dY:11.8%  
          61.5          0.3        0.066        0.008  # 2015,A.Hermanne+         ## D4343015  #dY:12.1%  
          62.9          0.2        0.069        0.008  # 2015,A.Hermanne+         ## D4343015  #dY:11.6%  
          64.3          0.2        0.067        0.008  # 2015,A.Hermanne+         ## D4343015  #dY:11.9%  
         69.81         0.57      0.06441      0.00462  # 2016,E.Garrido+          ## O2315015  #dY:7.2%   
            70          0.9         0.11         0.02  # 1987,V.N.Aleksandrov+    ## A0351012  #dY:18.2%  
            79          2.2        0.084        0.016  # 1987,V.N.Aleksandrov+    ## A0351012  #dY:19.0%  
            89          1.9        0.066        0.012  # 1987,V.N.Aleksandrov+    ## A0351012  #dY:18.2%  
            98          1.5        0.046       0.0082  # 1987,V.N.Aleksandrov+    ## A0351012  #dY:17.8%  
           200          0.5       0.0364       0.0027  # 2006,J.M.Sisterson+      ## C1447018  #dY:7.4%   
           300          0.5        0.033       0.0024  # 2006,J.M.Sisterson+      ## C1447018  #dY:7.3%   
           400          0.5       0.0294       0.0022  # 2006,J.M.Sisterson+      ## C1447018  #dY:7.5%   
           500          0.5        0.032       0.0024  # 2006,J.M.Sisterson+      ## C1447018  #dY:7.5%   
           850            0       0.0186       0.0014  # 2000,E.Porras+           ## O0768169  #dY:7.5%   
          3650            0      0.00065            0  # 1990,P.Kozma+            ## A0477040             
        13.183            0     0.000325            0  # 1975,J.N.Barrandon+      ## O0086010             
        13.548            0     0.000908            0  # 1975,J.N.Barrandon+      ## O0086010             
        13.968            0     0.001975            0  # 1975,J.N.Barrandon+      ## O0086010             
        14.304            0     0.003618            0  # 1975,J.N.Barrandon+      ## O0086010             
        14.696            0     0.005069            0  # 1975,J.N.Barrandon+      ## O0086010             
        14.973            0     0.008253            0  # 1975,J.N.Barrandon+      ## O0086010             
         15.31            0     0.008836            0  # 1975,J.N.Barrandon+      ## O0086010             
        15.724            0     0.014818            0  # 1975,J.N.Barrandon+      ## O0086010             
        16.087            0     0.017136            0  # 1975,J.N.Barrandon+      ## O0086010             
        16.388            0     0.023693            0  # 1975,J.N.Barrandon+      ## O0086010             
        16.724            0     0.025047            0  # 1975,J.N.Barrandon+      ## O0086010             
         17.08            0     0.032955            0  # 1975,J.N.Barrandon+      ## O0086010             
        17.355            0     0.038067            0  # 1975,J.N.Barrandon+      ## O0086010             
        17.602            0     0.042407            0  # 1975,J.N.Barrandon+      ## O0086010             
        17.851            0      0.04588            0  # 1975,J.N.Barrandon+      ## O0086010             
        18.183            0       0.0508            0  # 1975,J.N.Barrandon+      ## O0086010             
        18.459            0      0.05437            0  # 1975,J.N.Barrandon+      ## O0086010             
        18.817            0     0.060928            0  # 1975,J.N.Barrandon+      ## O0086010             
        19.095            0     0.063631            0  # 1975,J.N.Barrandon+      ## O0086010             
        19.383            0     0.057949            0  # 1975,J.N.Barrandon+      ## O0086010             
//
#-------------------------------------------------------------------------------
