#ZVView-data-copy:  16-Feb-2026 08:37:35
#=======================================
#
#name:   28-NI-0(P,X)29-CU-61,,SIG
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  4
#ldata:  155
#data...
#            X         +-dX            Y         +-dY  # Comments...
#          MeV          MeV        barns        barns  # Year,Author(s)           ## EXFOR-ID
           6.6          0.4       0.0001        0.001  # 2007,F.S.Al-Saleh+       ## O1503009  #dY:1000.0%
           7.1          0.4      0.00361       0.0003  # 2016,Md.S.Uddin+         ## D0802005  #dY:8.3%   
          7.21         0.71      0.00315      0.00052  # 2020,D.Adel+             ## D4410003  #dY:16.5%  
           7.4          0.4      0.00391       0.0004  # 2016,Md.S.Uddin+         ## D0802005  #dY:10.2%  
           7.4          0.9       0.0041       0.0005  # 2014,N.Amjed+            ## D4301003  #dY:12.2%  
          7.45        0.695      0.00411      0.00089  # 2018,S.Badwar+           ## D6334002  #dY:21.7%  
          7.53         0.69      0.00271      0.00054  # 2020,D.Adel+             ## D4410003  #dY:19.9%  
          7.75         0.54      0.00327      0.00038  # 1980,R.Michel+           ## A0145009  #dY:11.6%  
             8          0.4      0.00425      0.00035  # 2016,Md.S.Uddin+         ## D0802005  #dY:8.2%   
           8.2          1.5        0.004       0.0005  # 2015,A.Hermanne+         ## D4324015  #dY:12.5%  
           8.3          0.8       0.0046       0.0005  # 2014,N.Amjed+            ## D4301003  #dY:10.9%  
           8.5          0.4        0.003       0.0003  # 2007,F.S.Al-Saleh+       ## O1503009  #dY:10.0%  
           8.8          0.4        0.005      0.00035  # 2016,Md.S.Uddin+         ## D0802005  #dY:7.0%   
          8.99         0.68      0.00343      0.00056  # 2020,D.Adel+             ## D4410003  #dY:16.3%  
           9.1          0.8       0.0052       0.0006  # 2014,N.Amjed+            ## D4301003  #dY:11.5%  
           9.4          0.4      0.00499      0.00035  # 2016,Md.S.Uddin+         ## D0802005  #dY:7.0%   
           9.4          0.4       0.0005       0.0039  # 2007,F.S.Al-Saleh+       ## O1503009  #dY:780.0% 
          9.49         0.66      0.00335      0.00045  # 2020,D.Adel+             ## D4410003  #dY:13.4%  
           9.8          0.7       0.0055       0.0006  # 2014,N.Amjed+            ## D4301003  #dY:10.9%  
            10          0.3      0.00521      0.00037  # 2016,Md.S.Uddin+         ## D0802005  #dY:7.1%   
          10.1          0.4       0.0005       0.0048  # 2007,F.S.Al-Saleh+       ## O1503009  #dY:960.0% 
          10.3          1.3       0.0046       0.0006  # 2015,A.Hermanne+         ## D4324015  #dY:13.0%  
          10.5          0.7       0.0055       0.0006  # 2014,N.Amjed+            ## D4301003  #dY:10.9%  
         10.56         0.63      0.00347      0.00062  # 2020,D.Adel+             ## D4410003  #dY:17.9%  
         10.62         0.61       0.0037       0.0004  # 2020,D.Adel+             ## D4410003  #dY:10.8%  
         10.71         0.43      0.00504       0.0006  # 1980,R.Michel+           ## A0145009  #dY:11.9%  
            11          0.4       0.0006       0.0051  # 2007,F.S.Al-Saleh+       ## O1503009  #dY:850.0% 
          11.1          0.3      0.00564      0.00041  # 2016,Md.S.Uddin+         ## D0802005  #dY:7.3%   
          11.2          0.6        0.005       0.0006  # 2014,N.Amjed+            ## D4301003  #dY:12.0%  
          11.6          0.4       0.0006       0.0058  # 2007,F.S.Al-Saleh+       ## O1503009  #dY:966.7% 
          11.7          0.3      0.00419      0.00029  # 2016,Md.S.Uddin+         ## D0802005  #dY:6.9%   
          11.9          0.6       0.0047       0.0005  # 2014,N.Amjed+            ## D4301003  #dY:10.6%  
         12.12        0.515      0.00182       0.0004  # 2018,S.Badwar+           ## D6334002  #dY:22.0%  
          12.2          0.3      0.00378      0.00027  # 2016,Md.S.Uddin+         ## D0802005  #dY:7.1%   
          12.2          1.2       0.0036       0.0004  # 2015,A.Hermanne+         ## D4324015  #dY:11.1%  
         12.21         0.59      0.00585      0.00073  # 2020,D.Adel+             ## D4410003  #dY:12.5%  
          12.3          0.4       0.0006       0.0069  # 2007,F.S.Al-Saleh+       ## O1503009  #dY:1150.0%
          12.5          0.5        0.004       0.0005  # 2014,N.Amjed+            ## D4301003  #dY:12.5%  
          12.5         0.57      0.00396      0.00067  # 2020,D.Adel+             ## D4410003  #dY:16.9%  
         12.78         0.39      0.00389      0.00065  # 1980,R.Michel+           ## A0145009  #dY:16.7%  
          12.9          0.4       0.0006       0.0073  # 2007,F.S.Al-Saleh+       ## O1503009  #dY:1216.7%
          13.1          0.3      0.00309      0.00022  # 2016,Md.S.Uddin+         ## D0802005  #dY:7.1%   
          13.1          0.5       0.0035       0.0004  # 2014,N.Amjed+            ## D4301003  #dY:11.4%  
         13.16         0.55       0.0054      0.00068  # 2020,D.Adel+             ## D4410003  #dY:12.6%  
          13.6          0.4       0.0057       0.0005  # 2007,F.S.Al-Saleh+       ## O1503009  #dY:8.8%   
          13.7          0.3      0.00236      0.00017  # 2016,Md.S.Uddin+         ## D0802005  #dY:7.2%   
          13.7          0.4        0.003       0.0003  # 2014,N.Amjed+            ## D4301003  #dY:10.0%  
         13.78         0.52       0.0041      0.00069  # 2020,D.Adel+             ## D4410003  #dY:16.8%  
          13.8          1.1       0.0028       0.0003  # 2015,A.Hermanne+         ## D4324015  #dY:10.7%  
          14.2          0.2      0.00276       0.0002  # 2016,Md.S.Uddin+         ## D0802005  #dY:7.2%   
          14.2          0.4       0.0026       0.0003  # 2014,N.Amjed+            ## D4301003  #dY:11.5%  
          14.2          0.4       0.0048       0.0005  # 2007,F.S.Al-Saleh+       ## O1503009  #dY:10.4%  
         14.54          0.5      0.00465      0.00055  # 2020,D.Adel+             ## D4410003  #dY:11.8%  
         14.59          0.3      0.00237      0.00032  # 1980,R.Michel+           ## A0145009  #dY:13.5%  
          14.8          0.3       0.0029       0.0004  # 2014,N.Amjed+            ## D4301003  #dY:13.8%  
          14.9          0.2      0.00369      0.00026  # 2016,Md.S.Uddin+         ## D0802005  #dY:7.0%   
          15.2          0.4       0.0053       0.0007  # 2007,F.S.Al-Saleh+       ## O1503009  #dY:13.2%  
          15.2          0.4        0.004       0.0005  # 2007,F.S.Al-Saleh+       ## O1503009  #dY:12.5%  
          15.3          0.2       0.0033       0.0004  # 2014,N.Amjed+            ## D4301003  #dY:12.1%  
          15.3            1       0.0032       0.0004  # 2015,A.Hermanne+         ## D4324015  #dY:12.5%  
         15.38         0.48      0.00305      0.00035  # 2020,D.Adel+             ## D4410003  #dY:11.5%  
          15.5          0.2      0.00407      0.00029  # 2016,Md.S.Uddin+         ## D0802005  #dY:7.1%   
          15.7          0.2      0.00509      0.00036  # 2016,Md.S.Uddin+         ## D0802005  #dY:7.1%   
         15.79         0.45       0.0055      0.00085  # 2020,D.Adel+             ## D4410003  #dY:15.5%  
          15.8          0.1       0.0039       0.0005  # 2014,N.Amjed+            ## D4301003  #dY:12.8%  
         15.82         0.43      0.00604      0.00131  # 2018,S.Badwar+           ## D6334002  #dY:21.7%  
          15.9          0.2      0.00505      0.00036  # 2016,Md.S.Uddin+         ## D0802005  #dY:7.1%   
         16.26         0.24      0.00448      0.00076  # 1980,R.Michel+           ## A0145009  #dY:17.0%  
          16.3          0.1       0.0045       0.0005  # 2014,N.Amjed+            ## D4301003  #dY:11.1%  
         16.62          0.4       0.0031       0.0004  # 2020,D.Adel+             ## D4410003  #dY:12.9%  
          16.7          0.9       0.0053       0.0006  # 2015,A.Hermanne+         ## D4324015  #dY:11.3%  
          16.8         0.02       0.0061       0.0008  # 2014,N.Amjed+            ## D4301003  #dY:13.1%  
          16.9          0.4       0.0072       0.0009  # 2007,F.S.Al-Saleh+       ## O1503009  #dY:12.5%  
          17.9          0.4       0.0085       0.0009  # 2007,F.S.Al-Saleh+       ## O1503009  #dY:10.6%  
          18.1          0.8       0.0073       0.0009  # 2015,A.Hermanne+         ## D4324015  #dY:12.3%  
          18.6          0.4       0.0095       0.0009  # 2007,F.S.Al-Saleh+       ## O1503009  #dY:9.5%   
         19.02         0.38      0.01082      0.00234  # 2018,S.Badwar+           ## D6334002  #dY:21.6%  
          19.3          0.7       0.0093       0.0011  # 2015,A.Hermanne+         ## D4324015  #dY:11.8%  
          19.7          0.4         0.01        0.001  # 2007,F.S.Al-Saleh+       ## O1503009  #dY:10.0%  
          20.5          0.7       0.0106       0.0013  # 2015,A.Hermanne+         ## D4324015  #dY:12.3%  
          21.4         0.45       0.0113        0.001  # 2007,F.S.Al-Saleh+       ## O1503009  #dY:8.8%   
          21.6          0.7       0.0103       0.0012  # 2015,A.Hermanne+         ## D4324015  #dY:11.7%  
          22.3         0.45       0.0118       0.0012  # 2007,F.S.Al-Saleh+       ## O1503009  #dY:10.2%  
          22.7          0.6       0.0105       0.0013  # 2015,A.Hermanne+         ## D4324015  #dY:12.4%  
            23         0.45       0.0121       0.0013  # 2007,F.S.Al-Saleh+       ## O1503009  #dY:10.7%  
          23.1         0.45       0.0123       0.0015  # 2007,F.S.Al-Saleh+       ## O1503009  #dY:12.2%  
          23.8          0.6       0.0102       0.0012  # 2015,A.Hermanne+         ## D4324015  #dY:11.8%  
          24.1         0.45        0.012       0.0017  # 2007,F.S.Al-Saleh+       ## O1503009  #dY:14.2%  
         24.79         0.45       0.0117       0.0016  # 2007,F.S.Al-Saleh+       ## O1503009  #dY:13.7%  
          24.8          0.6       0.0093       0.0011  # 2015,A.Hermanne+         ## D4324015  #dY:11.8%  
          25.4          0.5       0.0112       0.0016  # 2007,F.S.Al-Saleh+       ## O1503009  #dY:14.3%  
          25.8          0.5       0.0088       0.0011  # 2015,A.Hermanne+         ## D4324015  #dY:12.5%  
            26          0.5       0.0108       0.0014  # 2007,F.S.Al-Saleh+       ## O1503009  #dY:13.0%  
            27          0.5       0.0098       0.0012  # 2007,F.S.Al-Saleh+       ## O1503009  #dY:12.2%  
          27.2          0.4        0.007       0.0008  # 2015,A.Hermanne+         ## D4324015  #dY:11.4%  
          27.4          0.5       0.0086       0.0012  # 2007,F.S.Al-Saleh+       ## O1503009  #dY:14.0%  
          27.5          1.2       0.0064       0.0008  # 2015,A.Hermanne+         ## D4324015  #dY:12.5%  
          28.6          0.4       0.0063       0.0008  # 2015,A.Hermanne+         ## D4324015  #dY:12.7%  
          29.9          0.3       0.0048       0.0006  # 2015,A.Hermanne+         ## D4324015  #dY:12.5%  
          30.3          1.1       0.0039       0.0005  # 2015,A.Hermanne+         ## D4324015  #dY:12.8%  
          31.1          0.3       0.0041       0.0005  # 2015,A.Hermanne+         ## D4324015  #dY:12.2%  
          32.3          0.2       0.0039       0.0005  # 2015,A.Hermanne+         ## D4324015  #dY:12.8%  
          32.9            1       0.0034       0.0004  # 2015,A.Hermanne+         ## D4324015  #dY:11.8%  
          33.5          0.2       0.0035       0.0004  # 2015,A.Hermanne+         ## D4324015  #dY:11.4%  
          35.3          0.9       0.0029       0.0003  # 2015,A.Hermanne+         ## D4324015  #dY:10.3%  
          37.7          0.8       0.0025       0.0003  # 2015,A.Hermanne+         ## D4324015  #dY:12.0%  
          39.8          0.7       0.0028       0.0003  # 2015,A.Hermanne+         ## D4324015  #dY:10.7%  
          41.9          0.7       0.0031       0.0004  # 2015,A.Hermanne+         ## D4324015  #dY:12.9%  
            43            1      0.00192      0.00024  # 2011,Yu.E.Titarenko+     ## A0906029  #dY:12.5%  
            44          0.6       0.0019       0.0002  # 2015,A.Hermanne+         ## D4324015  #dY:10.5%  
          45.9          0.6       0.0017       0.0002  # 2015,A.Hermanne+         ## D4324015  #dY:11.8%  
          47.8          0.5       0.0019       0.0002  # 2015,A.Hermanne+         ## D4324015  #dY:10.5%  
          49.6          0.5       0.0029       0.0003  # 2015,A.Hermanne+         ## D4324015  #dY:10.3%  
          51.4          0.4       0.0017       0.0002  # 2015,A.Hermanne+         ## D4324015  #dY:11.8%  
          53.1          0.4       0.0021       0.0003  # 2015,A.Hermanne+         ## D4324015  #dY:14.3%  
          54.8          0.4       0.0016       0.0002  # 2015,A.Hermanne+         ## D4324015  #dY:12.5%  
          56.4          0.3       0.0016       0.0002  # 2015,A.Hermanne+         ## D4324015  #dY:12.5%  
            58          0.3       0.0011       0.0001  # 2015,A.Hermanne+         ## D4324015  #dY:9.1%   
          59.6          0.3       0.0014       0.0002  # 2015,A.Hermanne+         ## D4324015  #dY:14.3%  
            66            1      0.00091      0.00015  # 2011,Yu.E.Titarenko+     ## A0906029  #dY:16.5%  
            97            1     0.000486       8.2e-5  # 2011,Yu.E.Titarenko+     ## A0906029  #dY:16.9%  
           148            1     0.000338         6e-5  # 2011,Yu.E.Titarenko+     ## A0906029  #dY:17.8%  
           249            1     0.000251       4.7e-5  # 2011,Yu.E.Titarenko+     ## A0906029  #dY:18.7%  
          11.9         0.62      0.00635      0.00098  # 1978,R.Michel+           ## B0083002  #dY:15.4%  
         13.98         0.57      0.00312      0.00048  # 1978,R.Michel+           ## B0083002  #dY:15.4%  
         15.85         0.53      0.00401      0.00064  # 1978,R.Michel+           ## B0083002  #dY:16.0%  
         17.78         0.49      0.00792      0.00127  # 1978,R.Michel+           ## B0083002  #dY:16.0%  
         19.88         0.46       0.0106       0.0017  # 1978,R.Michel+           ## B0083002  #dY:16.0%  
         21.84         0.42      0.01177      0.00248  # 1978,R.Michel+           ## B0083002  #dY:21.1%  
         23.66         0.39      0.01091      0.00261  # 1978,R.Michel+           ## B0083002  #dY:23.9%  
         25.78         0.34      0.00933      0.00196  # 1978,R.Michel+           ## B0083002  #dY:21.0%  
         27.77          0.3      0.00688       0.0011  # 1978,R.Michel+           ## B0083002  #dY:16.0%  
         28.73         0.51      0.00705       0.0019  # 1978,R.Michel+           ## B0083002  #dY:27.0%  
         29.66         0.23      0.00513      0.00082  # 1978,R.Michel+           ## B0083002  #dY:16.0%  
         30.88         0.48      0.00422      0.00143  # 1978,R.Michel+           ## B0083002  #dY:33.9%  
         32.99         0.45      0.00182      0.00075  # 1978,R.Michel+           ## B0083002  #dY:41.2%  
            35         0.42      0.00234       0.0007  # 1978,R.Michel+           ## B0083002  #dY:29.9%  
         36.93         0.39      0.00189      0.00037  # 1978,R.Michel+           ## B0083002  #dY:19.6%  
         38.76         0.36      0.00157      0.00033  # 1978,R.Michel+           ## B0083002  #dY:21.0%  
         40.83         0.31      0.00179      0.00031  # 1978,R.Michel+           ## B0083002  #dY:17.3%  
         42.81         0.26      0.00188      0.00026  # 1978,R.Michel+           ## B0083002  #dY:13.8%  
         44.72         0.19      0.00181      0.00025  # 1978,R.Michel+           ## B0083002  #dY:13.8%  
         2.807            0     0.000297            0  # 1975,J.N.Barrandon+      ## O0086012             
         3.061            0     0.000609            0  # 1975,J.N.Barrandon+      ## O0086012             
         3.539            0     0.001304            0  # 1975,J.N.Barrandon+      ## O0086012             
         3.539            0     0.001149            0  # 1975,J.N.Barrandon+      ## O0086012             
         4.046            0     0.001886            0  # 1975,J.N.Barrandon+      ## O0086012             
         4.468            0     0.002553            0  # 1975,J.N.Barrandon+      ## O0086012             
         4.609            0     0.002752            0  # 1975,J.N.Barrandon+      ## O0086012             
         5.031            0      0.00349            0  # 1975,J.N.Barrandon+      ## O0086012             
         5.453            0      0.00427            0  # 1975,J.N.Barrandon+      ## O0086012             
         5.846            0     0.004937            0  # 1975,J.N.Barrandon+      ## O0086012             
         6.043            0     0.005178            0  # 1975,J.N.Barrandon+      ## O0086012             
         6.127            0     0.005845            0  # 1975,J.N.Barrandon+      ## O0086012             
         6.494            0     0.005803            0  # 1975,J.N.Barrandon+      ## O0086012             
         6.718            0     0.006413            0  # 1975,J.N.Barrandon+      ## O0086012             
         7.001            0     0.006455            0  # 1975,J.N.Barrandon+      ## O0086012             
         7.481            0     0.006598            0  # 1975,J.N.Barrandon+      ## O0086012             
         7.536            0     0.006938            0  # 1975,J.N.Barrandon+      ## O0086012             
         7.987            0     0.007392            0  # 1975,J.N.Barrandon+      ## O0086012             
         8.101            0     0.006981            0  # 1975,J.N.Barrandon+      ## O0086012             
         8.438            0     0.007761            0  # 1975,J.N.Barrandon+      ## O0086012             
         8.636            0     0.007492            0  # 1975,J.N.Barrandon+      ## O0086012             
         9.228            0     0.008315            0  # 1975,J.N.Barrandon+      ## O0086012             
         9.511            0     0.008117            0  # 1975,J.N.Barrandon+      ## O0086012             
         9.764            0       0.0084            0  # 1975,J.N.Barrandon+      ## O0086012             
        10.218            0     0.007791            0  # 1975,J.N.Barrandon+      ## O0086012             
        10.641            0     0.008004            0  # 1975,J.N.Barrandon+      ## O0086012             
        11.008            0     0.007848            0  # 1975,J.N.Barrandon+      ## O0086012             
        11.263            0     0.007735            0  # 1975,J.N.Barrandon+      ## O0086012             
        11.489            0     0.007565            0  # 1975,J.N.Barrandon+      ## O0086012             
         11.63            0     0.007919            0  # 1975,J.N.Barrandon+      ## O0086012             
        11.801            0     0.007338            0  # 1975,J.N.Barrandon+      ## O0086012             
        12.027            0     0.007168            0  # 1975,J.N.Barrandon+      ## O0086012             
         12.48            0     0.006629            0  # 1975,J.N.Barrandon+      ## O0086012             
        12.821            0     0.006204            0  # 1975,J.N.Barrandon+      ## O0086012             
        13.132            0     0.005977            0  # 1975,J.N.Barrandon+      ## O0086012             
        13.304            0     0.005112            0  # 1975,J.N.Barrandon+      ## O0086012             
        13.727            0     0.005084            0  # 1975,J.N.Barrandon+      ## O0086012             
        13.785            0     0.004744            0  # 1975,J.N.Barrandon+      ## O0086012             
        14.153            0     0.004403            0  # 1975,J.N.Barrandon+      ## O0086012             
        14.519            0     0.004787            0  # 1975,J.N.Barrandon+      ## O0086012             
        14.972            0     0.004503            0  # 1975,J.N.Barrandon+      ## O0086012             
        15.027            0     0.005014            0  # 1975,J.N.Barrandon+      ## O0086012             
        15.336            0     0.005752            0  # 1975,J.N.Barrandon+      ## O0086012             
        15.616            0     0.006674            0  # 1975,J.N.Barrandon+      ## O0086012             
        15.981            0      0.00761            0  # 1975,J.N.Barrandon+      ## O0086012             
        16.289            0     0.008646            0  # 1975,J.N.Barrandon+      ## O0086012             
        16.344            0     0.009284            0  # 1975,J.N.Barrandon+      ## O0086012             
         16.68            0      0.01022            0  # 1975,J.N.Barrandon+      ## O0086012             
        16.764            0     0.010717            0  # 1975,J.N.Barrandon+      ## O0086012             
        17.044            0     0.011696            0  # 1975,J.N.Barrandon+      ## O0086012             
//
#-------------------------------------------------------------------------------
