#ZVView-data-copy:   3-Mar-2026 14:38:31
#=======================================
#
#name:   29-CU-0(P,X)27-CO-57,,SIG
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  4
#ldata:  249
#data...
#            X         +-dX            Y         +-dY  # Comments...
#          MeV          MeV        barns        barns  # Year,Author(s)           ## EXFOR-ID
          34.7        0.715      0.00019      1.48e-5  # 1997,R.Michel+           ## O0276131  #dY:7.8%   
          34.8        0.719     0.000198      1.17e-5  # 1997,R.Michel+           ## O0276131  #dY:5.9%   
            35          1.3     0.000251      1.83e-5  # 1997,R.Michel+           ## O0276131  #dY:7.3%   
          35.2         0.71     0.000223       1.2e-5  # 1997,R.Michel+           ## O0276131  #dY:5.4%   
          35.9        0.705     0.000275      2.25e-5  # 1997,R.Michel+           ## O0276131  #dY:8.2%   
          36.2        0.694     0.000382      2.03e-5  # 1997,R.Michel+           ## O0276131  #dY:5.3%   
          36.4        0.988     0.000304      2.36e-5  # 1997,R.Michel+           ## O0276131  #dY:7.8%   
          36.6        0.696     0.000444      3.18e-5  # 1997,R.Michel+           ## O0276131  #dY:7.2%   
          36.7        0.689     0.000635      3.28e-5  # 1997,R.Michel+           ## O0276131  #dY:5.2%   
          36.7        0.701     0.000693      3.53e-5  # 1997,R.Michel+           ## O0276131  #dY:5.1%   
          36.8         2.13       0.0011     0.000113  # 1997,R.Michel+           ## O0276131  #dY:10.3%  
          36.9        0.685     0.000637      3.45e-5  # 1997,R.Michel+           ## O0276131  #dY:5.4%   
          37.4        0.676     0.000961      5.06e-5  # 1997,R.Michel+           ## O0276131  #dY:5.3%   
          37.4        0.934     0.000509      2.99e-5  # 1997,R.Michel+           ## O0276131  #dY:5.9%   
          37.5         1.27     0.000457      3.53e-5  # 1997,R.Michel+           ## O0276131  #dY:7.7%   
          37.8        0.675      0.00115      5.91e-5  # 1997,R.Michel+           ## O0276131  #dY:5.1%   
         38.42        0.395      0.00379      0.00042  # 2021,A.S.Voyles+         ## C2921023  #dY:11.1%  
          38.5         0.66      0.00208     0.000106  # 1997,R.Michel+           ## O0276131  #dY:5.1%   
          38.5        0.669      0.00221     0.000115  # 1997,R.Michel+           ## O0276131  #dY:5.2%   
          38.6        0.665      0.00214     0.000114  # 1997,R.Michel+           ## O0276131  #dY:5.3%   
          38.6        0.667      0.00168      0.00012  # 1997,R.Michel+           ## O0276131  #dY:7.1%   
          38.9         0.91       0.0017     0.000119  # 1997,R.Michel+           ## O0276131  #dY:7.0%   
          39.2        0.654      0.00244     0.000173  # 1997,R.Michel+           ## O0276131  #dY:7.1%   
          39.3        0.653      0.00312     0.000163  # 1997,R.Michel+           ## O0276131  #dY:5.2%   
          39.4        0.906       0.0022     0.000115  # 1997,R.Michel+           ## O0276131  #dY:5.2%   
          39.5         1.26      0.00134      9.48e-5  # 1997,R.Michel+           ## O0276131  #dY:7.1%   
          39.6        0.933      0.00274     0.000143  # 1997,R.Michel+           ## O0276131  #dY:5.2%   
          40.2        0.643      0.00548     0.000288  # 1997,R.Michel+           ## O0276131  #dY:5.3%   
          40.3        0.647      0.00591     0.000302  # 1997,R.Michel+           ## O0276131  #dY:5.1%   
          40.4        0.645      0.00507     0.000365  # 1997,R.Michel+           ## O0276131  #dY:7.2%   
          40.5         1.25      0.00283     0.000202  # 1997,R.Michel+           ## O0276131  #dY:7.1%   
          40.6        0.641      0.00662     0.000341  # 1997,R.Michel+           ## O0276131  #dY:5.2%   
          40.7        0.634      0.00668     0.000345  # 1997,R.Michel+           ## O0276131  #dY:5.2%   
          40.9         0.34      0.00668    0.0002004  # 1982,A.Gruetter          ## D0505013  #dY:3.0%   
          41.1        0.631       0.0066     0.000468  # 1997,R.Michel+           ## O0276131  #dY:7.1%   
          41.2        0.854       0.0062     0.000435  # 1997,R.Michel+           ## O0276131  #dY:7.0%   
          41.6          0.9      0.00647     0.000336  # 1997,R.Michel+           ## O0276131  #dY:5.2%   
          41.7        0.621       0.0102     0.000544  # 1997,R.Michel+           ## O0276131  #dY:5.3%   
          41.9         1.25      0.00608     0.000431  # 1997,R.Michel+           ## O0276131  #dY:7.1%   
            42        0.618       0.0114     0.000588  # 1997,R.Michel+           ## O0276131  #dY:5.2%   
          42.4        0.606       0.0129     0.000665  # 1997,R.Michel+           ## O0276131  #dY:5.2%   
          42.4        0.609       0.0132     0.000682  # 1997,R.Michel+           ## O0276131  #dY:5.2%   
          42.5         0.34      0.01165    0.0003495  # 1982,A.Gruetter          ## D0505013  #dY:3.0%   
          43.3         1.23       0.0105     0.000741  # 1997,R.Michel+           ## O0276131  #dY:7.1%   
          43.5        0.781       0.0154      0.00108  # 1997,R.Michel+           ## O0276131  #dY:7.0%   
          43.5         1.24      0.00907     0.000644  # 1997,R.Michel+           ## O0276131  #dY:7.1%   
          43.6        0.883        0.014     0.000728  # 1997,R.Michel+           ## O0276131  #dY:5.2%   
          43.7        0.887       0.0145     0.000751  # 1997,R.Michel+           ## O0276131  #dY:5.2%   
          44.1        0.577       0.0195      0.00141  # 1997,R.Michel+           ## O0276131  #dY:7.2%   
          44.2        0.894       0.0181     0.000947  # 1997,R.Michel+           ## O0276131  #dY:5.2%   
          44.2        0.574        0.022      0.00115  # 1997,R.Michel+           ## O0276131  #dY:5.2%   
          44.2        0.576       0.0211       0.0011  # 1997,R.Michel+           ## O0276131  #dY:5.2%   
          44.2        0.572       0.0218       0.0011  # 1997,R.Michel+           ## O0276131  #dY:5.0%   
          44.2        0.574        0.022      0.00114  # 1997,R.Michel+           ## O0276131  #dY:5.2%   
          44.5        0.565       0.0209      0.00149  # 1997,R.Michel+           ## O0276131  #dY:7.1%   
          44.5        0.562       0.0216      0.00153  # 1997,R.Michel+           ## O0276131  #dY:7.1%   
          44.6        0.565       0.0237      0.00122  # 1997,R.Michel+           ## O0276131  #dY:5.1%   
          44.6        0.563       0.0219      0.00111  # 1997,R.Michel+           ## O0276131  #dY:5.1%   
          45.2        0.853       0.0214      0.00111  # 1997,R.Michel+           ## O0276131  #dY:5.2%   
          45.4         0.87        0.023      0.00119  # 1997,R.Michel+           ## O0276131  #dY:5.2%   
          45.5        0.861       0.0228       0.0012  # 1997,R.Michel+           ## O0276131  #dY:5.3%   
          45.6         0.34        0.025      0.00075  # 1982,A.Gruetter          ## D0505013  #dY:3.0%   
          45.6         0.34       0.0252     0.000756  # 1982,A.Gruetter          ## D0505013  #dY:3.0%   
          45.7        0.844       0.0295      0.00133  # 1997,R.Michel+           ## O0276131  #dY:4.5%   
          45.9        0.852       0.0203      0.00106  # 1997,R.Michel+           ## O0276131  #dY:5.2%   
          45.9         1.23       0.0189       0.0014  # 1997,R.Michel+           ## O0276131  #dY:7.4%   
          46.1         1.23       0.0234      0.00166  # 1997,R.Michel+           ## O0276131  #dY:7.1%   
         46.18         0.34       0.0338       0.0023  # 2021,A.S.Voyles+         ## C2921023  #dY:6.8%   
          46.2         1.22       0.0243      0.00172  # 1997,R.Michel+           ## O0276131  #dY:7.1%   
          46.7        0.869       0.0304       0.0016  # 1997,R.Michel+           ## O0276131  #dY:5.3%   
          46.7         1.22        0.026       0.0019  # 1997,R.Michel+           ## O0276131  #dY:7.3%   
          47.1        0.856       0.0312      0.00162  # 1997,R.Michel+           ## O0276131  #dY:5.2%   
          47.3         0.85       0.0318      0.00168  # 1997,R.Michel+           ## O0276131  #dY:5.3%   
          47.4        0.832       0.0348      0.00187  # 1997,R.Michel+           ## O0276131  #dY:5.4%   
          48.1         1.21       0.0294      0.00211  # 1997,R.Michel+           ## O0276131  #dY:7.2%   
          48.7        0.821       0.0373      0.00195  # 1997,R.Michel+           ## O0276131  #dY:5.2%   
          48.8        0.837       0.0382      0.00199  # 1997,R.Michel+           ## O0276131  #dY:5.2%   
          48.8          1.2        0.035      0.00248  # 1997,R.Michel+           ## O0276131  #dY:7.1%   
            49        0.846       0.0403      0.00212  # 1997,R.Michel+           ## O0276131  #dY:5.3%   
          49.1         0.34        0.039      0.00117  # 1982,A.Gruetter          ## D0505013  #dY:3.0%   
          49.1         0.34       0.0393     0.001179  # 1982,A.Gruetter          ## D0505013  #dY:3.0%   
          49.2        0.828       0.0387      0.00205  # 1997,R.Michel+           ## O0276131  #dY:5.3%   
          49.3        0.823        0.037      0.00193  # 1997,R.Michel+           ## O0276131  #dY:5.2%   
          49.9          1.2       0.0391       0.0028  # 1997,R.Michel+           ## O0276131  #dY:7.2%   
            50          2.1         0.03       0.0059  # 1987,V.N.Aleksandrov+    ## A0351008  #dY:19.7%  
          50.3          1.2       0.0389       0.0028  # 1997,R.Michel+           ## O0276131  #dY:7.2%   
          50.4        0.818       0.0443      0.00231  # 1997,R.Michel+           ## O0276131  #dY:5.2%   
          50.9        0.818       0.0452       0.0024  # 1997,R.Michel+           ## O0276131  #dY:5.3%   
            51         1.82        0.053      0.00551  # 1997,R.Michel+           ## O0276131  #dY:10.4%  
          51.2        0.823       0.0472       0.0025  # 1997,R.Michel+           ## O0276131  #dY:5.3%   
          51.2         1.19       0.0448      0.00319  # 1997,R.Michel+           ## O0276131  #dY:7.1%   
          51.3         1.18       0.0435       0.0032  # 1997,R.Michel+           ## O0276131  #dY:7.4%   
            52        0.801       0.0475       0.0025  # 1997,R.Michel+           ## O0276131  #dY:5.3%   
          52.2        0.788       0.0479      0.00252  # 1997,R.Michel+           ## O0276131  #dY:5.3%   
          52.4         0.34       0.0462     0.001386  # 1982,A.Gruetter          ## D0505013  #dY:3.0%   
          52.4         0.34       0.0466     0.001398  # 1982,A.Gruetter          ## D0505013  #dY:3.0%   
          52.4         1.18       0.0448       0.0033  # 1997,R.Michel+           ## O0276131  #dY:7.4%   
          52.5        0.792       0.0469      0.00246  # 1997,R.Michel+           ## O0276131  #dY:5.2%   
          52.6        0.797       0.0487       0.0026  # 1997,R.Michel+           ## O0276131  #dY:5.3%   
         53.04        0.305       0.0498       0.0034  # 2021,A.S.Voyles+         ## C2921023  #dY:6.8%   
          53.4        0.801       0.0514      0.00274  # 1997,R.Michel+           ## O0276131  #dY:5.3%   
          53.4         1.18       0.0501      0.00355  # 1997,R.Michel+           ## O0276131  #dY:7.1%   
          53.5        0.789       0.0516      0.00274  # 1997,R.Michel+           ## O0276131  #dY:5.3%   
          53.8         1.17       0.0491      0.00348  # 1997,R.Michel+           ## O0276131  #dY:7.1%   
          54.3        0.778       0.0507      0.00271  # 1997,R.Michel+           ## O0276131  #dY:5.3%   
          54.5         1.17       0.0493       0.0036  # 1997,R.Michel+           ## O0276131  #dY:7.3%   
            55        0.778       0.0511      0.00271  # 1997,R.Michel+           ## O0276131  #dY:5.3%   
          55.3         0.76       0.0503      0.00266  # 1997,R.Michel+           ## O0276131  #dY:5.3%   
          55.5         0.34       0.0478     0.001434  # 1982,A.Gruetter          ## D0505013  #dY:3.0%   
          55.5         0.34       0.0467     0.001401  # 1982,A.Gruetter          ## D0505013  #dY:3.0%   
          55.5        0.781       0.0514      0.00275  # 1997,R.Michel+           ## O0276131  #dY:5.4%   
          55.7         1.15       0.0493       0.0036  # 1997,R.Michel+           ## O0276131  #dY:7.3%   
            56        0.758       0.0499      0.00264  # 1997,R.Michel+           ## O0276131  #dY:5.3%   
          56.4        0.756       0.0503       0.0027  # 1997,R.Michel+           ## O0276131  #dY:5.4%   
          56.5        0.764       0.0501      0.00266  # 1997,R.Michel+           ## O0276131  #dY:5.3%   
            57        0.741       0.0482      0.00263  # 1997,R.Michel+           ## O0276131  #dY:5.5%   
          57.1         1.15       0.0504       0.0037  # 1997,R.Michel+           ## O0276131  #dY:7.3%   
          57.3        0.737       0.0487      0.00266  # 1997,R.Michel+           ## O0276131  #dY:5.5%   
          57.4         1.15       0.0529      0.00375  # 1997,R.Michel+           ## O0276131  #dY:7.1%   
          57.5        0.756       0.0499      0.00267  # 1997,R.Michel+           ## O0276131  #dY:5.4%   
          57.6          1.4       0.0489      0.00495  # 1997,R.Michel+           ## O0276131  #dY:10.1%  
          57.8         1.14       0.0503      0.00356  # 1997,R.Michel+           ## O0276131  #dY:7.1%   
            58        0.741       0.0483       0.0026  # 1997,R.Michel+           ## O0276131  #dY:5.4%   
          58.4        0.727       0.0468      0.00256  # 1997,R.Michel+           ## O0276131  #dY:5.5%   
          58.5         0.34       0.0434     0.001302  # 1982,A.Gruetter          ## D0505013  #dY:3.0%   
          58.8        0.724       0.0469       0.0025  # 1997,R.Michel+           ## O0276131  #dY:5.3%   
            59          1.2        0.061        0.011  # 1987,V.N.Aleksandrov+    ## A0351008  #dY:18.0%  
          59.5        0.723       0.0467       0.0025  # 1997,R.Michel+           ## O0276131  #dY:5.4%   
          59.5        0.727       0.0471       0.0025  # 1997,R.Michel+           ## O0276131  #dY:5.3%   
          59.8         1.13       0.0478      0.00339  # 1997,R.Michel+           ## O0276131  #dY:7.1%   
          59.8         1.13       0.0457       0.0034  # 1997,R.Michel+           ## O0276131  #dY:7.4%   
          60.6        0.709       0.0453       0.0024  # 1997,R.Michel+           ## O0276131  #dY:5.3%   
          60.6         1.12       0.0457       0.0034  # 1997,R.Michel+           ## O0276131  #dY:7.4%   
          60.7         0.34       0.0411     0.001233  # 1982,A.Gruetter          ## D0505013  #dY:3.0%   
          60.9        0.712       0.0437      0.00232  # 1997,R.Michel+           ## O0276131  #dY:5.3%   
          60.9        0.699       0.0438       0.0024  # 1997,R.Michel+           ## O0276131  #dY:5.5%   
          61.7        0.709       0.0437      0.00234  # 1997,R.Michel+           ## O0276131  #dY:5.4%   
          61.7         1.11       0.0436      0.00309  # 1997,R.Michel+           ## O0276131  #dY:7.1%   
          62.2         1.11       0.0455      0.00321  # 1997,R.Michel+           ## O0276131  #dY:7.1%   
          62.3        0.692       0.0424      0.00224  # 1997,R.Michel+           ## O0276131  #dY:5.3%   
          62.3        0.686       0.0409      0.00224  # 1997,R.Michel+           ## O0276131  #dY:5.5%   
          62.4         1.11       0.0442       0.0031  # 1997,R.Michel+           ## O0276131  #dY:7.0%   
          62.6        0.692        0.042      0.00225  # 1997,R.Michel+           ## O0276131  #dY:5.4%   
          63.1        0.673       0.0408      0.00217  # 1997,R.Michel+           ## O0276131  #dY:5.3%   
          63.3        0.673       0.0411      0.00217  # 1997,R.Michel+           ## O0276131  #dY:5.3%   
          63.6        0.681       0.0401      0.00212  # 1997,R.Michel+           ## O0276131  #dY:5.3%   
          63.6        0.684       0.0407      0.00218  # 1997,R.Michel+           ## O0276131  #dY:5.4%   
          63.7          1.1       0.0405      0.00286  # 1997,R.Michel+           ## O0276131  #dY:7.1%   
          63.8          1.1       0.0417       0.0031  # 1997,R.Michel+           ## O0276131  #dY:7.4%   
            64        0.673       0.0397      0.00213  # 1997,R.Michel+           ## O0276131  #dY:5.4%   
          64.2         1.09       0.0406        0.003  # 1997,R.Michel+           ## O0276131  #dY:7.4%   
          64.9        0.663       0.0384      0.00203  # 1997,R.Michel+           ## O0276131  #dY:5.3%   
          65.1         0.34       0.0343     0.001029  # 1982,A.Gruetter          ## D0505013  #dY:3.0%   
          65.1         0.34       0.0354     0.001062  # 1982,A.Gruetter          ## D0505013  #dY:3.0%   
          65.2         1.09       0.0397      0.00281  # 1997,R.Michel+           ## O0276131  #dY:7.1%   
          65.5        0.648       0.0375      0.00201  # 1997,R.Michel+           ## O0276131  #dY:5.4%   
          65.5        0.659        0.038      0.00203  # 1997,R.Michel+           ## O0276131  #dY:5.3%   
          65.6         1.08       0.0375      0.00265  # 1997,R.Michel+           ## O0276131  #dY:7.1%   
          65.8         0.64       0.0366      0.00194  # 1997,R.Michel+           ## O0276131  #dY:5.3%   
            66        0.641       0.0372      0.00196  # 1997,R.Michel+           ## O0276131  #dY:5.3%   
            66         1.08       0.0401        0.003  # 1997,R.Michel+           ## O0276131  #dY:7.5%   
          66.9        0.632       0.0357      0.00192  # 1997,R.Michel+           ## O0276131  #dY:5.4%   
          67.4        0.629       0.0357      0.00191  # 1997,R.Michel+           ## O0276131  #dY:5.4%   
          67.4         1.07       0.0353       0.0025  # 1997,R.Michel+           ## O0276131  #dY:7.1%   
          67.4         1.07        0.034       0.0025  # 1997,R.Michel+           ## O0276131  #dY:7.4%   
          67.5        0.622       0.0356      0.00187  # 1997,R.Michel+           ## O0276131  #dY:5.3%   
          67.6         0.34       0.0326     0.000978  # 1982,A.Gruetter          ## D0505013  #dY:3.0%   
          67.7         1.07       0.0364        0.002  # 1997,R.Michel+           ## O0276131  #dY:5.5%   
          68.2         1.06       0.0358      0.00253  # 1997,R.Michel+           ## O0276131  #dY:7.1%   
          68.3         0.61       0.0345      0.00185  # 1997,R.Michel+           ## O0276131  #dY:5.4%   
          68.5        0.602       0.0343      0.00181  # 1997,R.Michel+           ## O0276131  #dY:5.3%   
          68.5        0.601       0.0343      0.00181  # 1997,R.Michel+           ## O0276131  #dY:5.3%   
          68.8        0.604       0.0344      0.00181  # 1997,R.Michel+           ## O0276131  #dY:5.3%   
          69.2        0.597       0.0349      0.00186  # 1997,R.Michel+           ## O0276131  #dY:5.3%   
          69.2         1.05       0.0337      0.00238  # 1997,R.Michel+           ## O0276131  #dY:7.1%   
          69.4         1.05       0.0331       0.0025  # 1997,R.Michel+           ## O0276131  #dY:7.6%   
          69.6        0.588       0.0336       0.0018  # 1997,R.Michel+           ## O0276131  #dY:5.4%   
          69.7         0.34       0.0316     0.000948  # 1982,A.Gruetter          ## D0505013  #dY:3.0%   
          69.7         0.34       0.0309     0.000927  # 1982,A.Gruetter          ## D0505013  #dY:3.0%   
          69.8         0.34       0.0317     0.000951  # 1982,A.Gruetter          ## D0505013  #dY:3.0%   
            70          0.9        0.042       0.0081  # 1987,V.N.Aleksandrov+    ## A0351008  #dY:19.3%  
            70        0.582       0.0334      0.00176  # 1997,R.Michel+           ## O0276131  #dY:5.3%   
          71.4         0.55       0.0325      0.00174  # 1997,R.Michel+           ## O0276131  #dY:5.4%   
          71.4        0.547       0.0328      0.00173  # 1997,R.Michel+           ## O0276131  #dY:5.3%   
          71.4        0.549       0.0323      0.00175  # 1997,R.Michel+           ## O0276131  #dY:5.4%   
          71.4         0.55       0.0336      0.00179  # 1997,R.Michel+           ## O0276131  #dY:5.3%   
          71.4         1.02       0.0314       0.0023  # 1997,R.Michel+           ## O0276131  #dY:7.3%   
          71.4         1.03       0.0336      0.00238  # 1997,R.Michel+           ## O0276131  #dY:7.1%   
          71.4         1.02       0.0327      0.00231  # 1997,R.Michel+           ## O0276131  #dY:7.1%   
          71.4         1.03       0.0328       0.0024  # 1997,R.Michel+           ## O0276131  #dY:7.3%   
          71.5        0.548       0.0324      0.00176  # 1997,R.Michel+           ## O0276131  #dY:5.4%   
          71.5        0.547       0.0329      0.00174  # 1997,R.Michel+           ## O0276131  #dY:5.3%   
            74         1.04       0.0327       0.0033  # 1997,R.Michel+           ## O0276131  #dY:10.1%  
            79          2.2       0.0429       0.0081  # 1987,V.N.Aleksandrov+    ## A0351008  #dY:18.9%  
          85.3         1.08       0.0398      0.00413  # 1997,R.Michel+           ## O0276131  #dY:10.4%  
          88.1        0.791       0.0387      0.00392  # 1997,R.Michel+           ## O0276131  #dY:10.1%  
            89          1.9        0.047       0.0089  # 1987,V.N.Aleksandrov+    ## A0351008  #dY:18.9%  
            98          1.5        0.044       0.0085  # 1987,V.N.Aleksandrov+    ## A0351008  #dY:19.3%  
          99.9          1.5       0.0444       0.0032  # 1997,R.Michel+           ## O0276131  #dY:7.2%   
           101         1.69       0.0395       0.0036  # 1997,R.Michel+           ## O0276131  #dY:9.1%   
           111          1.4        0.041       0.0031  # 1997,R.Michel+           ## O0276131  #dY:7.6%   
           111         1.61        0.041      0.00372  # 1997,R.Michel+           ## O0276131  #dY:9.1%   
           121          1.3        0.043        0.003  # 1997,R.Michel+           ## O0276131  #dY:7.0%   
           121         1.53       0.0409      0.00372  # 1997,R.Michel+           ## O0276131  #dY:9.1%   
           131          1.3       0.0432       0.0031  # 1997,R.Michel+           ## O0276131  #dY:7.2%   
           131         1.43       0.0408      0.00369  # 1997,R.Michel+           ## O0276131  #dY:9.0%   
           140          1.2        0.043        0.003  # 1997,R.Michel+           ## O0276131  #dY:7.0%   
           140         1.34       0.0424      0.00369  # 1997,R.Michel+           ## O0276131  #dY:8.7%   
           148          1.1       0.0422        0.003  # 1997,R.Michel+           ## O0276131  #dY:7.1%   
           149         1.25       0.0423      0.00366  # 1997,R.Michel+           ## O0276131  #dY:8.7%   
           158          1.1       0.0408       0.0029  # 1997,R.Michel+           ## O0276131  #dY:7.1%   
           158         1.14       0.0388      0.00356  # 1997,R.Michel+           ## O0276131  #dY:9.2%   
           226          1.8       0.0339      0.00294  # 1996,Th.Schiekel+        ## O0284117  #dY:8.7%   
           271         1.28       0.0349      0.00306  # 1996,Th.Schiekel+        ## O0284117  #dY:8.8%   
           338         1.74       0.0326      0.00282  # 1996,Th.Schiekel+        ## O0284117  #dY:8.7%   
           375         1.26       0.0326      0.00283  # 1996,Th.Schiekel+        ## O0284117  #dY:8.7%   
           590            0       0.0323        0.003  # 1971,J.E.Cline+          ## B0085165  #dY:9.3%   
           600            0       0.0277        0.001  # 1989,R.Michel+           ## O0078028  #dY:3.6%   
          1200        0.986        0.023     0.000483  # 1997,R.Michel+           ## O0276131  #dY:2.1%   
          1590            1       0.0201     0.000438  # 1997,R.Michel+           ## O0276131  #dY:2.2%   
          3900            0       0.0169       0.0001  # 1974,J.B.Cumming+        ## O0542040  #dY:0.6%   
//
#-------------------------------------------------------------------------------
