,cross_section,unc_cross_section
0,5.614846812271352e-25,1.8139013097856894e-26
1,9.217029052424819e-25,2.5701531000271203e-26
2,7.138228265245651e-25,1.822467191128363e-26
3,2.1985090530540984e-25,5.7245242188466776e-27
4,2.9257105820287797e-26,1.521701172482304e-27
5,1.2226529323879228e-28,2.3074153275292663e-29
6,5.3607851242463244e-27,1.1514034299001026e-27
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.0,0.0
