filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/CH09242025_Ta04_50cm_DET2.Spe,173LU,78.63,701.3604508770903,828.1674155353369,0.11900000000000001,0.004,0.0007201909940167536,7.462743593301064e-05,9663568.705118056,11465021.458174815,8809.087242587108,10451.25018976738,24.845332159037284,09/24/2025 19:51:08,929.0,1097.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/CH09242025_Ta04_50cm_DET2.Spe,177Wg,101.75,2914.1990873900786,513.3584364832022,0.0044,0.0011,0.0006946704902439567,4.419594885133449e-05,1125845003.0989282,352305580.2643987,1026294.4422050394,321153.6738964437,7.9716002739995755,09/24/2025 19:51:08,929.0,1097.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/CH09242025_Ta04_50cm_DET2.Spe,177TAg,112.9,11348.791048003794,1271.6629531870115,0.07200000000000001,0.016,0.0006837573636436834,3.2962200870407554e-05,272211206.61669004,69052961.63893661,248141.48278640842,62947.09356329682,22.557297375791055,09/24/2025 19:51:08,929.0,1097.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/CH09242025_Ta04_50cm_DET2.Spe,177Wg,115.05,46547.67733337496,173095.3416331844,0.08,0.004,0.000681875379987417,3.157241338223184e-05,1007613393.8415827,3747611341.52061,918517.2231919623,3416236.4097726615,22.557297375791055,09/24/2025 19:51:08,929.0,1097.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/CH09242025_Ta04_50cm_DET2.Spe,177Wg,115.65,160974.35602425045,172362.07432594924,0.47000000000000003,0.06,0.0006813647027095822,3.124519067126326e-05,593567509.0413951,640639310.0000747,541082.5059629855,583992.0783956925,22.557297375791055,09/24/2025 19:51:08,929.0,1097.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/CH09242025_Ta04_50cm_DET2.Spe,172HFg,125.812,68.74392596748264,80.78058848876685,0.113,0.009000000000000001,0.0006736105723124517,3.0131092618893037e-05,1066443.6346592999,1263516.2967603577,972.1455192883317,1151.7924309574819,1.2186149124355894,09/24/2025 19:51:08,929.0,1097.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/CH09242025_Ta04_50cm_DET2.Spe,177Wg,142.6,5177.855083278248,133.01272714612466,0.0126,0.0012,0.0006616463749913613,3.8860676622810024e-05,733405769.8992227,84812086.67029089,668555.8522326552,77312.749927339,1.0978033096110582,09/24/2025 19:51:08,929.0,1097.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/CH09242025_Ta04_50cm_DET2.Spe,177Wg,152.23,758.2164930766357,354.56559099176604,0.0018,0.0006,0.0006538231411907505,4.240352245788264e-05,760766443.0092858,440532350.7041398,693497.2133174894,401579.171106782,12.261012069449505,09/24/2025 19:51:08,929.0,1097.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/CH09242025_Ta04_50cm_DET2.Spe,177Wg,155.95,13507.30060408933,543.3858776630996,0.036000000000000004,0.003,0.000650406370849716,4.2975027230995996e-05,681196160.4111559,77676210.16440026,620962.7715689662,70807.8488280768,12.261012069449505,09/24/2025 19:51:08,929.0,1097.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/CH09242025_Ta04_50cm_DET2.Spe,174LUm1,176.653,151.18328875422378,62.93700522829158,0.0047,0.00019,0.0006264445657630838,3.9485616868833214e-05,60633717.77392032,26116460.067447625,55272.3042606384,23807.16505692582,0.7652300854675541,09/24/2025 19:51:08,929.0,1097.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/CH09242025_Ta04_50cm_DET2.Spe,177Wg,186.2,40792.80612471518,142009.68770828084,0.15,0.013000000000000001,0.0006131711154242638,3.562522762061669e-05,523722880.012245,1824027392.9192352,477413.7465927484,1662741.4703001233,2.3162025659930303,09/24/2025 19:51:08,929.0,1097.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/CH09242025_Ta04_50cm_DET2.Spe,177Wg,186.42,14447.81946008435,141920.8530748289,0.073,0.00365,0.000612853930386913,3.552898210292115e-05,381340897.04090303,3746024691.4058127,347621.6016781249,3414790.055976128,2.3162025659930303,09/24/2025 19:51:08,929.0,1097.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/CH09242025_Ta04_50cm_DET2.Spe,176TAg,201.84,186.96104193675563,80.43013125027169,0.057,0.0028499999999999997,0.000589619612233325,2.8607233491983454e-05,6568939.421047859,2902790.569572912,5988.094276251467,2646.1172010692,1.2320367439141178,09/24/2025 19:51:08,929.0,1097.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/CH09242025_Ta04_50cm_DET2.Spe,177LUm1,208.3662,710.3587588811799,871.2754853297408,0.574,0.024,0.0005793551759892186,2.5801773619067623e-05,2522387.872220068,3099061.5153423343,2299.3508406746287,2825.033286547251,1.6575120008144,09/24/2025 19:51:08,929.0,1097.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/CH09242025_Ta04_50cm_DET2.Spe,177TAg,208.4,810.873792908297,887.7055569139225,0.0094,0.002,0.0005793016044786855,2.578768762950377e-05,175837537.48913154,196353592.3191265,160289.45988070333,178991.4241742265,1.6575120008144,09/24/2025 19:51:08,929.0,1097.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/CH09242025_Ta04_50cm_DET2.Spe,172TAg,214.07,33941.65469224744,259.83830714828474,0.55,0.0275,0.0005702749100261368,2.3501669188228445e-05,127784144.64289178,8366129.254312418,116485.09083217118,7626.37124367586,1.6575120008144,09/24/2025 19:51:08,929.0,1097.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/CH09242025_Ta04_50cm_DET2.Spe,180HFm1,215.426,264.3912178156581,146.6728292168969,0.816,0.02,0.0005681075956771876,2.29791549702818e-05,673468.3399960487,377247.0127886287,613.9182680000445,343.8897108374008,1.6575120008144,09/24/2025 19:51:08,929.0,1097.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/CH09242025_Ta04_50cm_DET2.Spe,177Wg,223.23,6771.018749753308,187.24092685946954,0.020499999999999997,0.0016,0.0005556179751114883,2.0170055612209108e-05,701963905.4301988,64036044.871453196,639894.1708570636,58373.7874853721,1.97663955967045,09/24/2025 19:51:08,929.0,1097.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/CH09242025_Ta04_50cm_DET2.Spe,177Wg,224.99,2028.6862650157584,161.2904641502013,0.0054,0.0008,0.0005528050124857988,1.9584775923128982e-05,802490815.0022072,139034800.9203223,731532.192344765,126740.9306475135,1.97663955967045,09/24/2025 19:51:08,929.0,1097.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/CH09242025_Ta04_50cm_DET2.Spe,177LUm1,228.4838,1.012935649000037e-07,68.35558064024582,0.371,0.016,0.0005472342133580262,1.847648000657709e-05,0.0005891496417719425,397573.78356173343,5.370552796462557e-07,362.4191281328473,1.97663955967045,09/24/2025 19:51:08,929.0,1097.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/CH09242025_Ta04_50cm_DET2.Spe,172TAg,237.63,716.2333305992744,97.15421756373264,0.02,0.0019,0.0005327892704558528,1.590939491617433e-05,79370656.97955664,13681414.685333919,72352.4676203798,12471.663341234202,1.2344247171187395,09/24/2025 19:51:08,929.0,1097.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/CH09242025_Ta04_50cm_DET2.Spe,177Wg,259.25,2964.361731465966,95.89928035899601,0.0086,0.0008,0.0005002881241381729,1.1512489828297914e-05,813585999.9708376,83632430.83524036,741646.3080864517,76237.40276685539,0.9486445060600027,09/24/2025 19:51:08,929.0,1097.0
