filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/LEPS/BW09242025_Ta01_40cm_LEPS.Spe,173LU,78.63,62.01283409577896,68.85766897747412,0.11900000000000001,0.004,4.7209633050101716e-06,2.8072327131045134e-05,130801207.00674495,791415799.226439,212684.8894418617,1286854.9580917708,1.0369854314720706,09/24/2025 17:03:53,519.0,615.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/LEPS/BW09242025_Ta01_40cm_LEPS.Spe,176LUm1,88.361,37510.303761902855,3004.454404923498,0.08900000000000001,0.004,5.313936728486036e-06,2.3330177322069217e-05,93983573350.89851,412713735547.1559,152818818.45674556,671079244.7921234,136.35257522867744,09/24/2025 17:03:53,519.0,615.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/LEPS/BW09242025_Ta01_40cm_LEPS.Spe,178TAg,93.13,6207.130134896028,6782.406960258727,0.066,0.019,5.6290152857876645e-06,2.0900195168645964e-05,19798042172.12526,76838104963.00078,32191938.491260584,124940008.06991996,5.4717676671208455,09/24/2025 17:03:53,519.0,615.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/LEPS/BW09242025_Ta01_40cm_LEPS.Spe,180TAg,93.324,5039.650614352821,6762.371803775803,0.0451,0.002255,5.6420366121561e-06,2.080004899098238e-05,23469062688.12368,92082468800.05093,38161077.54166452,149727591.54479825,5.4717676671208455,09/24/2025 17:03:53,519.0,615.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/LEPS/BW09242025_Ta01_40cm_LEPS.Spe,177Wg,115.05,79140.68666949139,13974.254969686752,0.08,0.004,7.1713420598212896e-06,9.64472716383363e-06,163462127482.52548,221877983829.63287,265792077.2073585,360777209.4790778,48.47476894229918,09/24/2025 17:03:53,519.0,615.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/LEPS/BW09242025_Ta01_40cm_LEPS.Spe,177Wg,115.65,143162.74400698062,13987.576579450455,0.47000000000000003,0.06,7.214897936869993e-06,9.360973865185577e-06,50027606141.02529,65404818093.261475,81345701.04231755,106349297.71262029,48.47476894229918,09/24/2025 17:03:53,519.0,615.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/LEPS/BW09242025_Ta01_40cm_LEPS.Spe,179Wg,133.9,2134.937338888215,118.25567416868799,0.00106,0.00021,8.530988367173118e-06,4.483554066652445e-06,279761324721.51514,158009346700.11172,454896462.9618132,256925766.99205157,1.5745254798417694,09/24/2025 17:03:53,519.0,615.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/LEPS/BW09242025_Ta01_40cm_LEPS.Spe,177Wg,142.6,3675.67531214726,118.62843224179584,0.0126,0.0012,9.12834861634066e-06,6.262726774410331e-06,37868851728.48148,26265867030.889534,61575368.664197534,42708726.87949517,1.3570823519578312,09/24/2025 17:03:53,519.0,615.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/LEPS/BW09242025_Ta01_40cm_LEPS.Spe,177Wg,155.95,8820.119011114852,236.08759888576705,0.036000000000000004,0.003,9.982077408036046e-06,9.914544413715335e-06,29084310265.423664,29001144194.601963,47291561.40719295,47156332.023743026,3.4032119446910967,09/24/2025 17:03:53,519.0,615.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/LEPS/BW09242025_Ta01_40cm_LEPS.Spe,173TAg,172.2,492.4601173701444,78.01679990445166,0.17500000000000002,0.00875,1.089537188820149e-05,1.3147702750352322e-05,306054461.66638607,373061465.21030885,497649.5311648554,606604.0084720469,1.1402311998953985,09/24/2025 17:03:53,519.0,615.0
