name,compound,areal_density,mu_E,sig_E
Ni08,Ni,23.145117271366498,29.842362719999997,0.46985469834215937
Sn08,Sn,8.046865212275799,29.64062988,0.4555623786609092
Ta08,Ta,27.2272634699373,29.4661161,0.46839975717413646
Cu08,Cu,22.197401921045,29.189633880000002,0.4744234567937652
Al_degrader_E2_E1,Al,136.6,27.932470852499996,0.8747125512063509
Ni09,Ni,22.6620064110796,26.63257508,0.5122309800890548
Sn09,Sn,7.8286470745411,26.417591379999998,0.49787111760946284
Ta09,Ta,27.3770561175463,26.228504220000005,0.5124118217236908
Cu09,Cu,22.0914785222995,25.9270106,0.5196595634524972
Al_degrader_E4_E3,Al,136.6,24.540801941999995,0.9512276210082573
Ni10,Ni,23.1074205467587,23.0928274,0.5727268712128322
Sn10,Sn,8.2321721033795,22.846968719999996,0.5571812726048513
Ta10,Ta,27.164647152063502,22.63561022,0.5736628816923329
Cu10,Cu,22.2644313328078,22.299096220000003,0.5839352648896208
Al_degrader_E6_E5,Al,136.6,20.72335921846154,1.0690869639904905
Ni11,Ni,22.9408584114204,19.060713540000002,0.6639552223310458
Sn11,Sn,7.982003804529199,18.779971079999996,0.6481986688999242
Ta11,Ta,27.2001347393243,18.538388859999998,0.6688114235177958
Cu11,Cu,22.210567283127602,18.14833158,0.6840724376662924
Al_degrader_E8_E7,Al,136.6,16.263421373333333,1.2752736190341718
Ni12,Ni,23.1554160125588,14.221621605,0.8279503540655224
Sn12,Sn,8.021438398029,13.868238579999996,0.8191706827026853
Ta12,Ta,27.7023349124437,13.563897809999999,0.8470281736029822
Cu12,Cu,22.1770476188809,13.067983035,0.8752378170258577
Al_degrader_E9,Al,68.3,11.712313694117645,1.1543891685912107
Ni13,Ni,23.1531870655676,10.219627997142858,1.0605937325383308
Sn13,Sn,7.3537483114218,9.773011980000001,1.0711025823778408
Ta13,Ta,27.336886972071003,9.394630229999999,1.11654679166175
Cu13,Cu,22.1683258846436,8.7440146725,1.182492857781694
Al_degrader_E10,Al,68.3,6.728483362285714,1.8240031566118637
Ni14,Ni,23.06711661929,4.175101831199999,2.0231832355983985
Sn14,Sn,7.6195431461658005,3.3515448927272726,2.0662188373137287
Ta14,Ta,27.3605790832109,2.7219982333333332,2.041758256731245
Cu14,Cu,22.1246408363628,1.7117362815,1.8422429845263497
