name,compound,areal_density,mu_E,sig_E
Ni08,Ni,23.145117271366498,29.883327379999997,0.4618944318156862
Sn08,Sn,8.046865212275799,29.734121599999998,0.4544267936790699
Ta08,Ta,27.2272634699373,29.60524652,0.46184667112353384
Cu08,Cu,22.197401921045,29.40134674,0.4657341360598044
Al_degrader_E2_E1,Al,136.6,28.48091972,0.7295459388654847
Ni09,Ni,22.6620064110796,27.536465759999995,0.491631302042112
Sn09,Sn,7.8286470745411,27.381243799999996,0.4842935219074895
Ta09,Ta,27.3770561175463,27.24485604,0.492469582081491
Cu09,Cu,22.0914785222995,27.02800232,0.4968521788969207
Al_degrader_E4_E3,Al,136.6,26.042806294285715,0.7714080897559691
Ni10,Ni,23.1074205467587,25.02530734,0.5297522796006869
Sn10,Sn,8.2321721033795,24.85401994,0.5220138470217015
Ta10,Ta,27.164647152063502,24.7068033,0.5309166065486274
Cu10,Cu,22.2644313328078,24.473533479999997,0.5365919426520396
Al_degrader_E6_E5,Al,136.6,23.403567074999998,0.8300387694414909
Ni11,Ni,22.9408584114204,22.295436499999997,0.579060149611204
Sn11,Sn,7.982003804529199,22.110841819999997,0.5713529064764505
Ta11,Ta,27.2001347393243,21.95185908,0.5815571688334291
Cu11,Cu,22.210567283127602,21.697431959999996,0.5887376716081266
Al_degrader_E8_E7,Al,136.6,20.515284072,0.9072227616760389
Ni12,Ni,23.1554160125588,19.28021256,0.6481037802838727
Sn12,Sn,8.021438398029,19.07248318,0.640504801400495
Ta12,Ta,27.7023349124437,18.893107040000004,0.6531006880278403
Cu12,Cu,22.1770476188809,18.606585139999996,0.6626323444649984
Al_degrader_E9,Al,68.3,17.86855602,0.7789025348942039
Ni13,Ni,23.1531870655676,17.095606059999998,0.7105189706765587
Sn13,Sn,7.3537483114218,16.8722955,0.7031815195806486
Ta13,Ta,27.336886972071003,16.68259126,0.7177147437329211
Cu13,Cu,22.1683258846436,16.37049858,0.7304756794158062
Al_degrader_E10,Al,68.3,15.550786064999999,0.8629651783251834
Ni14,Ni,23.06711661929,14.68668154,0.797802213222819
Sn14,Sn,7.6195431461658005,14.43521816,0.7921698870862325
Ta14,Ta,27.3605790832109,14.221379299999999,0.8102495886648199
Cu14,Cu,22.1246408363628,13.870456299999999,0.8284044607498863
