name,compound,areal_density,mu_E,sig_E
Ni08,Ni,23.145117271366498,29.845129879999998,0.4693085461944898
Sn08,Sn,8.046865212275799,29.647166079999998,0.4555788582643334
Ta08,Ta,27.2272634699373,29.475932059999998,0.46798674154740366
Cu08,Cu,22.197401921045,29.204634159999998,0.4738537704409393
Al_degrader_E2_E1,Al,136.6,27.97182867,0.8624643891002289
Ni09,Ni,22.6620064110796,26.697779279999995,0.5107501733750872
Sn09,Sn,7.8286470745411,26.48715506,0.49696917441265553
Ta09,Ta,27.3770561175463,26.30192578,0.511000699971528
Cu09,Cu,22.0914785222995,26.00666838,0.5180196026292591
Al_degrader_E4_E3,Al,136.6,24.650363640000002,0.9358306833642239
Ni10,Ni,23.1074205467587,23.23482268,0.56943367740029
Sn10,Sn,8.2321721033795,22.994640979999996,0.554535842759185
Ta10,Ta,27.164647152063502,22.788164339999998,0.5703891790281127
Cu10,Cu,22.2644313328078,22.459555279999996,0.5802632787141727
Al_degrader_E6_E5,Al,136.6,20.923403264999997,1.0522870783143448
Ni11,Ni,22.9408584114204,19.30539266,0.6567573250585975
Sn11,Sn,7.982003804529199,19.0324858,0.6417087744439529
Ta11,Ta,27.2001347393243,18.797642700000004,0.6613468771656141
Cu11,Cu,22.210567283127602,18.418826939999995,0.6757998419134443
Al_degrader_E8_E7,Al,136.6,16.594958749411763,1.2421882976915852
Ni12,Ni,23.1554160125588,14.626884195000002,0.8094437455803843
Sn12,Sn,8.021438398029,14.287385200000001,0.8007240236317129
Ta12,Ta,27.7023349124437,13.994976570000002,0.8266059113937154
Cu12,Cu,22.1770476188809,13.519575465,0.8522502612320126
Al_degrader_E9,Al,68.3,12.229378876,1.111797435887031
Ni13,Ni,23.1531870655676,10.81908707,1.0150754067352903
Sn13,Sn,7.3537483114218,10.39967164,1.0207251987580743
Ta13,Ta,27.336886972071003,10.044614799999998,1.0599932922528141
Cu13,Cu,22.1683258846436,9.438449760000001,1.1146378284634235
Al_degrader_E10,Al,68.3,7.6268998593103445,1.6221337838859826
Ni14,Ni,23.06711661929,5.418502143529412,1.7753132953541713
Sn14,Sn,7.6195431461658005,4.68926718,1.890573768720715
Ta14,Ta,27.3605790832109,4.079677739999999,1.983784139867161
Cu14,Cu,22.1246408363628,3.0004018266666668,2.053714915545809
