name,compound,areal_density,mu_E,sig_E
Ni01,Ni,23.0787121671831,54.90777516666667,0.4573973620204926
Sn01,Sn,37.475120718456,54.692527866666666,0.4634335772867372
Ta01,Ta,27.3337986505956,54.48915016666667,0.4584762310632605
Cu01,Cu,21.9057003939711,54.324394033333334,0.45985382946221676
Al_degrader_A1,Al,599.0,51.44432446363636,1.851915333848049
Ni02,Ni,23.090851723177398,48.4782895,0.5018427650733013
Sn02,Sn,37.2112063333549,48.24604943333334,0.5082397626675283
Ta02,Ta,27.3962715876557,48.02873296666667,0.5032521468341679
Cu02,Cu,22.2351845247373,47.84983943333333,0.5054829679474989
Al_degrader_B2,Al,415.0,45.63218764444444,1.480003925666943
Ni03,Ni,22.9661533006776,43.35252736666667,0.5468080733533466
Sn03,Sn,37.1299263811205,43.101065,0.5541730167029667
Ta03,Ta,27.701888045416503,42.864412400000006,0.5494072891697986
Cu03,Cu,22.253238191917603,42.668653733333336,0.552074685375746
Al_degrader_C5,Al,261.5,41.11094668571428,1.1283128296268035
Ni04,Ni,22.982227131238,39.514726833333334,0.5872653350175758
Sn04,Sn,36.990398871936,39.24557243333334,0.595448021789822
Ta04,Ta,27.5178082110051,38.99340610000001,0.5908265683058976
Cu04,Cu,22.2886314033321,38.78400843333334,0.5941704607789019
Al_degrader_E8_E1,Al,136.6,37.860655820000005,0.8321833400760487
Ni05,Ni,22.9422570853291,36.91648993333334,0.6186851235472389
Sn05,Sn,8.004362278289099,36.7587243,0.6130506367798476
Ta05,Ta,27.1974809964118,36.6206957,0.6198634484047085
Cu05,Cu,22.3113271754174,36.40238050000001,0.623836784118851
Al_degrader_E4_E3_E2,Al,204.89999999999998,34.99342872857143,1.077796869858846
Ni06,Ni,22.6306650304102,33.54742176666667,0.6659845363917085
Sn06,Sn,7.816394401438701,33.38049596666667,0.6605330822023467
Ta06,Ta,27.3737995344027,33.2327263,0.6682413954714594
Cu06,Cu,22.2327148063246,32.99779113333334,0.6729797626288987
Al_degrader_E7_E6_E5,Al,204.89999999999998,31.47071748888889,1.1471049245279878
Ni07,Ni,22.5286949192319,29.89561816666667,0.7282827607026264
Sn07,Sn,25.755854006141,29.623565333333335,0.7316201303032119
Ta07,Ta,27.5385876414374,29.37083176666667,0.735240496366696
Cu07,Cu,22.2583804814744,29.112416800000002,0.7414357623856747
