name,compound,areal_density,mu_E,sig_E
Ni08,Ni,23.145117271366498,29.846872819999998,0.46878152645475224
Sn08,Sn,8.046865212275799,29.650788,0.45531440813574087
Ta08,Ta,27.2272634699373,29.48117376,0.46750230361727885
Cu08,Cu,22.197401921045,29.21249108,0.47329765615353897
Al_degrader_E2_E1,Al,136.6,27.991848562499996,0.8562032000446409
Ni09,Ni,22.6620064110796,26.73070654,0.5097159738533102
Sn09,Sn,7.8286470745411,26.52226094,0.4962307585693539
Ta09,Ta,27.3770561175463,26.33897444,0.5099961970708079
Cu09,Cu,22.0914785222995,26.04680524,0.516902043242762
Al_degrader_E4_E3,Al,136.6,24.70517692,0.9352006887825274
Ni10,Ni,23.1074205467587,23.30599368,0.5674871647888238
Sn10,Sn,8.2321721033795,23.0686148,0.5528977276322992
Ta10,Ta,27.164647152063502,22.86456226,0.5684007383736341
Cu10,Cu,22.2644313328078,22.539895279999996,0.5780982645136739
Al_degrader_E6_E5,Al,136.6,21.023409244999996,1.0414755973370329
Ni11,Ni,22.9408584114204,19.427307659999997,0.6528363976566598
Sn11,Sn,7.982003804529199,19.15828402,0.6381155646218322
Ta11,Ta,27.2001347393243,18.92679534,0.6573175787656104
Cu11,Cu,22.210567283127602,18.553453760000004,0.6713693144178265
Al_degrader_E8_E7,Al,136.6,16.75940876117647,1.224524386359698
Ni12,Ni,23.1554160125588,14.826893399999998,0.8001830255862966
Sn12,Sn,8.021438398029,14.49403116,0.7914840729598129
Ta12,Ta,27.7023349124437,14.207234880000001,0.8196346462365933
Cu12,Cu,22.1770476188809,13.741768455,0.8409274271700935
Al_degrader_E9,Al,68.3,12.482423956,1.0901623608790159
Ni13,Ni,23.1531870655676,11.11014377,0.9934569463898206
Sn13,Sn,7.3537483114218,10.7030654,0.9977111434292192
Ta13,Ta,27.336886972071003,10.358478059999998,1.0355521237381713
Cu13,Cu,22.1683258846436,9.77221163142857,1.0842584944036289
Al_degrader_E10,Al,68.3,8.044139595555555,1.5420145382848924
Ni14,Ni,23.06711661929,5.979419228,1.6457413397201528
Sn14,Sn,7.6195431461658005,5.305282632,1.7574774739379029
Ta14,Ta,27.3605790832109,4.73089266375,1.871966125408371
Cu14,Cu,22.1246408363628,3.6904433288888887,2.0268634073347984
