name,compound,areal_density,mu_E,sig_E
Ni01,Ni,23.0787121671831,54.91069446666667,0.4574706566721508
Sn01,Sn,37.475120718456,54.704070800000004,0.4630801175326216
Ta01,Ta,27.3337986505956,54.50888576666667,0.4585589055044207
Cu01,Cu,21.9057003939711,54.35078673333334,0.4599603400120445
Al_degrader_A1,Al,599.0,51.58979755,1.7944682672073078
Ni02,Ni,23.090851723177398,48.750553,0.4997266928275228
Sn02,Sn,37.2112063333549,48.5285983,0.5057013386414719
Ta02,Ta,27.3962715876557,48.32089676666667,0.5012543783445144
Cu02,Cu,22.2351845247373,48.1498464,0.503279766207332
Al_degrader_B2,Al,415.0,46.03411734444445,1.4186381741058152
Ni03,Ni,22.9661533006776,43.862168100000005,0.5420354976159064
Sn03,Sn,37.1299263811205,43.622801800000005,0.548804845019393
Ta03,Ta,27.701888045416503,43.397656600000005,0.5444899158629478
Cu03,Cu,22.253238191917603,43.2114085,0.5469590107687077
Al_degrader_C5,Al,261.5,41.73248280000001,1.08224048911302
Ni04,Ni,22.982227131238,40.2189404,0.5794222995776397
Sn04,Sn,36.990398871936,39.964094333333335,0.5868524202056444
Ta04,Ta,27.5178082110051,39.725262666666666,0.5826828677244213
Cu04,Cu,22.2886314033321,39.526951833333335,0.5857495187193689
Al_degrader_E8_E1,Al,136.6,38.653963125,0.8241483611220951
Ni05,Ni,22.9422570853291,37.76289453333334,0.6080858034385028
Sn05,Sn,8.004362278289099,37.6140606,0.6029852011956628
Ta05,Ta,27.1974809964118,37.4837677,0.6091020815676497
Cu05,Cu,22.3113271754174,37.2777248,0.612757713509149
Al_degrader_E4_E3_E2,Al,204.89999999999998,35.95240745714286,1.0283988004278952
Ni06,Ni,22.6306650304102,34.5945579,0.6505347622386703
Sn06,Sn,7.816394401438701,34.43799046666667,0.6455785914788239
Ta06,Ta,27.3737995344027,34.29926396666667,0.652536807330896
Cu06,Cu,22.2327148063246,34.078950166666665,0.6567067061100962
Al_degrader_E7_E6_E5,Al,204.89999999999998,32.652898175000004,1.0963099974832253
Ni07,Ni,22.5286949192319,31.186234033333335,0.7049394901893345
Sn07,Sn,25.755854006141,30.933257766666664,0.7078569824639807
Ta07,Ta,27.5385876414374,30.69816406666667,0.710875560616715
Cu07,Cu,22.2583804814744,30.45817166666667,0.7162547478822663
