name,compound,areal_density,mu_E,sig_E
Ni01,Ni,23.0787121671831,54.90319153333334,0.45859572695528783
Sn01,Sn,37.475120718456,54.67713076666667,0.46514399007197643
Ta01,Ta,27.3337986505956,54.46355213333334,0.45962504974030977
Cu01,Cu,21.9057003939711,54.29050313333333,0.46113623025831413
Al_degrader_A1,Al,599.0,51.26036574545454,1.943944656538557
Ni02,Ni,23.090851723177398,48.13516866666667,0.5058124931417
Sn02,Sn,37.2112063333549,47.8900431,0.5128650051190112
Ta02,Ta,27.3962715876557,47.6606084,0.5073522594635539
Cu02,Cu,22.2351845247373,47.4716686,0.5097348772718748
Al_degrader_B2,Al,415.0,45.12507565000001,1.5434333771747575
Ni03,Ni,22.9661533006776,42.70786446666666,0.5545307837839563
Sn03,Sn,37.1299263811205,42.44083573333334,0.5626667896868113
Ta03,Ta,27.701888045416503,42.189512666666666,0.5573814335858545
Cu03,Cu,22.253238191917603,41.98153783333334,0.5603099217415057
Al_degrader_C5,Al,261.5,40.322591512500004,1.1727809412089552
Ni04,Ni,22.982227131238,38.61920930000001,0.5993046605248818
Sn04,Sn,36.990398871936,38.331764033333336,0.6083522604980327
Ta04,Ta,27.5178082110051,38.062438900000004,0.6031434465366627
Cu04,Cu,22.2886314033321,37.83848953333334,0.6069748450227979
Al_degrader_E8_E1,Al,136.6,36.848705859999995,0.8712722233617118
Ni05,Ni,22.9422570853291,35.83546736666667,0.6346110403770162
Sn05,Sn,8.004362278289099,35.66607843333334,0.6283243010698208
Ta05,Ta,27.1974809964118,35.5180181,0.6360114580249767
Cu05,Cu,22.3113271754174,35.28343906666667,0.6404954661461668
Al_degrader_E4_E3_E2,Al,204.89999999999998,33.76400212500001,1.1313983496079019
Ni06,Ni,22.6306650304102,32.20020146666667,0.6891941666984582
Sn06,Sn,7.816394401438701,32.01943193333334,0.683099490045383
Ta06,Ta,27.3737995344027,31.85943626666667,0.6918894927694226
Cu06,Cu,22.2327148063246,31.604870966666667,0.6974141526742907
Al_degrader_E7_E6_E5,Al,204.89999999999998,29.940641230000004,1.222716351581219
Ni07,Ni,22.5286949192319,28.2169803,0.7635281501546467
Sn07,Sn,25.755854006141,27.918553100000004,0.7677411081523879
Ta07,Ta,27.5385876414374,27.641420000000004,0.7722098270116312
Cu07,Cu,22.2583804814744,27.357530733333334,0.779807250578925
