name,compound,areal_density,mu_E,sig_E
Ni01,Ni,23.0787121671831,54.909728333333334,0.45739766745931515
Sn01,Sn,37.475120718456,54.6988125,0.46319859294952165
Ta01,Ta,27.3337986505956,54.4995248,0.4584486821716908
Cu01,Cu,21.9057003939711,54.338099500000006,0.4598419091743198
Al_degrader_A1,Al,599.0,51.51741726,1.8311050436974097
Ni02,Ni,23.090851723177398,48.61499793333333,0.5007570821556718
Sn02,Sn,37.2112063333549,48.3879984,0.5068911404474403
Ta02,Ta,27.3962715876557,48.175535933333336,0.5021878626989394
Cu02,Cu,22.2351845247373,48.00053543333333,0.5043292508978093
Al_degrader_B2,Al,415.0,45.83407242222222,1.449141784735411
Ni03,Ni,22.9661533006776,43.6084632,0.5443632129186297
Sn03,Sn,37.1299263811205,43.363127866666666,0.5513798682548922
Ta03,Ta,27.701888045416503,43.13225966666666,0.5468247622165827
Cu03,Cu,22.253238191917603,42.9414552,0.5494018563185724
Al_degrader_C5,Al,261.5,41.423255442857155,1.1050492794856726
Ni04,Ni,22.982227131238,39.86869250000001,0.5831775433865888
Sn04,Sn,36.990398871936,39.60678473333334,0.5910100061704502
Ta04,Ta,27.5178082110051,39.36137643333334,0.5865761673456786
Cu04,Cu,22.2886314033321,39.15750703333334,0.5897989666972968
Al_degrader_E8_E1,Al,136.6,38.25971888,0.8177132085098946
Ni05,Ni,22.9422570853291,37.34215223333334,0.6131528215366426
Sn05,Sn,8.004362278289099,37.18896170000001,0.6078370746067103
Ta05,Ta,27.1974809964118,37.054747,0.6143348809818633
Cu05,Cu,22.3113271754174,36.84270393333334,0.6181021173003661
Al_degrader_E4_E3_E2,Al,204.89999999999998,35.47617281428572,1.0526151851831131
Ni06,Ni,22.6306650304102,34.074835500000006,0.657997412309818
Sn06,Sn,7.816394401438701,33.913180000000004,0.6527970391068473
Ta06,Ta,27.3737995344027,33.7699178,0.6600824705366949
Cu06,Cu,22.2327148063246,33.54250330000001,0.6645738856508808
Al_degrader_E7_E6_E5,Al,204.89999999999998,32.06664425,1.1261975698970128
Ni07,Ni,22.5286949192319,30.547012233333334,0.7161351245286597
Sn07,Sn,25.755854006141,30.28469026666667,0.7192505349773903
Ta07,Ta,27.5385876414374,30.041010666666665,0.7225765093650791
Cu07,Cu,22.2583804814744,29.7920054,0.728356721007987
