name,compound,areal_density,mu_E,sig_E
Ni08,Ni,23.145117271366498,29.859355339999997,0.4661460608151531
Sn08,Sn,8.046865212275799,29.680137240000004,0.4550342690008989
Ta08,Ta,27.2272634699373,29.52521996,0.4653907407948706
Cu08,Cu,22.197401921045,29.27992036,0.4704259313191296
Al_degrader_E2_E1,Al,136.6,28.16801764285714,0.8119206530040013
Ni09,Ni,22.6620064110796,27.0222305,0.5028911286449086
Sn09,Sn,7.8286470745411,26.833257279999998,0.49183465161271595
Ta09,Ta,27.3770561175463,26.667143959999997,0.5034147846811001
Cu09,Cu,22.0914785222995,26.40253718,0.5093600497856575
Al_degrader_E4_E3,Al,136.6,25.1924431275,0.8756381445426065
Ni10,Ni,23.1074205467587,23.9352284,0.5529451978572921
Sn10,Sn,8.2321721033795,23.72259346,0.5411343784728784
Ta10,Ta,27.164647152063502,23.5398091,0.554003292731361
Cu10,Cu,22.2644313328078,23.249426819999996,0.5620561451178054
Al_degrader_E6_E5,Al,136.6,21.902961338181818,0.9556493293728189
Ni11,Ni,22.9408584114204,20.49484408,0.6231515209713874
Sn11,Sn,7.982003804529199,20.25868676,0.611226945905285
Ta11,Ta,27.2001347393243,20.055417419999998,0.6266868512746566
Cu11,Cu,22.210567283127602,19.72863876,0.6377316380936909
Al_degrader_E8_E7,Al,136.6,18.18079071,1.0925201564825031
Ni12,Ni,23.1554160125588,16.5360433,0.7359571485658047
Sn12,Sn,8.021438398029,16.256041099999997,0.7245295880161072
Ta12,Ta,27.7023349124437,16.014559339999998,0.7454104024084748
Cu12,Cu,22.1770476188809,15.62544064,0.7627456752000566
Al_degrader_E9,Al,68.3,14.597498896363636,0.9448297297919779
Ni13,Ni,23.1531870655676,13.500057629999999,0.8550609495695514
Sn13,Sn,7.3537483114218,13.179437479999999,0.850038923562474
Ta13,Ta,27.336886972071003,12.907917224999998,0.8747048069767877
Cu13,Cu,22.1683258846436,12.45419622,0.9022753055125201
Al_degrader_E10,Al,68.3,11.20528618875,1.1504005522027965
Ni14,Ni,23.06711661929,9.835360911428571,1.085526915426038
Sn14,Sn,7.6195431461658005,9.425362900000001,1.1002552951490803
Ta14,Ta,27.3605790832109,9.07758755,1.14203039542956
Cu14,Cu,22.1246408363628,8.4860099325,1.2047978362411451
