name,compound,areal_density,mu_E,sig_E
Ni01,Ni,23.0787121671831,54.902118933333334,0.45830818247280825
Sn01,Sn,37.475120718456,54.67390663333333,0.46501687017712834
Ta01,Ta,27.3337986505956,54.4582489,0.4593759378934172
Cu01,Cu,21.9057003939711,54.283568433333336,0.460884877473264
Al_degrader_A1,Al,599.0,51.22334851818182,1.9623038346357033
Ni02,Ni,23.090851723177398,48.06619226666666,0.5060188440168959
Sn02,Sn,37.2112063333549,47.81845556666667,0.5131963484466858
Ta02,Ta,27.3962715876557,47.586582866666674,0.5075991008658134
Cu02,Cu,22.2351845247373,47.3955665,0.5100323885902575
Al_degrader_B2,Al,415.0,45.02283731000001,1.5590117367332306
Ni03,Ni,22.9661533006776,42.57784126666667,0.5555360089172697
Sn03,Sn,37.1299263811205,42.30763193333334,0.5637958498075897
Ta03,Ta,27.701888045416503,42.0533194,0.5583327695771044
Cu03,Cu,22.253238191917603,41.8428773,0.5613425250932298
Al_degrader_C5,Al,261.5,40.163229400000006,1.1847264876230463
Ni04,Ni,22.982227131238,38.43798653333334,0.601064924351202
Sn04,Sn,36.990398871936,38.1467292,0.6103802163684758
Ta04,Ta,27.5178082110051,37.87385643333333,0.6050717427891887
Cu04,Cu,22.2886314033321,37.646962900000005,0.608947282357231
Al_degrader_E8_E1,Al,136.6,36.64355288,0.8788997728089966
Ni05,Ni,22.9422570853291,35.61602366666666,0.6372622396679058
Sn05,Sn,8.004362278289099,35.444237566666665,0.6308100276856302
Ta05,Ta,27.1974809964118,35.29394773333333,0.6386552513431606
Cu05,Cu,22.3113271754174,35.05617683333333,0.6432958858332394
Al_degrader_E4_E3_E2,Al,204.89999999999998,33.513722837500005,1.1449326153669257
Ni06,Ni,22.6306650304102,31.92524836666667,0.693381357297218
Sn06,Sn,7.816394401438701,31.7415053,0.6870824866093177
Ta06,Ta,27.3737995344027,31.579035533333336,0.6960905863971409
Cu06,Cu,22.2327148063246,31.320375,0.7018695980795387
Al_degrader_E7_E6_E5,Al,204.89999999999998,29.62695859,1.2401926440780127
Ni07,Ni,22.5286949192319,27.87157846666667,0.7704321794354444
Sn07,Sn,25.755854006141,27.56748926666667,0.7748124324967058
Ta07,Ta,27.5385876414374,27.285144500000005,0.7795019953703882
Cu07,Cu,22.2583804814744,26.9957752,0.7873256406330822
