filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/EA09262025_Ta04_10cm_DET2.Spe,178TAg,54.611,1921643.3869032483,334550.51332511497,0.222,0.016,0.01966549447800548,0.0006112682595478727,503861443.12450016,96223695.19494185,139380.7588172891,26617.89631948599,13748.756803874456,09/26/2025 00:33:11,3158.0,3615.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/EA09262025_Ta04_10cm_DET2.Spe,178TAg,55.79,4429057.1713621,376099.3739597319,0.38,0.03,0.01960487842547394,0.0006057017254720771,680549488.8996083,81660916.23977913,188257.12002755416,22589.465073244573,13748.756803874456,09/26/2025 00:33:11,3158.0,3615.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/EA09262025_Ta04_10cm_DET2.Spe,178TAg,62.985,614004.8507131286,16777534.58735612,0.043,0.003,0.019208137615914014,0.0005686725652151497,850970027.7879188,23252640416.164616,235399.73106166496,6432265.675287584,732.4064658050685,09/26/2025 00:33:11,3158.0,3615.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/EA09262025_Ta04_10cm_DET2.Spe,178TAg,63.243,625770.7105129188,16795500.951307748,0.083,0.006,0.019193409018631927,0.0005672622036586634,449656832.7762234,12068707620.22437,124386.39910822225,3338508.3320122734,732.4064658050685,09/26/2025 00:33:11,3158.0,3615.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/EA09262025_Ta04_10cm_DET2.Spe,178TAg,64.942,513977.64544150815,23713.364339804608,0.028300000000000002,0.0021,0.019096092966541068,0.0005578568410327893,1088703077.7278285,100316448.31585144,301162.67710313376,27750.05485915669,732.4064658050685,09/26/2025 00:33:11,3158.0,3615.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/EA09262025_Ta04_10cm_DET2.Spe,178TAg,93.13,251905.04450376146,841.6376867635894,0.066,0.019,0.017340886852894116,0.0003827729306012923,251951994.3483003,72751139.7473904,69696.26399676358,20124.796610619753,2.750910251447618,09/26/2025 00:33:11,3158.0,3615.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/EA09262025_Ta04_10cm_DET2.Spe,178TAg,213.39,2556.787823024534,82.40286630507343,0.00086,0.00014000000000000001,0.011478399245883262,0.00032264207768701615,296490708.2487295,50246851.93310596,82016.7934298007,13899.5441032105,1.3719831186999634,09/26/2025 00:33:11,3158.0,3615.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/EA09262025_Ta04_10cm_DET2.Spe,178TAg,970.03,293.02004463418194,30.57173607592688,0.00055,5e-05,0.0032876038772338832,4.934729132261165e-05,185503168.78274935,28002949.607192717,51314.84613630688,7746.320776540171,0.8199547336182851,09/26/2025 00:33:11,3158.0,3615.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/EA09262025_Ta04_10cm_DET2.Spe,178TAg,1106.09,2970.8132108783198,67.17991379976033,0.0054,0.0005,0.002910704703223006,5.343703514768977e-05,216361316.33315623,21373172.963053457,59850.986537525925,5912.357666128204,1.002626329132374,09/26/2025 00:33:11,3158.0,3615.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/EA09262025_Ta04_10cm_DET2.Spe,178TAg,1183.38,828.3802847033689,62.027217678519825,0.00169,0.00015,0.002735508927239071,5.3389775556311995e-05,205116732.28148627,25182326.753820356,56740.45153014835,6966.065492066488,1.834264261710967,09/26/2025 00:33:11,3158.0,3615.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/EA09262025_Ta04_10cm_DET2.Spe,178TAg,1340.85,4406.608221561255,73.0578619960944,0.0103,0.0009,0.002433626373038158,5.8357728209277035e-05,201237766.48456004,18782993.748209577,55667.43194593639,5195.848893004032,1.1928638623012824,09/26/2025 00:33:11,3158.0,3615.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/EA09262025_Ta04_10cm_DET2.Spe,178TAg,1350.55,5014.721311818909,77.72263187447719,0.0118,0.001,0.0024170577300497353,6.029242433362664e-05,201267637.01413506,18274063.590103876,55675.69488634441,5055.066000028734,1.1928638623012824,09/26/2025 00:33:11,3158.0,3615.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/EA09262025_Ta04_10cm_DET2.Spe,178TAg,1402.87,2100.770766025676,53.0286208533283,0.0048,0.00024,0.0023312839690614704,7.761681615923297e-05,214900995.10636097,14766780.41309154,59447.024925687685,4084.863184810938,1.1155727024832969,09/26/2025 00:33:11,3158.0,3615.0
/Users/hannah.ekeberg/PhD/Ta_Sn_analysis/spectra/Det2/EA09262025_Ta04_10cm_DET2.Spe,178TAg,1496.01,1101.5091906342916,33.383293551499406,0.00269,0.00023,0.0021927377032603572,0.00014112396346154353,213769300.86598745,24633692.89605084,59133.96981078491,6814.299556307286,0.8904511569616977,09/26/2025 00:33:11,3158.0,3615.0
