name,compound,areal_density,mu_E,sig_E
Ni01,Ni,23.0787121671831,54.907239566666675,0.45790213147332287
Sn01,Sn,37.475120718456,54.69195623333333,0.46394439086792744
Ta01,Ta,27.3337986505956,54.48860546666667,0.45896935766648106
Cu01,Cu,21.9057003939711,54.323836633333336,0.4603980468876892
Al_degrader_A1,Al,599.0,51.44372088181818,1.8520875433222383
Ni02,Ni,23.090851723177398,48.477600433333336,0.5023828282095361
Sn02,Sn,37.2112063333549,48.245422633333334,0.5088179350688538
Ta02,Ta,27.3962715876557,48.02819096666667,0.5038580911973782
Cu02,Cu,22.2351845247373,47.849262800000005,0.5060841463658259
Al_degrader_B2,Al,415.0,45.63154092222223,1.4802541745715438
Ni03,Ni,22.9661533006776,43.35183980000001,0.5474504134037712
Sn03,Sn,37.1299263811205,43.10037393333334,0.5547903088920434
Ta03,Ta,27.701888045416503,42.863744000000004,0.55004463073221
Cu03,Cu,22.253238191917603,42.668005433333335,0.552742062542568
Al_degrader_C5,Al,261.5,41.11020371428572,1.128689401126269
Ni04,Ni,22.982227131238,39.51398636666667,0.5878972825934807
Sn04,Sn,36.990398871936,39.2448562,0.5960901285221557
Ta04,Ta,27.5178082110051,38.99268156666667,0.5914722257780826
Cu04,Cu,22.2886314033321,38.78326416666666,0.5948345472056124
Al_degrader_E8_E1,Al,136.6,37.85990590000001,0.8327067089589172
Ni05,Ni,22.9422570853291,36.91572523333333,0.6193944545844318
Sn05,Sn,8.004362278289099,36.757951,0.6137489836507539
Ta05,Ta,27.1974809964118,36.61998356666667,0.6206259773244636
Cu05,Cu,22.3113271754174,36.40161516666667,0.6245493451841674
Al_degrader_E4_E3_E2,Al,204.89999999999998,34.992608842857145,1.0782381022213061
Ni06,Ni,22.6306650304102,33.54656463333333,0.6667679668289404
Sn06,Sn,7.816394401438701,33.379657566666666,0.6613139184528118
Ta06,Ta,27.3737995344027,33.231920233333334,0.6689763164995296
Cu06,Cu,22.2327148063246,32.99695593333333,0.6738064066615344
Al_degrader_E7_E6_E5,Al,204.89999999999998,31.469839066666673,1.1476076247231388
Ni07,Ni,22.5286949192319,29.894693366666665,0.7290935374211818
Sn07,Sn,25.755854006141,29.622651466666667,0.7324505200975573
Ta07,Ta,27.5385876414374,29.3699085,0.7360866219142169
Cu07,Cu,22.2583804814744,29.111471933333334,0.7422859296876522
