name,compound,areal_density,mu_E,sig_E
Ni08,Ni,23.145117271366498,29.8539935,0.467444047943441
Sn08,Sn,8.046865212275799,29.667276719999997,0.4552937449010711
Ta08,Ta,27.2272634699373,29.50584122,0.4664332451154309
Cu08,Cu,22.197401921045,29.250147419999998,0.471811335458723
Al_degrader_E2_E1,Al,136.6,28.089910868571426,0.8362769965908526
Ni09,Ni,22.6620064110796,26.89316274,0.5060306835318313
Sn09,Sn,7.8286470745411,26.69558602,0.4939378956716721
Ta09,Ta,27.3770561175463,26.521871439999998,0.5064722240284519
Cu09,Cu,22.0914785222995,26.245090819999998,0.5128273646674166
Al_degrader_E4_E3,Al,136.6,24.97715502666667,0.8972615468524581
Ni10,Ni,23.1074205467587,23.6573841,0.5594051392927938
Sn10,Sn,8.2321721033795,23.433878179999997,0.54643361400987
Ta10,Ta,27.164647152063502,23.2417839,0.5604289429542251
Cu10,Cu,22.2644313328078,22.93638706,0.5691761922854438
Al_degrader_E6_E5,Al,136.6,21.51571189090909,0.9951783054729745
Ni11,Ni,22.9408584114204,20.02610724,0.6360550856801495
Sn11,Sn,7.982003804529199,19.77574436,0.6229389959925372
Ta11,Ta,27.2001347393243,19.560260380000003,0.6399384259460089
Cu11,Cu,22.210567283127602,19.21339026,0.6522362382888063
Al_degrader_E8_E7,Al,136.6,17.560509668,1.1490781222173407
Ni12,Ni,23.1554160125588,15.79436648,0.76450198184989
Sn12,Sn,8.021438398029,15.49235294,0.7521366583762263
Ta12,Ta,27.7023349124437,15.23198912,0.7759080013774994
Cu12,Cu,22.1770476188809,14.8111497,0.7963474398715111
Al_degrader_E9,Al,68.3,13.689071699999998,1.003952066315474
Ni13,Ni,23.1531870655676,12.482025347999999,0.9078732068551636
Sn13,Sn,7.3537483114218,12.127416519999999,0.9064527694431131
Ta13,Ta,27.336886972071003,11.827269629999998,0.9364054787749072
Cu13,Cu,22.1683258846436,11.322562091999998,0.969827812760896
Al_degrader_E10,Al,68.3,9.901596290999997,1.2805181918485355
Ni14,Ni,23.06711661929,8.305777173333333,1.2425640328510008
Sn14,Sn,7.6195431461658005,7.81761678,1.2784395057500497
Ta14,Ta,27.3605790832109,7.4016593849999985,1.3447363092225264
Cu14,Cu,22.1246408363628,6.673229110909091,1.467134389731781
