name,compound,areal_density,mu_E,sig_E
Ni08,Ni,23.145117271366498,29.854131959999997,0.46758733655495677
Sn08,Sn,8.046865212275799,29.667420619999994,0.45546447062182094
Ta08,Ta,27.2272634699373,29.50596412,0.46662442764243023
Cu08,Cu,22.197401921045,29.25028858,0.471975287829335
Al_degrader_E2_E1,Al,136.6,28.090062145714285,0.83638923008074
Ni09,Ni,22.6620064110796,26.893310099999997,0.5062031604385635
Sn09,Sn,7.8286470745411,26.69574784,0.49410351135701763
Ta09,Ta,27.3770561175463,26.522020859999998,0.5066251167528713
Cu09,Cu,22.0914785222995,26.24524998,0.5129759699147706
Al_degrader_E4_E3,Al,136.6,24.9773086,0.8973816692834994
Ni10,Ni,23.1074205467587,23.657561320000003,0.5596309863113886
Sn10,Sn,8.2321721033795,23.43406538,0.5466019124421865
Ta10,Ta,27.164647152063502,23.241963679999998,0.5606084230198987
Cu10,Cu,22.2644313328078,22.93656862,0.5693723723814632
Al_degrader_E6_E5,Al,136.6,21.515904316363635,0.9953109410143263
Ni11,Ni,22.9408584114204,20.02628644,0.6362522442177523
Sn11,Sn,7.982003804529199,19.77592968,0.6231409809145099
Ta11,Ta,27.2001347393243,19.560474139999997,0.640154197667453
Cu11,Cu,22.210567283127602,19.213643559999998,0.6524650590418819
Al_degrader_E8_E7,Al,136.6,17.560727143999998,1.149217652379915
Ni12,Ni,23.1554160125588,15.794587819999999,0.7647562630718676
Sn12,Sn,8.021438398029,15.4925994,0.7523877723086945
Ta12,Ta,27.7023349124437,15.23223394,0.7761842623450158
Cu12,Cu,22.1770476188809,14.81138438,0.7966145812700238
Al_degrader_E9,Al,68.3,13.68933047,1.0041690137270611
Ni13,Ni,23.1531870655676,12.482303183999997,0.9081501858962878
Sn13,Sn,7.3537483114218,12.12766972,0.9066967158841602
Ta13,Ta,27.336886972071003,11.82755199,0.9366767738377204
Cu13,Cu,22.1683258846436,11.322848172,0.9701184253050028
Al_degrader_E10,Al,68.3,9.901922441999998,1.2807619984902567
Ni14,Ni,23.06711661929,8.306130006666667,1.2429329637400401
Sn14,Sn,7.6195431461658005,7.81798442,1.2788650683466427
Ta14,Ta,27.3605790832109,7.4020535325,1.3450635756737566
Cu14,Cu,22.1246408363628,6.673683518181818,1.467253558214736
