name,compound,areal_density,mu_E,sig_E
Ni01,Ni,23.0787121671831,54.9078684,0.4573028627522902
Sn01,Sn,37.475120718456,54.69259596666667,0.46329962258823276
Ta01,Ta,27.3337986505956,54.48921223333333,0.45831898363150114
Cu01,Cu,21.9057003939711,54.324512466666675,0.4597576016894651
Al_degrader_A1,Al,599.0,51.44441315454545,1.851885095314711
Ni02,Ni,23.090851723177398,48.4783293,0.5016556794869466
Sn02,Sn,37.2112063333549,48.24613396666666,0.5080750966011477
Ta02,Ta,27.3962715876557,48.02887273333333,0.503105050597317
Cu02,Cu,22.2351845247373,47.849985333333336,0.5053391532277001
Al_degrader_B2,Al,415.0,45.632307477777786,1.4799464015038122
Ni03,Ni,22.9661533006776,43.35262663333334,0.54664914780628
Sn03,Sn,37.1299263811205,43.101170933333336,0.5539787922370876
Ta03,Ta,27.701888045416503,42.864543866666665,0.5492109454563419
Cu03,Cu,22.253238191917603,42.6688095,0.551917928116506
Al_degrader_C5,Al,261.5,41.11103368571428,1.1282426514880128
Ni04,Ni,22.982227131238,39.5148297,0.5870797617569325
Sn04,Sn,36.990398871936,39.24572936666667,0.595238326239386
Ta04,Ta,27.5178082110051,38.993557666666675,0.5905919090267738
Cu04,Cu,22.2886314033321,38.784118766666666,0.593935703389808
Al_degrader_E8_E1,Al,136.6,37.86076228,0.8320367091235834
Ni05,Ni,22.9422570853291,36.916624133333336,0.6184731399645277
Sn05,Sn,8.004362278289099,36.75884626666667,0.6128326935083742
Ta05,Ta,27.1974809964118,36.62091843333334,0.6196742901021032
Cu05,Cu,22.3113271754174,36.40251933333334,0.6236348394369542
Al_degrader_E4_E3_E2,Al,204.89999999999998,34.99355134285714,1.0776357033370638
Ni06,Ni,22.6306650304102,33.54754743333334,0.6657746327274809
Sn06,Sn,7.816394401438701,33.380647233333335,0.660285622860046
Ta06,Ta,27.3737995344027,33.232846366666664,0.6680088942996685
Cu06,Cu,22.2327148063246,32.9979501,0.6727590687435263
Al_degrader_E7_E6_E5,Al,204.89999999999998,31.47086327777778,1.1469569876059629
Ni07,Ni,22.5286949192319,29.895778333333336,0.727986326014362
Sn07,Sn,25.755854006141,29.6237182,0.7313711098492293
Ta07,Ta,27.5385876414374,29.370996599999998,0.734984790855185
Cu07,Cu,22.2583804814744,29.112572866666667,0.7411908321683754
