name,compound,areal_density,mu_E,sig_E
Ni01,Ni,23.0787121671831,54.90781343333334,0.4578910535555507
Sn01,Sn,37.475120718456,54.6925461,0.46390666378930506
Ta01,Ta,27.3337986505956,54.48918706666667,0.45893834786319126
Cu01,Cu,21.9057003939711,54.324421799999996,0.4603854642413898
Al_degrader_A1,Al,599.0,51.44434687272728,1.852045882105723
Ni02,Ni,23.090851723177398,48.47826296666668,0.5023770045644992
Sn02,Sn,37.2112063333549,48.24607243333334,0.5087694542259905
Ta02,Ta,27.3962715876557,48.02881443333334,0.5038039384836912
Cu02,Cu,22.2351845247373,47.849935900000006,0.5060392269622221
Al_degrader_B2,Al,415.0,45.632235244444445,1.4802175696363191
Ni03,Ni,22.9661533006776,43.352563833333335,0.5473740434340174
Sn03,Sn,37.1299263811205,43.10108243333334,0.5547198226775497
Ta03,Ta,27.701888045416503,42.86444300000001,0.5499785205663338
Cu03,Cu,22.253238191917603,42.6686983,0.5526720398003774
Al_degrader_C5,Al,261.5,41.11098318571429,1.128598016973838
Ni04,Ni,22.982227131238,39.51477626666667,0.587862105664865
Sn04,Sn,36.990398871936,39.24561086666667,0.5960351629799892
Ta04,Ta,27.5178082110051,38.99344983333333,0.5914284194360625
Cu04,Cu,22.2886314033321,38.78403326666666,0.5947649816748315
Al_degrader_E8_E1,Al,136.6,37.86069116,0.8326403059532101
Ni05,Ni,22.9422570853291,36.9165247,0.6192991476579878
Sn05,Sn,8.004362278289099,36.758755533333336,0.6136760008093703
Ta05,Ta,27.1974809964118,36.620761,0.6205135514601327
Cu05,Cu,22.3113271754174,36.4023924,0.6244783340962066
Al_degrader_E4_E3_E2,Al,204.89999999999998,34.993461771428564,1.0781609368980412
Ni06,Ni,22.6306650304102,33.54745716666667,0.6666848960830788
Sn06,Sn,7.816394401438701,33.38054303333334,0.6612229224057488
Ta06,Ta,27.3737995344027,33.23275856666666,0.6688964117434619
Cu06,Cu,22.2327148063246,32.997843833333334,0.6736966807191291
Al_degrader_E7_E6_E5,Al,204.89999999999998,31.470756433333335,1.1475520382428324
Ni07,Ni,22.5286949192319,29.89564613333333,0.7290200297968835
Sn07,Sn,25.755854006141,29.623599366666667,0.7323723528549296
Ta07,Ta,27.5385876414374,29.370872033333335,0.7359780804420732
Cu07,Cu,22.2583804814744,29.11246396666667,0.7421946933711299
