name,compound,areal_density,mu_E,sig_E
Ni08,Ni,23.145117271366498,29.854420079999997,0.4678594674608964
Sn08,Sn,8.046865212275799,29.66770532,0.4557367977722422
Ta08,Ta,27.2272634699373,29.50624654,0.46690013143929227
Cu08,Cu,22.197401921045,29.25057056,0.47224541677107507
Al_degrader_E2_E1,Al,136.6,28.090358365714284,0.8365249777688396
Ni09,Ni,22.6620064110796,26.893613799999997,0.5064849072278068
Sn09,Sn,7.8286470745411,26.69604248,0.4943968499449098
Ta09,Ta,27.3770561175463,26.522336319999997,0.5069356969171313
Cu09,Cu,22.0914785222995,26.245551139999996,0.5132903194535237
Al_degrader_E4_E3,Al,136.6,24.97763309333333,0.8975438674624756
Ni10,Ni,23.1074205467587,23.657911619999997,0.5599022874296689
Sn10,Sn,8.2321721033795,23.434409019999997,0.5469335068750493
Ta10,Ta,27.164647152063502,23.242297260000004,0.5609340126935541
Cu10,Cu,22.2644313328078,22.936898779999993,0.5696899746656172
Al_degrader_E6_E5,Al,136.6,21.51625684909091,0.9955010262098719
Ni11,Ni,22.9408584114204,20.02665322,0.6365951280552118
Sn11,Sn,7.982003804529199,19.77630696,0.6235107022782835
Ta11,Ta,27.2001347393243,19.56083594,0.6405369157232988
Cu11,Cu,22.210567283127602,19.213983419999998,0.6528258775240942
Al_degrader_E8_E7,Al,136.6,17.561142244,1.1494464065447525
Ni12,Ni,23.1554160125588,15.79502954,0.7651828352278874
Sn12,Sn,8.021438398029,15.493040760000001,0.7528194175090214
Ta12,Ta,27.7023349124437,15.23268542,0.7766194327464536
Cu12,Cu,22.1770476188809,14.811851379999998,0.7970775124114942
Al_degrader_E9,Al,68.3,13.689826065,1.0045779223368465
Ni13,Ni,23.1531870655676,12.482814924,0.9086733720996089
Sn13,Sn,7.3537483114218,12.12822938,0.9072809583060891
Ta13,Ta,27.336886972071003,11.828108925,0.9372446451889412
Cu13,Cu,22.1683258846436,11.323402763999999,0.9706849382560545
Al_degrader_E10,Al,68.3,9.902527904999998,1.2813208357692114
Ni14,Ni,23.06711661929,8.306793666666668,1.2437501151865498
Sn14,Sn,7.6195431461658005,7.818638239999999,1.2797276666579114
Ta14,Ta,27.3605790832109,7.402720582500001,1.3460941530334574
Cu14,Cu,22.1246408363628,6.674350003636364,1.4685463615720633
