name,compound,areal_density,mu_E,sig_E
Ni01,Ni,23.0787121671831,54.9067822,0.45796636167935595
Sn01,Sn,37.475120718456,54.69154146666666,0.46399507886813723
Ta01,Ta,27.3337986505956,54.48815833333334,0.45903313779859317
Cu01,Cu,21.9057003939711,54.323369766666666,0.46046126222077094
Al_degrader_A1,Al,599.0,51.44325930909091,1.852106062492759
Ni02,Ni,23.090851723177398,48.47710683333334,0.5024837538866029
Sn02,Sn,37.2112063333549,48.2449315,0.5088696103205123
Ta02,Ta,27.3962715876557,48.0276549,0.5039067703183364
Cu02,Cu,22.2351845247373,47.84878916666666,0.506124645928226
Al_degrader_B2,Al,415.0,45.63103305555556,1.480278431210605
Ni03,Ni,22.9661533006776,43.35136963333334,0.5475285935649379
Sn03,Sn,37.1299263811205,43.09986366666667,0.5548511945376786
Ta03,Ta,27.701888045416503,42.86318793333334,0.550089033776408
Cu03,Cu,22.253238191917603,42.667423400000004,0.5527596510230344
Al_degrader_C5,Al,261.5,41.109652157142854,1.128726252465737
Ni04,Ni,22.982227131238,39.5134338,0.5879898295755009
Sn04,Sn,36.990398871936,39.24431813333334,0.5961755304084939
Ta04,Ta,27.5178082110051,38.99216616666667,0.5915288590215239
Cu04,Cu,22.2886314033321,38.7827095,0.5948950427958563
Al_degrader_E8_E1,Al,136.6,37.859307460000004,0.8327670942036252
Ni05,Ni,22.9422570853291,36.915126666666666,0.6194524603407612
Sn05,Sn,8.004362278289099,36.75735303333333,0.6138255095987232
Ta05,Ta,27.1974809964118,36.61939526666667,0.6206392862451819
Cu05,Cu,22.3113271754174,36.40098046666667,0.6246182236788983
Al_degrader_E4_E3_E2,Al,204.89999999999998,34.991985542857144,1.0782948668640115
Ni06,Ni,22.6306650304102,33.54593856666667,0.6668115336629575
Sn06,Sn,7.816394401438701,33.37901583333333,0.6613658327652749
Ta06,Ta,27.3737995344027,33.23123916666667,0.6691090552363684
Cu06,Cu,22.2327148063246,32.996310466666664,0.6738565777253958
Al_degrader_E7_E6_E5,Al,204.89999999999998,31.469177966666667,1.1476829362943404
Ni07,Ni,22.5286949192319,29.894000366666667,0.7292099453517249
Sn07,Sn,25.755854006141,29.621947633333335,0.7325453397056041
Ta07,Ta,27.5385876414374,29.369218933333332,0.7361667423902882
Cu07,Cu,22.2583804814744,29.110775833333335,0.7423881653708112
