name,compound,areal_density,mu_E,sig_E
Ni08,Ni,23.145117271366498,29.853907819999996,0.4675153273881484
Sn08,Sn,8.046865212275799,29.667198499999998,0.45538091747212023
Ta08,Ta,27.2272634699373,29.50575288,0.4665220967668151
Cu08,Cu,22.197401921045,29.250055579999998,0.47188608170920193
Al_degrader_E2_E1,Al,136.6,28.089824177142855,0.8363386102704932
Ni09,Ni,22.6620064110796,26.89306934,0.5061227656922423
Sn09,Sn,7.8286470745411,26.69549796,0.4940163702103792
Ta09,Ta,27.3770561175463,26.521781700000002,0.5065499595746801
Cu09,Cu,22.0914785222995,26.24499646,0.5129106099384847
Al_degrader_E4_E3,Al,136.6,24.977061106666667,0.8973044808978212
Ni10,Ni,23.1074205467587,23.65730568,0.5595093027285047
Sn10,Sn,8.2321721033795,23.43380046,0.5465326069904598
Ta10,Ta,27.164647152063502,23.24170472,0.5605257085359436
Cu10,Cu,22.2644313328078,22.936295699999995,0.5692668658559973
Al_degrader_E6_E5,Al,136.6,21.515610447272728,0.9952381502341034
Ni11,Ni,22.9408584114204,20.02598072,0.6361225792158941
Sn11,Sn,7.982003804529199,19.775612459999998,0.6229968159571511
Ta11,Ta,27.2001347393243,19.560156879999997,0.6400202310776322
Cu11,Cu,22.210567283127602,19.2133114,0.6523295849722286
Al_degrader_E8_E7,Al,136.6,17.560389408,1.1491507594921606
Ni12,Ni,23.1554160125588,15.7942206,0.7646180056313348
Sn12,Sn,8.021438398029,15.492227439999999,0.7522411539599827
Ta12,Ta,27.7023349124437,15.23186946,0.7760414689430639
Cu12,Cu,22.1770476188809,14.811011139999998,0.796441667164583
Al_degrader_E9,Al,68.3,13.688919149999998,1.0040306482191055
Ni13,Ni,23.1531870655676,12.48186816,0.9079404322631602
Sn13,Sn,7.3537483114218,12.12728038,0.9065134214489357
Ta13,Ta,27.336886972071003,11.827121954999999,0.9364686134393282
Cu13,Cu,22.1683258846436,11.322384888,0.9698840371040381
Al_degrader_E10,Al,68.3,9.901418549999999,1.2805294911543028
Ni14,Ni,23.06711661929,8.305582480000002,1.2425213601049478
Sn14,Sn,7.6195431461658005,7.817411659999999,1.278384310172823
Ta14,Ta,27.3605790832109,7.401468525,1.3446116353558466
Cu14,Cu,22.1246408363628,6.673066570909091,1.4667531333704218
