name,compound,areal_density,mu_E,sig_E
Ni01,Ni,23.0787121671831,54.907581500000006,0.457591339724741
Sn01,Sn,37.475120718456,54.692352766666666,0.4636149118492763
Ta01,Ta,27.3337986505956,54.4889736,0.45864580215714756
Cu01,Cu,21.9057003939711,54.32425283333334,0.460100387678572
Al_degrader_A1,Al,599.0,51.44416191818182,1.8519789424192492
Ni02,Ni,23.090851723177398,48.4780777,0.5020177082826627
Sn02,Sn,37.2112063333549,48.24587833333334,0.5084675589755511
Ta02,Ta,27.3962715876557,48.028604900000005,0.5035248617125639
Cu02,Cu,22.2351845247373,47.84968383333333,0.5057073561247047
Al_degrader_B2,Al,415.0,45.632014277777785,1.4800977450517436
Ni03,Ni,22.9661533006776,43.352344433333336,0.5470686796911447
Sn03,Sn,37.1299263811205,43.10086996666668,0.554408131696616
Ta03,Ta,27.701888045416503,42.86419040000001,0.5496229185067159
Cu03,Cu,22.253238191917603,42.668444533333336,0.5523154465732865
Al_degrader_C5,Al,261.5,41.11076822857143,1.1284182277338508
Ni04,Ni,22.982227131238,39.51454186666667,0.5875072034569865
Sn04,Sn,36.990398871936,39.2453817,0.5956795737965533
Ta04,Ta,27.5178082110051,38.993211800000005,0.5910349964320446
Cu04,Cu,22.2886314033321,38.78380360000001,0.5943918264021697
Al_degrader_E8_E1,Al,136.6,37.86045686,0.8323605036755055
Ni05,Ni,22.9422570853291,36.916289733333336,0.6189099810052582
Sn05,Sn,8.004362278289099,36.75851483333334,0.6132829914593309
Ta05,Ta,27.1974809964118,36.62056716666667,0.62010687115634
Cu05,Cu,22.3113271754174,36.402137499999995,0.6240858683656841
Al_degrader_E4_E3_E2,Al,204.89999999999998,34.993217914285715,1.0779345609076083
Ni06,Ni,22.6306650304102,33.54719063333333,0.6662815752059577
Sn06,Sn,7.816394401438701,33.3802755,0.6607953672908757
Ta06,Ta,27.3737995344027,33.2324964,0.668498459724259
Cu06,Cu,22.2327148063246,32.99759166666667,0.6732984280866018
Al_degrader_E7_E6_E5,Al,204.89999999999998,31.47047514444445,1.1472710009283291
Ni07,Ni,22.5286949192319,29.895382533333336,0.7285538637155907
Sn07,Sn,25.755854006141,29.623317566666664,0.7318993676852569
Ta07,Ta,27.5385876414374,29.370581800000004,0.735533332244089
Cu07,Cu,22.2583804814744,29.11215186666667,0.7417343676387899
